time,ACCESS-CM2,ACCESS-ESM1-5,BCC-CSM2-MR,BCC-ESM1,CanESM5,CESM2,CESM2-FV2,CESM2-WACCM,CESM2-WACCM-FV2,CIESM,EC-Earth3,EC-Earth3-Veg,EC-Earth3-Veg-LR,FGOALS-f3-L,FGOALS-g3,FIO-ESM-2-0,GFDL-ESM4,IPSL-CM6A-LR,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorESM2-LM
1940-09-01,6174125.0,5672774.0,6737614.0,7609903.5,6147243.0,5736838.0,5273013.5,5040224.0,5284997.5,172914.83,8348265.0,5833102.5,8382991.5,5557143.5,9638572.0,3573392.5,4717780.5,5578453.0,6456725.0,5388325.0,4304116.0,4815741.0,4781752.0
1940-10-01,8249344.5,6807924.0,9297998.0,9373199.0,7982811.0,7842360.0,7014890.5,7091660.0,7460999.5,1123414.6,10109798.0,7609719.0,11183082.0,8257913.0,11121358.0,4837263.0,6847232.0,7935828.5,8149078.0,7099914.0,6062071.0,5931680.0,7392603.5
1940-11-01,10930830.0,8777413.0,11662622.0,11820074.0,9963771.0,10259972.0,10405775.0,9964924.0,9928967.0,4204003.0,12035314.0,10283776.0,13555888.0,10774592.0,12413727.0,8045181.0,9584929.0,11021974.0,9411264.0,9427264.0,8843151.0,8754262.0,9690841.0
1940-12-01,13320331.0,11183156.0,14077166.0,13942387.0,11760308.0,11774894.0,12611530.0,12167629.0,11926292.0,8301739.0,14425166.0,12624519.0,15648488.0,13767524.0,14415136.0,11174760.0,11464260.0,12915942.0,10625381.0,11343728.0,10860189.0,11611366.0,11529047.0
1941-01-01,15711863.0,13336437.0,15779892.0,15908624.0,13746186.0,13187068.0,14016926.0,13621452.0,13550272.0,11787454.0,16041780.0,14205809.0,17767266.0,15852941.0,16010854.0,13346562.0,12720139.0,14412983.0,11738632.0,13213542.0,12617425.0,13719672.0,13340126.0
1941-02-01,16571485.0,14220136.0,16685201.0,16932780.0,14813350.0,13938958.0,14738320.0,14136566.0,14127945.0,12916550.0,17043006.0,14825106.0,18727194.0,16829384.0,16832378.0,14293274.0,13347454.0,15529832.0,12431670.0,14213676.0,13762698.0,14511431.0,14109242.0
1941-03-01,16688386.0,14409856.0,16846892.0,17173688.0,14952100.0,13933395.0,14804072.0,14327184.0,14207628.0,12999486.0,17490028.0,14661182.0,18840056.0,16908614.0,16852692.0,14429632.0,13199056.0,15767842.0,12587288.0,14699498.0,13920526.0,14376208.0,14098216.0
1941-04-01,16470857.0,14054676.0,16232540.0,16645929.0,14458893.0,13637973.0,14521794.0,13866372.0,13979110.0,12643946.0,16852528.0,13896666.0,18271828.0,16001574.0,15948560.0,13963303.0,12495117.0,14450919.0,12208337.0,14380458.0,13421342.0,13943517.0,13106420.0
1941-05-01,14639662.0,12572531.0,14424223.0,14756718.0,12785004.0,12192187.0,13039856.0,12188470.0,12661413.0,11041859.0,14829696.0,12167180.0,15807664.0,13941416.0,14622369.0,12387357.0,10861585.0,12069990.0,11098350.0,12750534.0,11824919.0,12422420.0,11318537.0
1941-06-01,11703520.0,10208306.0,12094982.0,12442244.0,10590962.0,10309834.0,10791930.0,10400171.0,10603376.0,8431058.0,11580608.0,9376578.0,12268088.0,11367728.0,12905625.0,10023398.0,8494068.0,9550922.0,9225773.0,10032242.0,9147395.0,9917396.0,9327965.0
1941-07-01,8784817.0,7715253.0,9228017.0,9995814.0,8060046.0,8076184.5,8397049.0,8039236.0,8406599.0,3552910.5,8397532.0,6487771.0,9326512.0,8566196.0,11237400.0,7095709.5,6368086.5,7498997.0,7446468.0,7036904.5,6440706.0,7380907.5,7145933.0
1941-08-01,6601653.0,5909801.5,6642060.0,7924881.0,6273968.0,6130944.0,6169866.0,6253140.5,6714256.0,203386.06,6876087.0,4583897.0,7933417.5,6389553.5,9876934.0,3858377.2,4596028.5,5516190.5,6276808.0,5383078.0,4908714.5,5403628.0,5156076.0
1941-09-01,7021375.0,5601237.0,7244004.5,7853739.0,6467417.0,5557881.0,5657339.5,5613629.0,6231447.0,135517.88,7720461.0,5411673.5,8531687.0,5868153.0,9865913.0,3582070.5,4067366.0,5602810.5,6541927.0,5243110.5,4818543.0,5408884.0,4685369.0
1941-10-01,8882514.0,6611030.0,9956612.0,10094262.0,8306127.5,7723201.0,7758687.0,7498935.5,8044329.0,682228.4,9678864.0,7690936.0,10688164.0,8169745.0,11227718.0,5751870.5,6713308.5,7602499.0,8161902.0,6468409.5,6666416.5,7024877.5,7932265.0
1941-11-01,10786052.0,8723902.0,12146864.0,12085827.0,10249744.0,10443512.0,10739154.0,9825818.0,10342182.0,4221770.0,11827387.0,9961518.0,13192114.0,10793109.0,12535155.0,9568978.0,9391848.0,10490850.0,9328064.0,8408027.0,8810190.0,9876681.0,10216875.0
1941-12-01,13034479.0,11106152.0,14332199.0,14452952.0,12395565.0,12450165.0,12821752.0,11951280.0,12468622.0,8971008.0,14123018.0,12286300.0,15502560.0,13474060.0,14780135.0,11782086.0,11206449.0,12497670.0,10258548.0,11249760.0,10319166.0,12185412.0,12007576.0
1942-01-01,15129628.0,13061166.0,15944466.0,16348203.0,14231978.0,13643574.0,13903436.0,13500213.0,13949616.0,11808168.0,15769204.0,13809130.0,17384196.0,15924080.0,16234588.0,13668579.0,12503756.0,14213597.0,11668574.0,13436080.0,12258324.0,13665504.0,13046980.0
1942-02-01,15955393.0,14242484.0,17012308.0,17233068.0,15187292.0,14345158.0,14442668.0,14170827.0,14392706.0,13174556.0,16527710.0,14167693.0,18569256.0,16997512.0,16954324.0,14293951.0,13325693.0,15577739.0,12266642.0,14295282.0,13280754.0,14500892.0,13419049.0
1942-03-01,16470460.0,14456969.0,17052654.0,17342404.0,15307319.0,14403368.0,14461919.0,14332624.0,14679346.0,13432548.0,16682474.0,14394737.0,18681958.0,17247470.0,16962274.0,14697878.0,13187818.0,15952340.0,12543580.0,15021965.0,13599642.0,14474698.0,13542062.0
1942-04-01,15828606.0,13964525.0,16144576.0,16727182.0,14824173.0,13930822.0,14269220.0,13858552.0,14476927.0,12871850.0,16453067.0,13849832.0,18035364.0,16233316.0,16061222.0,14269302.0,12598338.0,14581340.0,12200036.0,14632902.0,13359122.0,14342272.0,13066754.0
1942-05-01,13896660.0,12519268.0,14048046.0,14965684.0,12817406.0,12335228.0,12646147.0,12193482.0,12991974.0,11391324.0,14795314.0,12101605.0,15676679.0,13773394.0,14323952.0,12654180.0,10982860.0,11603414.0,11125488.0,13044676.0,11972759.0,12678764.0,11525059.0
1942-06-01,11395496.0,10066253.0,11476676.0,12592986.0,10433978.0,10780185.0,10648098.0,10084388.0,10754030.0,8783794.0,11685550.0,9278490.0,12300976.0,10992786.0,12688384.0,10433704.0,8478656.0,9250012.0,9006487.0,10189224.0,9430940.0,9694709.0,9453919.0
1942-07-01,8180970.0,7704815.0,8416724.0,9574593.0,8127941.0,8709762.0,8407429.0,7614099.0,8227424.0,3133706.2,8697334.0,6817508.0,9621657.0,8100879.0,11047770.0,7243508.0,6443197.0,6877354.0,7056832.0,7312958.0,6599985.0,7215420.0,7220382.5
1942-08-01,5924665.5,5882720.0,6665940.0,7435132.0,6475367.0,6958737.5,6143272.5,5691536.0,6231009.0,240620.77,7101723.5,5154923.5,8144143.0,5876544.5,9703986.0,4449782.5,4755978.0,5067938.5,5904190.0,5565234.0,4661083.0,5418058.5,5241381.0
1942-09-01,6538213.0,5496541.5,7267441.0,8069161.5,6256339.0,6433178.5,5583617.5,5401229.0,5711995.0,93369.92,8530200.0,6313423.5,9516661.0,5463689.5,9961811.0,4237586.0,4642243.0,5339407.0,6157980.0,5447397.0,4436672.0,5049174.5,4771092.5
1942-10-01,8689543.0,6629452.0,9448769.0,10255094.0,8036731.0,7996766.5,8221256.5,7429530.5,7921619.0,471073.56,10682224.0,8567432.0,11485634.0,8399119.0,11260172.0,6320435.0,7348184.5,7564047.5,7912700.5,7133116.0,6723229.0,7175049.0,7657241.5
1942-11-01,10680284.0,8477448.0,11989094.0,12236770.0,10245017.0,10450655.0,10282110.0,9683101.0,10328593.0,2525529.0,12343776.0,10544974.0,13163268.0,10576148.0,12253081.0,9934852.0,9504470.0,10187828.0,9176350.0,9234932.0,9401548.0,9556825.0,10171414.0
1942-12-01,12492364.0,11056745.0,14104794.0,14346821.0,12618722.0,12493865.0,12096982.0,11415551.0,12182778.0,7582660.0,14387872.0,12443942.0,15310368.0,13422516.0,14546626.0,12282238.0,11415062.0,13015292.0,10269702.0,11405887.0,11305144.0,11900954.0,11931762.0
1943-01-01,14640086.0,13179234.0,15349865.0,16513133.0,14782896.0,13841681.0,13761996.0,13394208.0,14093776.0,10948647.0,15832641.0,13768235.0,17173824.0,15920310.0,16303772.0,14142463.0,12818077.0,15020514.0,11600582.0,13369996.0,12889034.0,13782458.0,13323412.0
1943-02-01,15985448.0,14190302.0,16384937.0,17451568.0,15629046.0,14352590.0,14590556.0,14181342.0,14806054.0,13328613.0,16656484.0,14295084.0,18440688.0,16873376.0,17011356.0,14625552.0,13474850.0,15970272.0,12363735.0,14698274.0,13894271.0,14289209.0,14171663.0
1943-03-01,16536510.0,14641762.0,16501637.0,17938394.0,15523324.0,14422587.0,14901272.0,14319936.0,15194832.0,13542358.0,16821938.0,14451210.0,18563192.0,17140104.0,16898808.0,14573510.0,13488524.0,16008034.0,12588113.0,15098052.0,14170870.0,14322450.0,14160181.0
1943-04-01,16192400.0,14162116.0,15963670.0,16973562.0,15180286.0,13943044.0,14607956.0,13937756.0,14618268.0,13022874.0,15903531.0,13654830.0,17795566.0,15857990.0,15821916.0,14105472.0,12825123.0,14799059.0,12203295.0,14771345.0,13458128.0,14015907.0,13461659.0
1943-05-01,14273460.0,12604328.0,13943357.0,15109391.0,13412544.0,12289162.0,13132632.0,12425292.0,12624582.0,11269801.0,14110964.0,11994457.0,15744692.0,13781090.0,14392727.0,12406944.0,10881126.0,12022078.0,10842187.0,13164679.0,11959906.0,12246281.0,11789436.0
1943-06-01,11482833.0,10102636.0,11701301.0,12306412.0,10606760.0,10457019.0,10858544.0,10076224.0,10558039.0,8131320.5,11111634.0,9533764.0,12545176.0,10863970.0,12787178.0,10204958.0,8216354.0,9066242.0,8864058.0,10606068.0,9713203.0,9476313.0,9951502.0
1943-07-01,8308664.0,7493112.0,9204758.0,9335564.0,7754678.0,8118860.5,8111000.0,7763977.0,7853198.0,2732669.8,8612589.0,6713948.0,9815806.0,8167061.0,10279177.0,7183274.5,6000187.5,6561938.0,6931706.0,7761961.5,6557965.5,6913365.0,7921752.0
1943-08-01,5874040.0,5535248.0,7141691.0,6934221.0,5825920.0,6173746.0,6154509.5,5781511.0,5840946.0,157990.25,6898442.0,5101184.0,8255308.0,5959098.0,8116726.5,4889825.0,4734609.5,4788558.0,5677326.0,6093623.0,4790960.0,5167588.5,5884640.5
1943-09-01,5790791.5,5188676.5,7527090.0,6932312.0,6184174.0,6014353.0,6222432.0,5106850.5,5574013.0,80232.42,7993915.0,5938702.0,8552739.0,5540592.5,9221634.0,4842226.5,4895627.5,4864708.0,5925330.0,6054790.0,4506336.5,5520778.0,5273327.0
1943-10-01,7696176.5,6527297.0,10195589.0,9208340.0,8605645.0,7878435.5,8260751.0,7425791.0,7284873.0,475678.0,10283785.0,7813637.0,10786624.0,8312073.0,11206491.0,6936009.5,7332908.5,6512642.0,7873615.5,7520709.0,6587465.0,7102245.0,7935082.5
1943-11-01,10283368.0,8499787.0,12417566.0,11324352.0,10744488.0,10624252.0,10218823.0,9824576.0,9880959.0,2530877.2,12089518.0,10208628.0,12966314.0,10726145.0,12417656.0,9620028.0,9913574.0,9436906.0,9172051.0,9584064.0,9411049.0,8991393.0,10366108.0
1943-12-01,12471187.0,10731658.0,14524452.0,14034966.0,12769039.0,12216308.0,12598642.0,11816651.0,12160192.0,7234735.0,14216410.0,11920678.0,15812416.0,13427828.0,14300720.0,11859855.0,11644916.0,11944561.0,10433490.0,11450198.0,11310938.0,11591933.0,12494186.0
1944-01-01,14243171.0,12814092.0,15746276.0,16656142.0,14894104.0,13707570.0,13732248.0,13477944.0,13892996.0,11156337.0,15508572.0,13120648.0,17457856.0,15862064.0,15774306.0,13530866.0,13278934.0,13635085.0,11437830.0,13326535.0,13082861.0,13305402.0,13731848.0
1944-02-01,15526001.0,14135842.0,16960576.0,17446204.0,15704509.0,14215197.0,14324117.0,14016822.0,14604300.0,13133734.0,16274204.0,13875236.0,18476146.0,16974856.0,16395731.0,14432332.0,13909077.0,14734401.0,11820107.0,14273776.0,14035410.0,14120940.0,14369692.0
1944-03-01,15700220.0,14415531.0,17046474.0,17995172.0,15487405.0,14169250.0,14536838.0,14308635.0,14962142.0,13315052.0,16634707.0,13940446.0,18779324.0,16961696.0,16651266.0,14574536.0,13891766.0,15125484.0,12183676.0,15034368.0,14131198.0,14387106.0,14345598.0
1944-04-01,14951648.0,14071108.0,16342542.0,17499094.0,14852830.0,13728153.0,13859661.0,13789498.0,14430478.0,12671398.0,16048512.0,13422925.0,18087304.0,15613589.0,16031756.0,14089184.0,13272490.0,14310509.0,11882714.0,14626396.0,13619756.0,13665512.0,13673425.0
1944-05-01,13405760.0,12209236.0,14224038.0,15220594.0,13252314.0,12185404.0,11783768.0,12022939.0,12607785.0,11015526.0,14384576.0,11399178.0,15874178.0,13419864.0,14402407.0,12313981.0,11582594.0,12275054.0,10718783.0,12744226.0,12026472.0,11611892.0,11759340.0
1944-06-01,10563910.0,9998622.0,11468497.0,11952594.0,10576878.0,10307762.0,9589087.0,10027097.0,10515883.0,8362420.0,11539850.0,8690632.0,12607163.0,11054151.0,12055530.0,9975404.0,8864487.0,9488155.0,8716507.0,9858370.0,9343736.0,9146624.0,9497316.0
1944-07-01,7543595.5,7673646.5,8269038.5,8538552.0,8055361.0,7792300.0,6987503.0,7596562.0,8035047.0,3007393.0,8823692.0,5935618.0,9462957.0,8301459.0,9443052.0,7555893.0,7008249.0,7025735.5,6704855.5,7269697.5,6748643.0,6653687.0,7436002.0
1944-08-01,5599901.5,5773341.0,6350489.5,6065934.5,6361713.0,5523101.0,4957172.0,5651785.0,5763624.5,91190.266,7304463.0,4419830.5,7760616.0,5851097.0,8268099.5,5581250.0,5544834.0,5479997.0,5386584.0,5669729.0,5171057.0,4819980.5,5843910.0
1944-09-01,5653229.5,5650724.0,7030120.0,6171625.5,6651400.5,4929189.0,4433429.0,5264554.5,5352424.5,37497.902,8058397.0,5038912.5,8451432.0,5485153.0,9118097.0,5378937.0,5346631.5,5444690.0,5475878.5,5460602.0,4967251.0,4950368.0,5748741.5
1944-10-01,7565660.0,7152340.0,8856286.0,8409065.0,8257566.0,7022637.5,6922091.0,7418298.0,7902337.0,381931.5,10232252.0,6698527.5,10296204.0,8362717.0,11305601.0,7058392.5,7690484.0,7233178.0,7537248.0,7118346.0,6795060.0,7005731.5,8205574.0
1944-11-01,9998781.0,9190836.0,11738183.0,10907517.0,10307772.0,10078328.0,9476626.0,9713413.0,10609455.0,2884290.5,12761680.0,9493434.0,12830078.0,10921806.0,12260362.0,9493143.0,9626700.0,9815292.0,8897483.0,9765213.0,9236515.0,8991794.0,9918324.0
1944-12-01,12103650.0,11112743.0,14222781.0,13931947.0,12676424.0,11738968.0,11792026.0,11233860.0,12759192.0,7903705.0,14686082.0,11804688.0,15519659.0,13131481.0,14180078.0,11890783.0,11492046.0,12397171.0,10392911.0,11941454.0,11344408.0,11591286.0,12385380.0
1945-01-01,14104049.0,13526278.0,15616018.0,16488470.0,14344111.0,13325620.0,13777052.0,13074388.0,14343119.0,11496056.0,16043407.0,13247221.0,17491908.0,15320500.0,15937745.0,13606500.0,12943277.0,14018686.0,11514624.0,14092222.0,13266620.0,13444829.0,13795190.0
1945-02-01,15284729.0,15037620.0,16482050.0,17824918.0,15458312.0,13807201.0,14507182.0,13838104.0,14835185.0,13087866.0,16809912.0,13853936.0,18122456.0,16451109.0,16485880.0,14720658.0,13638182.0,15276360.0,11690606.0,14837596.0,14018478.0,14012394.0,14244213.0
1945-03-01,15914910.0,15437711.0,16627056.0,18039388.0,15763808.0,13824014.0,14572844.0,14154612.0,14759111.0,13457694.0,17112296.0,14021716.0,18284552.0,16442606.0,16359692.0,15019236.0,13592482.0,15353213.0,11909398.0,15207690.0,14343414.0,14184269.0,14397991.0
1945-04-01,15388313.0,14905724.0,15564849.0,16875308.0,14924322.0,13597526.0,14072769.0,13799216.0,14519800.0,12847804.0,16560078.0,13447086.0,17565616.0,15721086.0,15475034.0,14352257.0,12939948.0,13926932.0,11590676.0,14624368.0,13770119.0,13796473.0,13754442.0
1945-05-01,13679346.0,13187160.0,14008041.0,14828773.0,13314901.0,12291309.0,12365668.0,12269276.0,12963869.0,11260839.0,14262182.0,11458994.0,15286920.0,13566895.0,13898181.0,12292488.0,11258116.0,11514008.0,10674080.0,12907563.0,12202370.0,12184131.0,12272952.0
1945-06-01,11142184.0,10472066.0,11548110.0,12180082.0,10720222.0,10586852.0,10098017.0,9893861.0,10803630.0,8729673.0,11489134.0,8994186.0,11846127.0,11008888.0,12380848.0,9963947.0,8520940.0,9267110.0,8721582.0,10183998.0,9904346.0,9164601.0,10014470.0
1945-07-01,7997533.5,7820650.5,8883446.0,9556544.0,7886739.0,7813694.0,7628698.0,7391524.0,8399135.0,4017740.5,8577982.0,6446336.0,8975882.0,8538933.0,10899483.0,7019901.5,6452660.0,6929438.0,6764001.0,7217042.0,7027707.0,6341972.0,7841755.5
1945-08-01,5651925.5,5919929.0,7247789.0,8057421.0,6148644.0,5324466.0,5578570.0,5541904.5,5882845.0,175745.86,6685268.0,4798005.0,7593551.0,6433124.5,9536496.0,5024658.0,4837745.0,5274043.5,5358458.0,5422028.0,5074137.0,4353901.0,5974712.0
1945-09-01,5514429.5,5769319.0,7750017.0,8350398.5,6209732.0,4921059.0,5007623.0,5060950.0,5224930.0,55655.203,8247786.5,5238527.0,8379539.0,5863558.0,9690344.0,5252447.0,4933834.0,5519235.0,5531434.5,5171098.0,4922466.0,4511708.0,5669799.0
1945-10-01,7651145.0,7060527.5,9244606.0,9785332.0,8186744.0,7029298.5,6764048.0,6743451.0,7229036.0,491677.7,10544864.0,6848094.5,10517656.0,8406498.0,11212590.0,6979518.0,7108809.5,7416229.0,7696046.0,6844128.0,6701456.0,6286540.5,8343579.5
1945-11-01,10547840.0,8809329.0,11167950.0,11603628.0,10500772.0,9960044.0,9758831.0,9296262.0,10068333.0,4532940.5,12533331.0,9339964.0,13047048.0,10883317.0,12481228.0,9971924.0,9542832.0,9891282.0,9086633.0,9524710.0,9422715.0,9373690.0,10376700.0
1945-12-01,12361112.0,11578696.0,13502602.0,14064740.0,12776394.0,11710774.0,12079057.0,11776396.0,12472937.0,8672020.0,14458019.0,11628960.0,15747966.0,13683616.0,14446514.0,12385094.0,11505224.0,12584634.0,10213980.0,11674472.0,11778166.0,11718309.0,12449548.0
1946-01-01,14527000.0,14072168.0,15248938.0,16410372.0,14222040.0,13510143.0,13578301.0,13262330.0,14100640.0,11669782.0,15801589.0,12881223.0,17298866.0,16211926.0,16104124.0,13890586.0,12891118.0,14237932.0,11459219.0,13449893.0,13962462.0,13369100.0,13727648.0
1946-02-01,15496265.0,15091261.0,16201988.0,17149752.0,14892782.0,14102862.0,14340746.0,13933322.0,14724692.0,12954660.0,16643387.0,13618436.0,18533072.0,17216240.0,16799464.0,14739349.0,13742864.0,15188460.0,11839944.0,14084730.0,14704744.0,14157076.0,14521900.0
1946-03-01,15798508.0,15355256.0,16378952.0,17286608.0,15500903.0,14149130.0,14561377.0,14188903.0,14928226.0,13083614.0,16675726.0,13771322.0,18642148.0,17243306.0,16736234.0,14688689.0,13480882.0,15532412.0,12070490.0,14465645.0,14710950.0,14323631.0,14520012.0
1946-04-01,15224114.0,14781453.0,15405958.0,16414554.0,14938768.0,13583932.0,14243216.0,13728635.0,14532444.0,12696422.0,16328938.0,12926289.0,17551354.0,16055357.0,15891684.0,14016077.0,12688483.0,14441020.0,11931673.0,14032607.0,13879744.0,13789099.0,13562248.0
1946-05-01,13489423.0,12960901.0,13468799.0,14510411.0,13070293.0,11779308.0,12584554.0,12140009.0,12875016.0,11006302.0,14723466.0,11332260.0,15303920.0,13602883.0,14343343.0,12293361.0,11216500.0,11745001.0,10910216.0,12403487.0,12103724.0,12148496.0,11869318.0
1946-06-01,11075574.0,10401099.0,11119082.0,11952995.0,10322699.0,9755675.0,10467944.0,10500896.0,10773986.0,8415116.0,11510819.0,8670977.0,11973682.0,11059793.0,12911892.0,10309284.0,8728774.0,8953150.0,9031376.0,9646492.0,9529654.0,9395718.0,9705607.0
1946-07-01,8019857.5,7764445.5,8531904.0,9388952.0,7849025.5,7169318.5,7877997.5,7903904.0,8296031.0,3437297.8,8591127.0,5945254.0,9386615.0,8479906.0,10811675.0,7649925.5,6776239.0,6528761.5,6795551.5,6476050.0,6643701.0,6894396.0,7770813.0
1946-08-01,5629283.5,5922004.0,7119126.0,6215010.5,6348244.0,4840769.0,5872823.0,5539616.0,5941271.0,168940.88,7081696.0,4801087.0,8235092.5,6420986.5,8706304.0,5444432.0,4850526.0,4730820.0,5433874.5,4926184.5,4877859.5,5239094.5,6040516.5
1946-09-01,5834545.0,5636665.0,7807172.0,6219062.5,6614573.0,4120514.2,5319604.5,4752104.0,5513857.0,99251.83,8128442.0,5658705.0,9075602.0,5907890.0,9529176.0,5391633.5,4707746.0,4825161.0,5794057.0,4983987.0,4655000.0,5690504.0,5793268.0
1946-10-01,7635669.0,6847788.0,9329501.0,8906120.0,8239112.0,6360456.0,6939959.5,7107187.0,7706044.0,656105.3,10279880.0,7094944.5,10889508.0,8619949.0,11530379.0,7335604.0,7495189.0,6401662.0,7544221.0,6990735.0,6582248.0,7193166.0,8456479.0
1946-11-01,10608977.0,8898283.0,11469968.0,11570657.0,10519529.0,9164722.0,9975441.0,10368021.0,10002836.0,3662624.0,12195649.0,9306505.0,13326980.0,11222994.0,12674082.0,9918214.0,9655383.0,8823826.0,9227249.0,9277178.0,9135756.0,9761211.0,10250756.0
1946-12-01,12868632.0,10937218.0,13925770.0,13158068.0,12666674.0,11601324.0,12453682.0,12208665.0,12393138.0,8487588.0,14289354.0,11547896.0,15308432.0,14338162.0,14530737.0,12149766.0,11306412.0,11809770.0,10461710.0,11624568.0,11078130.0,12142468.0,11971852.0
1947-01-01,14528506.0,13113302.0,15529663.0,15081951.0,14727878.0,13049146.0,13667635.0,13463732.0,13963181.0,11879442.0,15434713.0,13152906.0,17059464.0,16443221.0,16012883.0,13839736.0,12891534.0,13910172.0,11509263.0,12899645.0,13101282.0,13494204.0,13377338.0
1947-02-01,15673666.0,14546080.0,16374554.0,16173579.0,15199100.0,13911096.0,14327536.0,14036602.0,14516590.0,12798069.0,16335382.0,14118290.0,17823476.0,17293490.0,16786924.0,14532371.0,13238034.0,14936028.0,12053246.0,13583332.0,14186533.0,14118170.0,13974144.0
1947-03-01,15995956.0,15179153.0,16578276.0,16635547.0,15484307.0,14015132.0,14396168.0,14203152.0,14694899.0,13343918.0,16518926.0,14091017.0,17903660.0,17257138.0,16746654.0,14593292.0,13161758.0,15203770.0,12033642.0,13830105.0,14756644.0,14381544.0,13923568.0
1947-04-01,15441734.0,14684513.0,16015872.0,16079875.0,14981834.0,13753442.0,13871204.0,13882952.0,14283974.0,12916365.0,15419338.0,13375498.0,17450492.0,16639818.0,15986013.0,13724808.0,12644276.0,14142887.0,11761297.0,13689439.0,13977065.0,13523988.0,13010148.0
1947-05-01,13516052.0,12905728.0,13933412.0,14407598.0,13202326.0,11971152.0,12466787.0,12344432.0,12620960.0,11350303.0,13710254.0,11642796.0,15840628.0,14163871.0,14354879.0,12026122.0,10961805.0,12087760.0,10867374.0,12308567.0,12390954.0,11719423.0,11599694.0
1947-06-01,11020056.0,10315730.0,10937048.0,11924016.0,10465786.0,9971662.0,10573925.0,10585248.0,10300627.0,8514948.0,10854493.0,8998457.0,12709392.0,11850107.0,12455014.0,9913988.0,8456437.0,9578337.0,8926892.0,9688146.0,9685277.0,9488887.0,9584167.0
1947-07-01,8149463.5,7716090.0,8176942.5,9104863.0,7842290.0,7441228.5,8147500.5,8027147.0,7687876.0,2994682.5,7939939.0,6376776.0,9863246.0,8904635.0,9740266.0,7363500.5,6404097.0,6711139.0,6916518.0,6835266.5,6866930.5,7271515.0,7597359.0
1947-08-01,6128064.0,5785996.5,6328578.5,6408958.0,6003221.0,4760502.5,6076517.0,5627872.5,5495369.5,237982.19,6324888.0,4856715.0,8037296.0,6389707.0,8296755.5,5151556.5,5022370.0,4412307.5,5494910.0,5369285.0,5055336.0,5643936.5,5970532.0
1947-09-01,6064291.0,5779266.0,6739089.0,6537227.0,6156808.0,4160918.5,5662237.0,5119935.0,4810293.5,134609.02,7361311.0,5324956.5,9308232.0,6131779.0,9085747.0,5084081.0,4935487.0,4617946.0,5812501.0,5420370.5,4630415.5,5230799.0,5596290.0
1947-10-01,8127084.0,7348098.0,8669846.0,9226634.0,8207200.0,6445686.5,8003700.0,7675649.0,6664664.5,619911.25,8847776.0,7041817.5,11265199.0,8773996.0,11296006.0,6541600.0,7365558.5,7082889.0,8112448.5,6832732.5,6367398.5,6445353.0,8284250.0
1947-11-01,10575112.0,8938278.0,11247756.0,11774976.0,10581003.0,9581463.0,10264172.0,10405240.0,9358230.0,3384865.8,11223906.0,9242865.0,13478452.0,10966058.0,12428385.0,9373120.0,9818350.0,10020195.0,9396494.0,9106049.0,8950387.0,9225964.0,10512763.0
1947-12-01,12454659.0,11069469.0,13980506.0,13295268.0,12805136.0,12081778.0,12664415.0,12274848.0,12140434.0,8421138.0,13425278.0,11482694.0,16065357.0,13647252.0,14330953.0,11880219.0,11705824.0,12580688.0,10468344.0,11366222.0,11066180.0,11134253.0,12296659.0
1948-01-01,14421630.0,13073513.0,16017796.0,15022874.0,14580504.0,13160897.0,13840844.0,13571704.0,14200580.0,12133930.0,14838280.0,13200566.0,17521132.0,15819604.0,16158521.0,13434554.0,13108772.0,14377050.0,11499937.0,13029875.0,12701984.0,13294412.0,13568492.0
1948-02-01,15498948.0,14206064.0,16805920.0,16289683.0,15325341.0,13625304.0,14508648.0,14168043.0,14789766.0,13505784.0,15665512.0,13629230.0,18188870.0,16831034.0,17057456.0,14156953.0,13469923.0,15089212.0,12087807.0,14187322.0,13229692.0,13798375.0,14126938.0
1948-03-01,15946624.0,14423636.0,16759831.0,16934694.0,15291239.0,13948834.0,14788202.0,14308702.0,15012699.0,13709362.0,15844294.0,13821068.0,18208300.0,17095234.0,17239540.0,14293282.0,13337435.0,15101161.0,12534074.0,14628765.0,13704695.0,14262303.0,14018530.0
1948-04-01,15490681.0,13983451.0,16044391.0,16168566.0,14756200.0,13622408.0,14399177.0,13830378.0,14473703.0,13101476.0,15151102.0,13211940.0,17504252.0,15996483.0,16044130.0,13550392.0,12862082.0,13864254.0,12072278.0,14314573.0,13049546.0,13785486.0,13327934.0
1948-05-01,13691412.0,12426437.0,13927685.0,14329609.0,12787408.0,12055392.0,12708638.0,12446867.0,12899605.0,11302134.0,13351847.0,11794752.0,15690632.0,13824168.0,14244593.0,11927746.0,11095776.0,11514462.0,11038071.0,12922661.0,11761240.0,12081966.0,11669839.0
1948-06-01,11339883.0,10211356.0,11355958.0,11582787.0,10575822.0,9755687.0,10611172.0,10488268.0,10740720.0,8795887.0,10105654.0,9069166.0,12774449.0,11562573.0,12753789.0,9870054.0,8571662.0,9332933.0,9340300.0,10089307.0,9634870.0,9399991.0,9799470.0
1948-07-01,8528668.0,7691555.0,8382234.0,8639112.0,8044345.0,6756793.5,8165778.5,8030316.0,7887523.0,4371332.0,7373669.0,6639697.5,9816828.0,8855453.0,11104854.0,7522923.0,6810833.0,6917404.0,7034236.0,6615135.5,6851505.5,6861827.0,7654576.0
