,MPI-ESM1-2-HR,ACCESS-CM2,INM-CM4-8,CESM2-WACCM-FV2,MPI-ESM-1-2-HAM,CESM2-WACCM,ACCESS-ESM1-5,MRI-ESM2-0,AWI-CM-1-1-MR,CESM2-FV2,CESM2,MPI-ESM1-2-LR,INM-CM5-0,NorESM2-LM,NorESM2-MM,IPSL-CM6A-LR
1984-04-15,15.171888,17.656685,18.925476,15.799122,14.707469,14.9757395,15.919345,14.656221,16.417643,15.689684,14.713114,15.555087,17.432997,13.328986,13.817909,14.945507
1984-05-15,13.877492,16.499397,16.763035,14.518344,12.888306,14.451296,15.139233,13.263382,14.568716,14.621736,13.678911,13.50706,15.121329,11.686098,12.364355,13.040759
1984-06-15,11.599439,13.915825,13.784605,12.519078,11.012027,13.1350355,12.792369,11.590248,11.758206,12.794497,11.947014,10.861859,12.134064,9.776316,10.47733,11.136124
1984-07-15,8.505691,11.116222,10.923672,10.70879,8.704491,11.345171,9.627484,9.493218,8.265131,10.181997,10.249984,8.518997,9.553044,7.6635156,8.519727,8.933777
1984-08-15,6.66873,8.960757,8.65147,8.922236,7.637269,9.392006,7.447403,7.66228,6.3326516,8.313224,7.375387,7.5859556,7.5156536,6.0310264,7.4589663,6.592562
1984-09-15,6.279381,8.371711,8.376575,7.986851,7.7214546,8.081477,6.7279277,7.1835575,5.7042255,7.278542,6.632538,7.3703814,7.3606024,5.7948356,8.008623,5.878548
1984-10-15,7.5232277,10.088263,10.11816,9.314813,8.387707,9.5478735,7.5422506,8.266871,7.197936,8.292346,8.522162,8.100086,9.207871,8.381469,9.615323,7.3358765
1984-11-15,9.589431,11.622252,12.272087,11.2330885,9.874042,11.429447,9.770798,10.619862,10.196419,10.379553,10.075009,9.987983,11.41356,10.851531,11.299827,10.705279
1984-12-15,11.891052,13.872692,14.68622,13.587957,11.364539,13.475191,12.462773,12.752809,13.180794,13.111114,12.37266,12.230029,14.582667,12.659182,13.206859,12.715074
1985-01-15,14.030972,15.870504,16.311937,14.624615,13.437961,14.572912,15.0299835,14.074655,15.264443,14.764379,13.780836,14.426027,16.478718,13.583013,14.082121,14.39695
1985-02-15,15.325923,17.08752,17.816883,15.35211,14.509932,15.347903,16.148048,14.958423,16.037994,15.4101305,14.553281,15.682232,18.02073,14.079709,14.482555,15.782332
1985-03-15,15.8810005,17.618921,18.389664,15.759392,15.105859,15.665264,16.760517,14.927135,16.436861,15.793735,14.932661,16.044947,18.656158,14.2186985,14.477585,15.590397
1985-04-15,15.217883,16.996582,18.441055,15.7385,14.831088,15.195462,16.687529,14.488763,16.033205,15.78066,14.636493,15.351562,18.530914,13.541527,13.704517,14.587405
1985-05-15,14.004858,15.822645,16.43725,14.793763,13.541611,14.341601,15.978705,13.203915,14.28826,14.787833,13.690696,13.806654,16.54321,11.559579,12.168328,12.924614
1985-06-15,11.518651,13.518095,13.262384,12.608504,10.767858,12.628018,13.843227,11.502238,11.54263,12.72203,12.167728,10.962084,13.319619,9.621676,10.39583,10.917598
1985-07-15,8.176174,11.272703,10.616611,9.889526,8.720533,10.491581,10.675207,9.001041,8.110076,10.671602,9.385935,8.542368,10.732309,7.625331,8.376772,8.68082
1985-08-15,6.231998,8.947501,9.312971,7.757153,7.848061,8.705359,8.067849,7.1424656,6.127892,8.262045,6.997166,7.2113786,8.354924,6.0699606,7.0170236,6.5783086
1985-09-15,6.0929155,7.9217553,9.18732,7.0357285,7.585689,8.355724,6.9592137,6.3749294,5.498684,6.764512,5.992475,6.7818933,7.2768965,5.946801,7.43045,5.929412
1985-10-15,7.416103,9.302263,10.56585,8.292817,8.267541,9.3654375,7.92334,7.528045,6.996326,9.133003,8.002893,7.494155,9.256019,7.977151,9.489217,7.4435425
1985-11-15,10.169286,11.02866,12.290652,11.021406,9.729975,11.138852,10.237347,10.267922,10.079782,11.5657,10.283599,9.601988,12.157299,10.09864,11.433855,9.99746
1985-12-15,12.323999,14.081578,14.84371,12.778215,11.415226,13.108955,12.781275,12.385456,12.518786,13.679013,12.765686,11.845508,14.979445,12.070918,13.138889,12.844628
1986-01-15,14.511639,15.97443,16.640827,14.635713,13.728467,14.116422,15.144407,14.189328,15.282455,14.889599,13.835491,13.741665,17.31556,13.529014,13.891566,14.980407
1986-02-15,15.494986,16.923117,17.80439,15.558386,15.167529,14.756727,15.975506,15.053539,16.672226,15.607736,14.539615,15.003927,18.540928,14.273393,14.499219,16.000532
1986-03-15,15.767908,17.581114,18.699814,15.906204,15.638714,15.143211,16.2359,15.078229,16.679613,15.852493,14.801645,15.448998,19.37159,14.23623,14.44456,16.250557
1986-04-15,15.354279,17.314589,18.198074,15.616489,15.462663,15.129813,16.085676,14.763701,16.064548,15.598902,14.535518,14.933828,19.183815,13.513094,13.993938,15.076894
1986-05-15,14.326096,16.11748,16.360294,14.63489,13.389898,14.274558,15.208866,13.504761,14.117265,14.572997,13.670832,13.292338,17.564335,11.842826,12.408123,13.042107
1986-06-15,12.2095,13.526407,13.502518,12.941564,10.584324,12.3099375,12.949844,11.875265,11.582677,12.773146,11.67887,10.649579,14.618723,9.815139,10.382232,10.650421
1986-07-15,8.9694395,10.062636,11.097909,10.612969,8.854816,10.434026,10.506409,9.662831,8.566364,10.52848,10.138246,8.107266,11.078279,7.634535,8.558171,7.9574375
1986-08-15,7.1123734,7.7912736,9.181334,8.375122,8.11908,8.724753,8.321621,7.8785458,6.666096,7.6785116,6.951064,6.5289645,8.760778,5.9420347,7.2685394,6.247361
1986-09-15,6.730162,7.3022847,8.294467,7.296523,7.9093904,8.072704,7.102097,6.8563633,5.9965568,6.063086,5.7305865,6.1443386,8.297479,6.285585,7.483177,5.463346
1986-10-15,7.860718,9.041806,9.86772,9.296261,8.632411,8.988849,7.574826,8.090187,7.501718,9.089699,7.3028374,7.3471756,10.168941,8.630982,9.742888,6.866947
1986-11-15,10.336512,11.313328,11.888635,11.33675,9.77787,11.048103,9.874664,10.076931,10.007974,11.320696,9.741811,9.523158,12.772713,10.392218,11.28608,9.612593
1986-12-15,13.078521,13.47729,14.376572,13.375396,11.515558,13.166053,12.025482,12.640877,12.656024,13.468313,12.360071,11.286137,15.357994,12.267007,12.586039,12.857863
1987-01-15,15.225226,15.700376,16.296993,14.448164,13.615995,14.173887,14.210206,14.140409,15.316845,14.707878,13.330262,13.684288,17.555164,13.622028,13.799039,15.029651
1987-02-15,16.141388,17.025433,17.835798,15.0756645,14.963358,14.713196,15.249673,14.982327,16.71949,15.488632,14.321768,15.290786,18.69842,14.106521,14.405041,15.764008
1987-03-15,16.960367,17.657637,18.362497,15.409043,15.677181,15.077478,15.777364,15.334305,16.72471,15.865868,14.8551855,15.510762,19.37211,13.806328,14.394609,15.890158
1987-04-15,16.36418,17.367632,17.954657,15.4356785,14.856628,15.078946,15.710569,14.778953,16.022678,15.662915,14.687288,14.452244,19.091587,12.933462,13.607029,14.918813
1987-05-15,14.702804,16.152418,16.275723,14.4214115,13.413045,14.13804,14.845891,13.6151285,14.553258,14.7785635,13.798533,12.877081,16.75314,11.523365,12.368786,12.824825
1987-06-15,11.701169,14.186069,13.235218,12.512068,11.183541,12.502227,13.027197,11.801212,12.282016,12.99339,12.438319,10.847532,13.77191,9.650895,10.507705,10.656899
1987-07-15,8.634107,10.953918,10.056416,10.350872,8.959944,10.597763,10.470392,9.417661,8.744448,10.873431,9.61646,8.493749,11.173941,7.750055,8.602079,7.6775317
1987-08-15,6.473959,8.219452,8.898962,7.616465,8.024712,8.2336235,8.349072,7.906074,6.382996,8.033084,6.4507585,7.4469643,9.261742,6.0499835,7.211653,5.4602375
1987-09-15,6.0818577,7.6181755,8.653641,6.692759,7.816129,7.049188,7.400417,7.3102794,5.4330735,6.638903,4.7871475,7.183061,8.643363,5.8740406,7.383587,5.1253214
1987-10-15,7.2700014,9.783657,9.860585,8.138167,8.602947,8.428179,7.9660645,8.1926985,7.100715,8.491462,6.608745,8.016579,10.605417,8.384312,9.669766,6.3287525
1987-11-15,9.478733,11.772308,11.767355,11.08903,10.014401,10.909349,9.590054,10.602354,10.420418,11.211082,10.209897,9.5186825,12.817642,10.67641,11.54114,9.058782
1987-12-15,11.888139,13.744626,14.309887,13.543731,12.215803,13.01476,12.291178,12.738786,13.165315,13.26486,12.395047,11.522977,15.330264,12.547433,13.141555,12.12875
1988-01-15,14.149897,15.761784,15.962217,14.592778,13.783131,14.349585,14.310594,14.33188,15.861575,14.378703,13.857396,13.400769,17.065758,13.543025,14.150834,14.097273
1988-02-15,15.712046,17.022251,17.26266,15.355521,14.671392,14.903892,15.304007,15.381029,17.039318,15.3154745,14.679989,14.377555,18.100975,14.077961,14.405333,15.1515045
1988-03-15,16.152939,17.632223,18.056732,15.6864195,14.924443,15.049384,15.643289,15.399738,16.934826,15.6274185,14.79686,14.581523,18.468658,14.137848,14.31998,15.617052
1988-04-15,15.75807,17.318434,17.597075,15.607554,14.042065,14.577445,15.34282,14.828634,16.177404,15.398677,14.582376,14.109834,17.917057,13.550725,13.701794,14.510117
1988-05-15,14.23292,16.27464,16.63352,14.593337,12.354758,13.815312,14.448021,13.72654,14.403517,14.3675,13.435622,12.862357,16.335987,11.670326,12.468802,12.602065
1988-06-15,11.277755,13.894658,13.37729,12.709056,11.206569,12.510298,12.392576,11.641085,12.095711,12.516993,11.504791,10.381777,13.362696,9.63945,10.556193,10.88403
1988-07-15,8.447123,11.65086,10.990033,10.282348,8.733199,10.604733,10.533192,9.02915,9.078319,10.233075,9.444698,8.540934,10.98988,7.3979745,8.835697,8.309179
1988-08-15,6.5143747,8.888081,9.405513,8.20027,7.8683157,8.6146755,8.225893,7.3441095,7.2885156,7.4645395,6.4526644,7.643311,9.120977,5.532978,7.5270376,6.23368
1988-09-15,6.322523,8.041749,9.090492,7.001701,7.771712,7.097349,6.604888,7.0719824,6.7176843,5.6114864,4.7819266,7.469808,8.324698,5.38964,7.5068626,5.219195
1988-10-15,7.6586037,9.871645,10.784221,8.776099,8.401164,8.136275,7.65803,7.7570333,8.075957,8.681782,7.604178,8.36534,9.7965,8.32957,9.475568,6.9140916
1988-11-15,10.2756405,11.723424,12.118988,11.204332,9.794929,10.697896,9.424294,10.271178,10.581178,10.988787,10.267182,9.752535,12.205247,10.684209,11.089408,9.734915
1988-12-15,12.624708,14.039373,14.379063,13.578965,11.768998,12.701156,12.007345,12.753953,13.189082,13.572779,12.679775,11.737598,14.417262,12.56471,12.6258135,12.275233
1989-01-15,14.464676,15.970563,16.06166,14.757786,13.115492,14.382669,14.370118,14.469952,14.829337,14.882002,13.905432,13.32579,16.087837,13.637285,13.830621,14.279092
1989-02-15,15.458608,17.302483,17.018545,15.365273,14.009606,15.138355,15.2899275,15.339144,16.296818,15.554738,14.579435,14.288095,16.867075,14.279629,14.101316,14.949331
1989-03-15,16.128895,17.941076,17.820074,15.621936,14.6623,15.371527,15.718072,15.269255,16.526667,15.731819,14.731516,14.724315,17.605862,14.154802,14.230366,15.237316
1989-04-15,15.485246,17.761892,17.688534,15.318981,14.158022,15.159475,15.395431,14.928929,15.63637,15.497092,14.56762,14.093694,17.106739,13.176468,13.236702,13.842093
1989-05-15,14.087129,16.553528,16.220568,14.623988,12.852506,14.055751,14.625241,13.76963,14.077888,14.950745,13.65957,12.4876995,15.576024,11.323511,11.862526,12.337405
1989-06-15,11.959505,14.218096,13.24317,12.851857,10.776103,12.748377,12.60279,12.044398,11.339257,12.677911,12.182441,10.557715,12.863239,9.55331,10.420854,10.639363
1989-07-15,8.945329,11.636748,10.192659,10.5790205,8.669516,9.817019,10.082764,9.357009,8.599611,10.083566,9.414371,8.239178,10.158663,7.279022,8.772517,7.6857567
1989-08-15,7.3267403,8.193998,8.921692,8.151843,7.401818,8.026672,7.964365,7.4274073,6.379688,7.5151744,6.901534,6.4808607,7.7640324,5.155025,7.285075,5.4840517
1989-09-15,7.1302695,7.4521003,8.518526,7.1371856,7.36456,7.475272,6.7885284,6.4438167,5.82215,6.453124,5.970783,6.0501256,7.250228,5.159217,7.4503026,5.0457125
1989-10-15,8.422411,8.748476,9.625458,9.122828,8.333839,8.384128,7.611753,7.678288,7.348391,8.55604,7.5582566,7.228449,8.749652,7.8260565,9.601934,6.332638
1989-11-15,10.290405,11.627533,11.61892,11.455222,10.111041,10.402515,9.544193,10.267569,10.486875,10.438858,10.392377,9.602593,11.675477,10.26848,11.164577,8.914098
1989-12-15,12.558987,13.882842,14.175106,13.515848,12.119729,12.77135,12.036267,12.732982,12.769097,13.367667,12.581218,11.831357,14.0591135,12.306592,12.687137,12.226156
1990-01-15,14.5311775,15.657629,16.24362,14.491067,13.669737,14.097889,14.42297,14.289127,15.356116,14.803309,13.712844,13.061675,15.713133,13.27379,13.693534,14.019438
1990-02-15,15.367892,16.888494,17.428587,15.071619,14.778973,15.007643,15.182142,15.107731,16.556814,15.362168,14.517385,14.071857,16.907383,13.876697,14.128612,15.10903
1990-03-15,15.636861,17.549793,18.270855,15.451548,15.195439,15.032938,15.7583685,15.332773,16.957672,15.405732,14.908296,14.072494,17.87549,13.766399,14.125659,15.261396
1990-04-15,15.150276,17.22034,18.101112,15.189481,14.558908,14.873821,15.436295,14.807231,15.9708395,15.650794,14.732212,13.620096,17.217876,12.917006,13.427312,14.635584
1990-05-15,14.054766,16.076101,16.49765,14.3188,13.358174,14.0135765,14.645328,13.574968,14.288399,14.79163,14.013088,12.625114,15.542141,11.313532,11.971141,13.067805
1990-06-15,11.2601185,14.201185,13.64761,12.551734,10.984472,12.6224375,12.745896,11.91981,12.176276,12.175896,12.020167,10.760062,13.365921,9.374485,10.129468,10.728908
1990-07-15,8.111114,11.7669935,10.02347,10.006725,9.383589,10.70033,9.970706,9.628235,9.037742,10.38736,9.309544,8.076621,11.114825,7.0999837,8.242366,7.2501693
1990-08-15,6.4718103,8.856919,8.365868,7.860871,8.280527,8.455762,8.16415,7.741825,7.510775,8.3658085,7.564914,6.4794936,9.092573,5.54552,6.9038644,5.117188
1990-09-15,6.163024,8.096696,7.86434,7.3429084,7.8357263,7.121894,7.1194773,6.3450212,7.0758295,7.6473265,6.0999336,5.9090962,8.259756,5.607107,6.6944036,4.578151
1990-10-15,7.5517397,10.142943,9.531488,8.830817,9.030754,8.984903,7.5188403,7.560806,8.03012,9.0341,7.8995,7.1920543,10.265824,7.6085505,8.39524,5.693167
1990-11-15,10.169072,11.921029,11.376065,10.652948,10.201478,11.007769,9.757395,10.358106,10.438062,11.264658,10.279708,9.176728,12.062529,9.856838,10.245801,9.435773
1990-12-15,12.225414,13.923364,13.617286,13.426883,11.802741,13.107892,11.754027,12.805349,12.567858,13.558139,12.37374,11.116861,14.471217,12.076395,12.122329,12.170437
1991-01-15,14.312378,15.879918,15.809428,14.596471,13.54581,14.058643,13.966195,14.463596,14.380257,14.718586,13.946034,12.834919,16.276272,13.418792,13.491868,14.254665
1991-02-15,15.050777,16.992308,17.03983,15.311494,14.52311,14.513914,14.74174,15.304586,15.575844,15.207722,14.658095,13.84337,17.733913,14.162336,13.965944,15.49251
1991-03-15,15.251873,17.597702,17.647804,15.813316,14.915953,14.871859,15.045563,15.585732,15.972046,15.638791,14.892819,14.038647,18.255985,14.113895,13.956634,15.340678
1991-04-15,14.312981,17.455822,17.458443,15.7974205,14.292975,14.77729,15.036028,15.021745,15.426693,15.5284395,14.825964,13.598968,17.982132,13.236108,13.433578,14.315238
1991-05-15,13.105569,16.371012,15.575942,14.752595,13.182294,13.927207,14.063562,13.565802,13.863964,14.522123,14.082119,12.601846,16.116634,11.472145,11.969697,12.54594
1991-06-15,11.403342,13.85001,13.200923,12.973223,11.374725,12.34821,12.565541,11.93979,11.241816,12.877487,12.34075,10.824289,13.095182,9.342752,10.138628,10.392144
1991-07-15,8.23719,11.464687,10.074616,11.185117,9.319905,10.109124,10.119884,9.630681,7.8981123,10.280886,9.8350315,8.274081,10.142217,6.855891,8.1398115,8.002743
1991-08-15,6.7802305,8.547775,8.479721,8.68921,7.84609,8.342239,7.5052657,7.828995,5.646031,7.2338986,7.4960356,7.066551,8.593702,5.077531,6.6998234,6.479003
1991-09-15,6.4091225,7.2483206,8.070087,7.817291,7.386524,7.2696857,6.2333245,6.9750395,4.9314766,5.9687977,6.073526,6.68026,8.096634,4.964313,7.044277,5.9446125
1991-10-15,7.5834675,9.193335,9.5308895,9.512036,8.540707,9.262323,6.845351,8.105958,6.5662565,8.733561,8.402661,7.7801657,9.316233,7.73278,8.9729,7.130861
1991-11-15,9.3634205,11.28542,11.547802,11.49162,9.984956,10.825821,9.221048,10.485874,9.734046,11.1664295,10.843616,9.398728,11.660614,10.677032,10.560613,9.222192
1991-12-15,11.65281,13.61755,13.934134,13.793671,11.999807,12.797004,11.716743,12.964921,12.504571,13.773473,12.624357,11.4508095,14.492979,12.450932,12.205778,11.835888
1992-01-15,13.688286,16.139141,15.7148905,14.839089,13.963034,13.91177,14.295046,14.59473,14.720579,14.661185,14.28393,13.134734,16.591373,13.107512,13.249814,13.758423
1992-02-15,14.755447,17.198792,17.264633,15.313547,14.948224,14.50448,15.247801,15.2018,15.870189,15.016387,14.665426,14.070032,17.55244,13.841079,13.738949,15.216686
1992-03-15,14.838907,17.68572,17.85611,15.557389,15.296338,14.772041,15.542768,15.529925,15.920954,15.252708,15.0705185,14.334674,18.25235,14.053012,13.731039,15.410558
1992-04-15,14.444019,17.653608,17.66853,15.361586,15.216822,14.7501135,15.374665,15.079357,15.5013485,15.389182,14.721992,13.911219,17.583677,13.083575,13.103038,14.290815
1992-05-15,13.39205,16.271664,15.777611,14.295575,13.586747,14.089956,14.489256,13.942012,13.511774,14.691186,13.9268675,12.78518,15.44192,11.25349,11.596532,12.472466
1992-06-15,11.171744,13.491275,13.180643,12.533616,11.815097,12.684232,12.710336,12.3215065,11.254806,12.86244,12.556113,10.916938,12.610145,9.254956,10.023773,10.670701
1992-07-15,8.629602,11.112527,11.1375885,10.237061,9.810223,10.249997,9.572723,10.114471,8.103982,11.122429,10.746077,8.420492,9.817955,7.4546213,8.242924,8.288941
1992-08-15,7.027806,8.6474285,9.545005,8.0302725,8.224115,8.337652,7.7976317,7.2033906,6.093195,8.820772,8.410572,7.0894175,8.4683895,5.9537663,6.9675083,5.9089265
1992-09-15,6.7109036,8.039916,9.258461,6.548002,8.150431,7.368141,6.889878,6.284732,5.64565,7.769389,6.229861,6.7894487,8.116977,5.9833164,7.051462,5.2495027
1992-10-15,8.016418,9.606043,10.661501,8.989164,9.261939,9.263611,7.4737816,7.6587486,7.5454364,9.578492,7.9430275,7.792546,9.476718,8.2688675,9.264533,6.9613805
1992-11-15,9.992113,11.60886,12.370979,11.606823,10.5773,11.140941,9.686507,10.806494,9.864356,11.273025,10.980992,9.809192,11.924746,9.976976,10.9138,10.188707
1992-12-15,12.241781,14.274883,14.715287,13.592874,12.324703,13.020922,12.172894,13.262278,12.402969,13.276036,13.1673565,11.701225,14.380857,12.08078,12.466663,12.329208
1993-01-15,14.172604,15.907434,16.298025,14.914531,14.160446,14.044508,14.710545,14.802309,14.865755,14.540552,14.431391,13.534137,16.202528,13.402431,13.573325,14.375877
1993-02-15,15.079594,17.147526,18.111053,15.668006,14.994182,14.684643,15.816733,15.666376,15.828403,15.226843,15.129978,14.558781,17.5135,13.788846,13.936615,15.585253
1993-03-15,15.547119,17.745964,18.580864,15.944302,15.611855,15.047132,16.30012,15.586568,16.403217,15.3946705,15.218526,14.834246,17.869932,13.770368,14.015858,15.422942
1993-04-15,15.199435,17.468313,17.907635,15.734528,14.700128,14.889322,16.09315,14.62946,15.80189,15.353996,15.093663,14.323823,17.27047,13.283403,13.293494,14.608043
1993-05-15,13.824611,16.565145,16.430199,14.624413,13.368432,13.867357,15.3795185,13.222181,13.718349,14.663334,14.136034,12.931784,15.521083,11.182854,11.956935,13.019482
1993-06-15,11.567658,14.118061,14.045343,13.013169,11.298905,12.471736,13.701018,11.848838,10.7745905,12.711132,11.8638,11.1686535,12.827616,9.174019,10.258232,10.672116
1993-07-15,8.502174,11.665569,11.438681,10.795516,8.965629,10.794015,11.045802,9.98432,7.8667006,10.310721,9.435413,8.656342,10.544804,7.3204966,8.413458,8.475997
1993-08-15,7.087389,8.958081,9.796613,7.799607,7.815332,8.313259,7.39035,7.836717,6.4502487,7.1586456,7.378922,7.067428,9.161264,5.899924,7.0971646,5.693345
1993-09-15,6.939929,8.230706,9.284148,6.891314,7.789536,7.385708,5.9625325,6.5705347,6.0733094,6.2512584,6.161392,6.620529,8.84505,5.9460635,6.841988,4.64154
1993-10-15,8.025401,9.76521,11.021376,8.744122,8.790783,9.214219,7.1636243,7.922618,7.148735,7.99448,7.13983,7.8289537,9.4878025,8.467833,9.036076,6.1263666
1993-11-15,9.754799,11.595106,12.717276,10.841429,10.488705,10.990299,9.817463,10.802331,9.240091,11.143135,9.984893,9.861944,11.569876,10.105131,10.848333,9.707242
1993-12-15,11.97879,14.204036,14.738665,13.533535,12.1242075,13.173641,12.532239,12.785774,11.733776,13.695403,12.852762,11.691319,14.911781,11.986093,12.657365,12.336353
1994-01-15,13.862184,16.139044,16.296312,14.894491,13.832586,14.210157,15.097448,14.347726,14.63693,15.1598425,14.078371,13.544093,16.525764,13.251995,13.5438,14.041806
1994-02-15,14.912473,17.161865,17.241264,15.546796,15.092861,14.743378,15.977905,15.283852,15.894937,15.910296,15.013444,14.290225,17.830017,13.667469,13.941439,15.262569
1994-03-15,15.590557,17.804165,17.574232,15.791819,15.670401,15.101042,16.37012,15.396775,16.131454,16.21007,15.266539,14.393708,18.27961,13.54732,13.9440155,15.385064
1994-04-15,15.439728,17.63288,17.324415,15.657688,14.976188,15.0603695,16.123644,14.798494,15.671242,15.9780655,15.058209,13.864458,18.163837,12.960269,13.381328,14.839664
1994-05-15,14.192751,16.476158,16.10055,14.637559,13.588044,14.299476,15.316819,13.859381,14.041923,15.212381,14.242694,12.67126,16.280397,11.262555,11.857568,12.711286
1994-06-15,11.817104,13.849015,13.617119,12.569904,11.29336,12.52906,13.726321,12.178774,11.77082,13.122419,12.466524,10.618962,13.543414,9.43189,10.079221,10.233426
1994-07-15,8.824905,11.188109,10.960037,10.905315,9.090264,10.778579,10.741653,9.192247,8.700266,10.403997,10.519041,8.2263155,11.320652,7.7844257,8.335586,7.966298
1994-08-15,7.069067,8.271056,8.863628,8.423701,8.01552,8.482739,8.73705,7.0471396,6.5057034,8.666628,7.0692787,6.739663,8.882977,6.438428,7.003439,5.949111
1994-09-15,7.0102663,7.47144,8.646635,7.4878535,7.873648,7.8432865,7.7649055,5.982811,6.064953,7.6380296,5.6388283,6.313559,8.08404,6.212251,7.288181,5.074322
1994-10-15,7.8224545,9.622862,10.462289,9.057098,8.595642,9.18662,8.096834,6.852198,7.379577,9.064351,8.468924,7.3468595,9.92339,8.131581,9.379862,6.1798406
1994-11-15,9.504048,11.464584,12.214408,11.105731,10.0262985,10.880378,9.736622,9.51815,10.085811,11.545142,10.852292,9.6579485,11.804635,9.826578,10.736785,8.973555
1994-12-15,11.998326,13.942915,14.369957,13.52987,12.043423,12.958141,12.051594,12.307726,12.926388,13.681768,12.907862,11.403772,14.43283,11.938741,12.53058,11.935426
1995-01-15,14.415722,15.533287,16.34121,14.435854,13.98305,14.417272,14.439137,14.442125,14.916147,14.8552265,13.587569,13.010899,16.425282,13.359448,13.518968,14.088075
1995-02-15,15.922363,16.486227,17.2657,15.136312,14.863554,15.022771,15.458598,15.44992,16.30711,15.467565,14.208335,14.071277,17.672104,13.959598,13.904683,15.424963
1995-03-15,16.741928,17.082176,17.647346,15.5227585,14.855079,15.241304,16.01796,15.619754,16.300505,15.827324,14.50435,14.543842,18.422617,13.858005,13.61959,15.27448
1995-04-15,15.989095,17.279728,17.215717,15.378508,14.59363,15.099448,15.822721,15.086684,15.772822,15.783598,14.387719,14.252043,17.799974,12.96729,13.05713,14.298614
1995-05-15,14.047024,16.037083,16.059319,14.416572,12.959704,14.1848,14.907079,13.920471,14.036111,14.873251,13.434212,12.967695,16.179708,11.458079,11.643335,12.423261
1995-06-15,11.766041,13.356736,13.378004,12.643352,11.123938,12.349768,12.106487,12.229102,11.663586,13.288641,11.803335,10.743528,13.092438,9.623881,9.693139,10.132824
1995-07-15,8.768735,10.698528,11.246447,10.438647,9.027692,9.639758,9.676768,9.703757,8.458141,11.060015,9.493952,8.300109,10.586733,7.609338,7.6437335,7.6936107
1995-08-15,6.747463,7.866651,9.409624,7.7835355,7.897611,8.091809,7.075032,7.7933497,6.5138927,9.080825,6.948444,6.9955964,8.566635,6.22,6.4535246,5.576837
1995-09-15,6.2580276,6.868539,9.103087,6.6437387,7.826246,7.4604125,6.13977,6.9798665,5.9478207,8.394001,5.693398,6.73399,8.152884,6.356744,6.646026,4.898501
1995-10-15,7.4210267,8.521181,10.338445,7.9747124,8.764961,8.710851,6.7962246,7.8943186,7.057795,9.066648,7.319828,7.4742374,9.803759,8.039111,8.163964,5.9133687
1995-11-15,9.7797,10.97801,12.197942,10.536978,10.422053,10.200629,9.015878,10.26749,9.700761,11.445826,10.218385,9.233627,12.037895,9.967634,10.521452,8.646945
1995-12-15,12.23167,12.945513,14.267504,12.748608,12.606444,12.913877,11.438209,12.810825,11.918171,14.0070505,12.705919,10.841106,14.918095,11.989517,12.369923,12.001822
1996-01-15,14.677275,15.267169,15.914822,14.374305,14.249379,14.074127,13.46173,14.251242,14.385574,15.074853,13.58216,12.932781,16.473574,13.233597,13.384316,14.091141
1996-02-15,15.84698,16.422888,17.199259,15.085543,14.947475,14.786075,14.904601,15.183617,15.78033,15.601914,14.298366,13.983644,17.782213,13.806721,13.858434,15.062371
1996-03-15,16.319227,16.91647,17.9791,15.504532,15.394053,14.939249,15.544573,15.448938,15.975069,16.05383,14.619686,14.545141,18.261257,13.78125,13.702469,15.320125
1996-04-15,15.872272,16.778187,17.428617,15.276844,14.925091,14.839111,15.616352,14.997788,15.064169,15.976337,14.390019,13.818414,17.825993,12.802578,13.244738,14.415924
1996-05-15,14.4558,15.807312,16.223347,14.06912,13.484605,13.92749,14.446761,13.635652,13.48036,15.229685,13.58661,12.558802,16.015203,10.825514,11.784479,12.598609
1996-06-15,11.681202,13.226788,13.206195,11.593427,10.729008,12.393196,12.145644,11.571179,10.713193,13.095885,11.939842,10.658812,13.206757,8.988927,9.933552,10.110905
1996-07-15,9.31077,10.0926075,10.367508,8.715776,8.782834,10.552721,9.323892,8.981824,7.65545,11.054124,10.163747,8.147006,10.590223,6.798191,8.041408,7.0563817
1996-08-15,7.7801285,7.52852,8.699411,6.5054007,7.583345,8.308631,6.6282926,7.00476,5.9320483,7.886281,7.6508036,6.7071433,8.259377,5.3512635,6.5511637,4.5250263
1996-09-15,7.4670205,6.369992,8.446053,5.6926765,7.3967867,7.3051414,5.523227,6.558056,5.283922,6.49671,5.8934827,6.0874205,7.743307,5.3373137,6.6867304,4.153
1996-10-15,8.634231,8.563153,9.874769,7.1932144,8.239319,8.795357,6.262732,7.2904406,6.3314967,8.514678,8.295107,7.354302,9.603137,7.1613083,8.560155,5.961121
1996-11-15,10.3883505,10.981239,11.699781,9.874524,9.674085,10.748923,8.511661,10.287591,9.0651655,10.839683,10.305159,9.285536,12.237211,9.871931,10.687645,8.937817
1996-12-15,12.288658,13.586562,13.862728,12.962626,11.356199,12.889016,11.233459,12.707928,11.726064,13.65757,12.747568,11.121048,14.487658,11.945493,12.485005,12.141515
1997-01-15,14.222367,15.3011,16.144999,14.610784,13.513958,14.098239,13.447646,14.260139,14.535781,14.588652,13.997231,13.138315,16.255798,13.213735,13.463309,14.018066
1997-02-15,15.321468,16.960604,17.535425,15.214211,14.471661,14.896899,14.300152,15.13372,15.846602,15.421171,14.692424,14.481695,17.45834,13.832758,13.922769,15.217247
