time,ACCESS-CM2,ACCESS-ESM1-5,CanESM5,CESM2,CESM2-FV2,CESM2-WACCM-FV2,CIESM,CMCC-CM2-HR4,CMCC-CM2-SR5,EC-Earth3-Veg,EC-Earth3-Veg-LR,FGOALS-f3-L,FGOALS-g3,IPSL-CM6A-LR,MIROC6,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorCPM1,NorESM2-LM,SAM0-UNICON
1898-11-01,10104838.0,9090355.0,10101955.0,9461746.0,10489156.0,10808666.0,5228270.0,9712667.0,5001459.5,11999908.0,11485736.0,11336491.0,12525788.0,10522772.0,9123356.0,9530625.0,10038126.0,9213914.0,8840296.0,11951156.0,9627776.0,10795742.0
1898-12-01,12030348.0,11464611.0,12016618.0,11278774.0,12708240.0,12554204.0,9376614.0,11445730.0,8952389.0,14540878.0,14080870.0,14276947.0,14690050.0,12782580.0,10374943.0,11762081.0,12182110.0,11392766.0,11648397.0,13545994.0,12020174.0,12937374.0
1899-01-01,14064802.0,13697352.0,13783072.0,12974568.0,14547850.0,13609976.0,12359307.0,12331134.0,11265246.0,16233516.0,15569035.0,16238098.0,16237455.0,14866982.0,11699792.0,13886872.0,13970948.0,13274722.0,13454931.0,14403482.0,13255666.0,14756214.0
1899-02-01,15359350.0,14757048.0,14806286.0,13972530.0,15131069.0,14213506.0,13568323.0,12878214.0,12031964.0,17103442.0,16677158.0,16954124.0,16880190.0,16230776.0,12060064.0,15007586.0,14704870.0,14395138.0,14218436.0,14980249.0,13780614.0,16052994.0
1899-03-01,16015023.0,15083988.0,15349476.0,14369511.0,15477859.0,14211915.0,13526160.0,12537934.0,12143278.0,17000428.0,16857532.0,16763140.0,17016730.0,16257916.0,12227970.0,15335452.0,14493904.0,14866017.0,14396194.0,15070024.0,13965606.0,16223452.0
1899-04-01,15559430.0,14584391.0,14508186.0,13938992.0,14978757.0,13386420.0,12951502.0,11628650.0,11388946.0,16410117.0,16170481.0,15583092.0,16031452.0,15146976.0,11931628.0,14706212.0,13878267.0,14157722.0,13980562.0,14306054.0,13146700.0,15392998.0
1899-05-01,13732318.0,12807364.0,12935872.0,12570623.0,13333502.0,11955108.0,11269958.0,10049970.0,9579740.0,14240676.0,14449462.0,13661528.0,14365340.0,12888030.0,11045743.0,12644520.0,12543833.0,12212988.0,12328225.0,12928730.0,11493638.0,13354054.0
1899-06-01,11150713.0,10467538.0,10280098.0,10551370.0,10981320.0,10305962.0,8780542.0,8646268.0,7014463.0,10834585.0,11483796.0,11407652.0,12208831.0,10213106.0,9366856.0,10210451.0,10203336.0,9870204.0,9442860.0,11278524.0,9531128.0,10869933.0
1899-07-01,7810345.0,8045016.0,7408574.0,7772257.0,8510216.0,8034672.0,5126665.0,7083713.0,1714704.8,8317332.0,8799174.0,8961788.0,9405858.0,7893216.0,7221625.0,7326219.5,6888794.0,7091589.0,6733783.5,9589995.0,7444822.0,8589902.0
1899-08-01,5473873.5,6291317.0,5949747.0,5515188.5,6393812.5,5622615.5,1377501.4,5932909.0,25590.797,6847707.0,7079618.0,7199490.0,7944170.0,5971371.0,5819487.0,5654318.0,5228648.0,5431150.0,4755575.0,8725816.0,5737563.0,6407774.5
1899-09-01,5591290.0,6134066.0,5999424.0,4570226.5,5663692.0,5182610.0,470911.75,6122938.0,14788.041,7502947.0,7856527.0,6957393.5,9316011.0,6388158.5,6209240.5,5587047.5,5111040.0,5218495.0,4351680.0,9513496.0,5675849.5,6220996.5
1899-10-01,7537379.0,7375408.0,7447170.0,7518810.5,7949837.5,8071578.5,2746848.5,7502596.0,410907.0,9378587.0,9914136.0,9491104.0,11572092.0,8197221.0,8026806.0,7469695.0,6799438.0,6692686.0,5506204.0,10643084.0,7605135.0,8295422.0
1899-11-01,10383593.0,9175416.0,9892777.0,10235309.0,10182766.0,10571352.0,6161725.0,9545049.0,4632062.0,11813214.0,12088278.0,11609452.0,12675854.0,10649156.0,9226507.0,9808551.0,9802292.0,8950772.0,8792208.0,11914038.0,10073452.0,10501470.0
1899-12-01,12230020.0,11830716.0,12245717.0,12011775.0,12382951.0,12285638.0,9480944.0,11008340.0,9035604.0,14397140.0,14288204.0,14201732.0,14624023.0,12945030.0,10328644.0,12165029.0,11919566.0,11126624.0,11981578.0,13712070.0,11832604.0,12868116.0
1900-01-01,13882188.0,13881168.0,14294560.0,13456960.0,14404959.0,14060125.0,12025451.0,12250713.0,11056130.0,16099099.0,15723308.0,16372619.0,16063883.0,14805062.0,11658874.0,13790446.0,13787946.0,13385034.0,13231838.0,14446091.0,13316076.0,14815737.0
1900-02-01,14860878.0,14611986.0,15351839.0,14036892.0,15339512.0,14488554.0,13271934.0,12688926.0,11683732.0,17092742.0,16821006.0,17052556.0,16898420.0,16170001.0,12260018.0,14812284.0,14546410.0,14806363.0,14161653.0,14853987.0,13936024.0,16202753.0
1900-03-01,15451566.0,15096210.0,15350807.0,14158493.0,15571572.0,14671937.0,13557502.0,12301526.0,11751984.0,17230116.0,17309318.0,17022828.0,16792248.0,16043243.0,12384878.0,15537097.0,14878907.0,15468615.0,14473984.0,14830196.0,13903378.0,15948231.0
1900-04-01,15237661.0,14727658.0,14365968.0,13977238.0,14990902.0,14222334.0,13010366.0,11247662.0,10998182.0,16522830.0,16662176.0,15824294.0,15911112.0,14741230.0,12139826.0,14854945.0,14657337.0,14457244.0,13646800.0,14147463.0,13220761.0,15265520.0
1900-05-01,13473066.0,13187940.0,12423178.0,12529609.0,13001220.0,12412026.0,11447687.0,9868307.0,9394559.0,14242106.0,14688690.0,13523690.0,14362279.0,12817494.0,11158130.0,12934828.0,13214410.0,12543593.0,11850022.0,12657602.0,11777534.0,13431328.0
1900-06-01,10763520.0,10641045.0,10301012.0,10367473.0,10560942.0,10588087.0,8919850.0,8359187.5,7490313.0,10913295.0,11177756.0,10818047.0,12717739.0,10362903.0,9363580.0,10317254.0,10813425.0,9903502.0,9096929.0,10973389.0,9875897.0,11009508.0
1900-07-01,7740123.0,7906986.0,7806429.0,7665045.5,8039790.0,8112033.0,4450721.5,6831499.0,3182754.0,8117240.0,8202665.5,8270806.5,11282204.0,7661958.0,7018337.0,7981848.5,6763505.0,7109952.0,6597995.0,9349367.0,7315394.0,8658968.0
1900-08-01,5593788.0,5928387.0,6009677.0,5113184.5,6065881.5,6054861.5,289231.0,5729370.5,71098.45,6674359.5,6915698.0,6653036.5,10114227.0,5334721.5,5567591.0,6594445.0,4713835.0,5508211.0,4733543.0,8250522.5,5328469.5,6866583.5
1900-09-01,5733475.0,5505031.5,6161377.5,4237311.5,5429445.0,5463980.5,232655.0,5944374.5,27478.71,7209937.5,7674796.0,6237857.0,10351008.0,6100806.0,5645275.0,6432642.0,4618324.0,5212729.0,4635977.0,8629722.0,5008626.0,6716817.0
1900-10-01,7750605.0,6765840.0,8275379.5,7298743.0,7264869.5,7242200.5,1281857.2,7780560.0,1151744.0,9303951.0,9724552.0,8863269.0,11513672.0,8635048.0,7644571.5,8025357.0,6540141.5,6737866.5,6361914.0,10183750.0,7486990.0,8658246.0
1900-11-01,10459932.0,8637867.0,10201374.0,9623443.0,9822202.0,10242385.0,5805134.5,9469328.0,6073658.5,11988160.0,11752084.0,11273615.0,12546151.0,10602645.0,9069563.0,10049593.0,9782253.0,9209876.0,9131278.0,11695485.0,10433607.0,10690713.0
1900-12-01,12531198.0,11394554.0,12393203.0,11909696.0,12114714.0,12458216.0,9094570.0,11016712.0,9192232.0,14259676.0,13998343.0,13757344.0,14320721.0,13079920.0,10264700.0,12193660.0,12083671.0,11074754.0,11853112.0,13327236.0,12207642.0,12556692.0
1901-01-01,14273696.0,13982547.0,14235874.0,13343801.0,13857407.0,13947054.0,11776733.0,12125248.0,11308166.0,15695408.0,16059037.0,16050442.0,15925059.0,14835143.0,11566286.0,13592159.0,13441693.0,13140884.0,13439954.0,14200480.0,13501064.0,14277526.0
1901-02-01,15291027.0,14939425.0,15348503.0,14253959.0,14657532.0,14361712.0,13036875.0,12640439.0,11998828.0,16419394.0,17253052.0,17147688.0,16962878.0,16100400.0,12327048.0,14461091.0,14196629.0,14369234.0,14010711.0,15088282.0,14240160.0,15721303.0
1901-03-01,15643644.0,15163028.0,15401380.0,14338276.0,14869029.0,14478313.0,13283580.0,12381434.0,11859848.0,16701846.0,17522754.0,17346110.0,17125016.0,16398930.0,12347902.0,14993256.0,14672320.0,14583251.0,14147759.0,15172273.0,14021016.0,15631367.0
1901-04-01,15449155.0,14585944.0,14776064.0,14013576.0,14196613.0,14217302.0,12838194.0,11504350.0,11278221.0,15742768.0,16380888.0,16193986.0,16335102.0,15223126.0,11767496.0,14299132.0,14010698.0,13685022.0,13765706.0,14508658.0,13258988.0,14602420.0
1901-05-01,13726326.0,13100606.0,12987226.0,12347006.0,12580322.0,12768982.0,11148982.0,10137961.0,9326956.0,13945159.0,14473758.0,13836236.0,14702959.0,12856468.0,10728311.0,12388776.0,12693292.0,12291297.0,12046236.0,12910136.0,11674480.0,12718090.0
1901-06-01,10693958.0,10847387.0,10659078.0,10414169.0,10337584.0,10884646.0,8496500.0,8539986.0,7093816.0,11253198.0,11661336.0,11086856.0,12491512.0,10111296.0,8869461.0,10312870.0,10330900.0,9376332.0,9284199.0,11249749.0,9488648.0,10638901.0
1901-07-01,7446914.5,8100329.0,8450600.0,7519571.5,8032496.0,8440574.0,4159945.5,6936139.0,2547484.8,8414815.0,8564742.0,8391882.0,9799232.0,7873643.5,6939497.0,7788135.0,7170950.0,6896820.0,6763132.0,9564402.0,6999744.0,8635378.0
1901-08-01,4894313.0,6133487.5,6719352.0,4994150.5,6057815.5,6278363.0,504985.44,5682521.0,188811.9,6884829.0,7332423.5,6280514.5,8324454.0,6180420.5,5683024.5,6428264.5,5420762.5,5593283.0,4664974.0,8836433.0,4998504.0,6998642.0
1901-09-01,4855886.5,5542413.5,7027970.0,4480420.0,5638872.0,5690840.0,354207.06,5493685.0,128496.82,7456832.5,7885693.5,6160083.0,9548849.0,6620136.0,5863175.0,6377645.0,5374572.0,5382313.0,4483376.0,9484658.0,4688059.0,7083362.0
1901-10-01,6795086.5,6514701.5,8861948.0,6902057.0,7486096.0,7701261.0,1663349.8,7110000.0,784408.75,9433526.0,9587162.0,8328532.5,11609221.0,8786134.0,7661392.0,7877620.5,6822051.0,6982307.0,6256838.5,10761840.0,7177826.0,9058176.0
1901-11-01,10302727.0,8672438.0,10920014.0,9541544.0,9605746.0,10464406.0,5844766.5,9132893.0,3932199.5,11935760.0,11948592.0,10795292.0,12733726.0,11258903.0,9008788.0,10002054.0,9608678.0,9063283.0,8993088.0,12207559.0,9967937.0,10933640.0
1901-12-01,12338302.0,11641020.0,12832618.0,11760725.0,11620744.0,12483056.0,10297537.0,10731002.0,8271499.0,14475278.0,14261853.0,14016217.0,14777322.0,13458814.0,10077625.0,11949476.0,11982851.0,10815524.0,11413969.0,13616054.0,11900722.0,13075602.0
1902-01-01,14571798.0,14282919.0,14492058.0,13235567.0,13711800.0,13978982.0,12362298.0,11967190.0,10417868.0,15734230.0,15924358.0,16502440.0,16562247.0,15164394.0,11375284.0,13499805.0,13799656.0,12947841.0,13783160.0,14709190.0,13314605.0,14344202.0
1902-02-01,15723424.0,15113572.0,15189936.0,13605612.0,14652994.0,14644643.0,13272298.0,12480622.0,11683875.0,16602214.0,17095170.0,17427316.0,17546246.0,16122946.0,12068414.0,14161827.0,14697056.0,13884868.0,14372101.0,15286940.0,13807545.0,15561328.0
1902-03-01,16022184.0,15153764.0,15393428.0,13800534.0,14976981.0,14835214.0,13213721.0,12169742.0,11931690.0,16737996.0,17444976.0,17406328.0,17284296.0,16327814.0,12271015.0,14597360.0,15182017.0,14138078.0,14432196.0,15227294.0,13819736.0,15312326.0
1902-04-01,15430801.0,14536498.0,14725889.0,13321100.0,14150378.0,14441298.0,12721184.0,11484846.0,11114703.0,16003925.0,16164234.0,16371013.0,16241338.0,15455414.0,12029611.0,13874728.0,14713796.0,13614781.0,13898804.0,14221303.0,13138596.0,14394964.0
1902-05-01,13845620.0,12913486.0,12832570.0,11691877.0,12222002.0,12821662.0,11116462.0,9995878.0,9223766.0,14378084.0,14226597.0,13986252.0,14611627.0,12714601.0,11011901.0,12145070.0,13037406.0,12172248.0,12070296.0,12472503.0,11272285.0,12487804.0
1902-06-01,11054009.0,10543592.0,10546185.0,9902437.0,10012586.0,10844890.0,8469518.0,8194017.0,6860947.0,11206142.0,11735510.0,11569408.0,12792962.0,9755738.0,8951180.0,9984620.0,10077940.0,9824997.0,9328502.0,10898018.0,9346248.0,10447542.0
1902-07-01,7956884.0,8043423.5,8206364.5,7584015.0,7339555.0,8379352.5,4490304.0,6701348.5,3149628.2,8483891.0,9225055.0,8938411.0,9854368.0,7475960.0,6577136.0,7358533.0,6727884.0,7204240.0,6957393.5,9562275.0,7355318.5,8714863.0
1902-08-01,5379505.0,6151807.0,6602663.5,5525695.0,5061655.5,6102050.0,855434.1,5609785.0,66858.09,6853358.5,8088705.0,6672882.5,8095542.0,5667636.0,4969863.0,5769138.0,4916327.0,5653082.0,5366688.0,8677836.0,5690228.0,7234767.0
1902-09-01,5472085.5,5510989.0,6974952.5,5232397.5,4687300.0,5671574.5,371328.62,6094510.0,33734.688,7950375.0,8702722.0,6456082.5,9158530.0,6255144.0,5268588.5,5415040.0,4798881.0,5457074.0,5216958.5,9299306.0,5344838.5,6985554.0
1902-10-01,7408897.0,6710008.0,8728970.0,6745475.5,6709795.0,7961844.5,2408194.5,7893024.0,578121.8,9974886.0,10320108.0,9133791.0,11452230.0,8364153.0,7596479.0,7240024.0,6193289.0,7100010.0,6926520.5,10610055.0,7706945.0,9067832.0
1902-11-01,10240008.0,8994574.0,10615543.0,9018076.0,9789926.0,10078833.0,5652852.5,9249939.0,5404851.5,11950681.0,12046461.0,11429780.0,12510521.0,9927364.0,9300701.0,9635158.0,9470803.0,9306412.0,9070914.0,12411166.0,10251932.0,10839304.0
1902-12-01,12390787.0,11389842.0,12564584.0,11101095.0,11941332.0,12094008.0,9652308.0,10852538.0,8981650.0,14521098.0,14383646.0,14371024.0,14588230.0,12720901.0,10439188.0,11719554.0,11636444.0,11181788.0,11477640.0,13631787.0,12125461.0,12620904.0
1903-01-01,14514404.0,13928501.0,14517524.0,12812287.0,13629902.0,13901678.0,12344156.0,11852298.0,11009784.0,15818240.0,15785392.0,16445188.0,16163960.0,15345100.0,11816542.0,12960434.0,13426042.0,12906056.0,13113066.0,14455198.0,13358489.0,14070006.0
1903-02-01,16040462.0,14752608.0,15554070.0,13485506.0,14400000.0,14622598.0,13154563.0,12547194.0,11782687.0,16619250.0,16710071.0,17402326.0,16918740.0,16797104.0,12317586.0,14144122.0,14601762.0,13981992.0,13831256.0,15186632.0,14272450.0,15151758.0
1903-03-01,16544303.0,15133571.0,15717396.0,13705598.0,14672982.0,15163792.0,13122626.0,12589270.0,11838309.0,16776123.0,17113688.0,17449384.0,17084360.0,17228520.0,12253367.0,14785654.0,14942644.0,14504436.0,14056780.0,15287438.0,14292499.0,15253836.0
1903-04-01,15930090.0,14505633.0,15247606.0,13121756.0,14067142.0,14838375.0,12493071.0,11613616.0,11281716.0,16623329.0,16502346.0,16410646.0,16289581.0,15754246.0,11909812.0,13972594.0,14460876.0,13952262.0,13353718.0,14639166.0,13598066.0,14582641.0
1903-05-01,14188698.0,12682128.0,13150942.0,11811268.0,12432079.0,13182758.0,10892884.0,10052308.0,9698972.0,14757215.0,14476413.0,14340974.0,14793662.0,12911494.0,10966142.0,12442163.0,13334960.0,12298118.0,12093147.0,13347800.0,11806410.0,12942078.0
1903-06-01,11340554.0,10236361.0,10418197.0,9844794.0,10530572.0,10743768.0,8482052.0,8643307.0,7621477.0,11418177.0,12026148.0,11708653.0,12777711.0,10172822.0,9238974.0,10388822.0,10990986.0,10054532.0,9904606.0,11509493.0,9864803.0,10840323.0
1903-07-01,8113464.0,7858831.5,8065966.0,7036373.5,8126550.5,8168116.5,4908226.0,7022211.0,4067698.2,8528312.0,9445489.0,9183286.0,11212320.0,7773816.0,7009601.0,7758659.0,7849333.0,7259499.0,7320390.0,10272052.0,7840353.0,8972599.0
1903-08-01,5527453.0,6041325.0,6609442.5,5133131.5,5796795.0,6527542.5,820416.44,5831541.0,380559.44,7022767.0,7678525.5,7059645.5,9802090.0,6316203.0,5400127.5,6149593.5,5653232.0,5959871.0,5189246.0,9018590.0,5897420.0,7273383.5
1903-09-01,5453667.0,5590407.0,7057608.0,4675564.0,5376907.5,5870627.5,446567.62,6377039.0,132581.73,7715177.0,8758962.0,6572906.5,10147612.0,6724401.0,5752161.0,5937015.0,5546551.0,5713070.5,5051142.5,9587798.0,5721116.5,7158772.5
1903-10-01,8229570.5,6849922.0,8683454.0,6512925.0,7302737.0,7900428.5,2482228.0,8005912.0,2232433.2,9825999.0,10973919.0,9155848.0,11387859.0,8340820.5,8074322.0,7370521.0,7310048.5,6892983.0,7188121.0,11043165.0,8076225.0,9169688.0
1903-11-01,10759403.0,9263335.0,10768287.0,9140290.0,10075710.0,10377718.0,6455214.5,9342756.0,6932542.5,12074030.0,12508316.0,11339072.0,12981047.0,10867584.0,9543368.0,9650539.0,9999544.0,8969296.0,9371290.0,12559007.0,10140372.0,10659289.0
1903-12-01,12551114.0,11469778.0,12919651.0,11687833.0,12089774.0,12486990.0,9536712.0,11071916.0,9741856.0,14725918.0,14872572.0,14379164.0,14793946.0,13281658.0,10694612.0,11705441.0,12301914.0,11228610.0,12257158.0,14120726.0,12265308.0,12558700.0
1904-01-01,14663094.0,13894167.0,14808690.0,13346760.0,13698618.0,13732544.0,12321254.0,11971526.0,11539534.0,15855127.0,16427136.0,16448388.0,16761535.0,15112772.0,11804403.0,13108037.0,13917775.0,13251428.0,13744178.0,14944608.0,13474963.0,14351756.0
1904-02-01,16352180.0,14950280.0,15552458.0,13735118.0,14206700.0,14364222.0,13279473.0,12649142.0,12333148.0,16900688.0,17599688.0,17138432.0,17865044.0,16745062.0,12337114.0,14379071.0,14985590.0,14288328.0,14570689.0,15343053.0,14207158.0,15392923.0
1904-03-01,16646281.0,15146856.0,15825396.0,14064875.0,14347598.0,14648536.0,13340914.0,12453156.0,12390440.0,17074890.0,17785428.0,17354558.0,17830536.0,17098974.0,12553645.0,15154472.0,15381689.0,14777329.0,14532814.0,15426678.0,14240802.0,15346666.0
1904-04-01,16307616.0,14663221.0,15137150.0,13814548.0,14012840.0,14300012.0,12616760.0,11629768.0,11833134.0,16361998.0,16642264.0,16155659.0,16933524.0,15725042.0,12350313.0,14860073.0,14884208.0,14474124.0,13883964.0,14731768.0,13446581.0,14810380.0
1904-05-01,14054974.0,13025056.0,13145249.0,12331014.0,12646615.0,12485440.0,10929533.0,10152952.0,9907434.0,14191110.0,14532511.0,13911836.0,15479081.0,12895456.0,11297778.0,12780136.0,13514171.0,12406505.0,12237478.0,13156146.0,11583038.0,13240406.0
1904-06-01,11106429.0,10389700.0,10692186.0,10443260.0,10381418.0,10637757.0,8695763.0,8642365.0,7546591.0,11296044.0,11270216.0,11713036.0,13052584.0,9954408.0,9605951.0,9743630.0,10921900.0,9478508.0,9623930.0,11231978.0,9831988.0,10697130.0
1904-07-01,8275245.0,7904253.0,8297757.5,7878310.5,8104959.5,8006289.0,3433167.0,7071817.0,3472735.8,8620547.0,8285569.0,9008059.0,9687380.0,7575160.5,7328358.0,6793245.0,7279309.5,6968869.5,7266560.0,9823012.0,7514604.0,8666285.0
1904-08-01,6157711.0,6129732.0,6418351.0,5615346.0,6391741.5,5731161.5,368172.84,6020412.0,370859.06,6767482.0,7024014.5,6691670.0,7922719.0,5969986.0,5927066.0,5169669.0,5332392.0,5511947.0,5233392.0,8674736.0,5639904.5,7194754.0
1904-09-01,6363741.0,5787042.0,6637230.0,5238195.0,5914214.5,5272164.5,246145.88,6338499.0,256058.56,7777453.0,7792880.0,6208885.0,9494935.0,6247450.0,6206390.0,4978357.5,5324069.0,5325866.5,5316571.5,8885447.0,5581629.0,7242344.5
1904-10-01,8595418.0,7528674.0,8462026.0,7776399.0,7668813.0,7282940.0,977853.4,7957386.0,1416647.5,10430826.0,9548688.0,8836606.0,11664391.0,8381017.0,7942814.0,6513602.0,7059670.5,6939319.5,7247592.0,10287078.0,8491529.0,9160879.0
1904-11-01,10751244.0,9634388.0,10382394.0,10082124.0,10090510.0,10485914.0,3936824.5,9510850.0,6333573.0,12164405.0,11928783.0,11533874.0,13088682.0,10940830.0,9528583.0,9191485.0,9891001.0,9363333.0,9838801.0,12361608.0,10884940.0,10833547.0
1904-12-01,12626234.0,11876181.0,12781269.0,12054962.0,12210867.0,12450584.0,8815168.0,11235409.0,9444143.0,14194374.0,14519372.0,14145396.0,15405894.0,13313596.0,10645491.0,11399382.0,12113875.0,11672112.0,11833724.0,13652668.0,12469164.0,12838968.0
1905-01-01,14668630.0,14061777.0,14684587.0,13239778.0,13679842.0,13816548.0,12029937.0,12249812.0,11629974.0,16051873.0,16356431.0,15784958.0,17381332.0,15279632.0,11989116.0,13871625.0,13892608.0,13809891.0,13765510.0,14655414.0,13834906.0,14243685.0
1905-02-01,15776296.0,14825822.0,15479336.0,13972942.0,14469022.0,14208562.0,13116726.0,12958874.0,12589784.0,17026810.0,17780138.0,16630210.0,18437784.0,16837924.0,12539606.0,14949432.0,15160260.0,14943671.0,14490072.0,15007380.0,14151399.0,15239572.0
1905-03-01,16123666.0,15301127.0,15760373.0,14310932.0,14607312.0,14453674.0,13305546.0,12636614.0,12873546.0,17420466.0,18078104.0,16907572.0,18611116.0,17024080.0,12818724.0,15193038.0,15634798.0,15149692.0,14701579.0,15036625.0,14189884.0,15275032.0
1905-04-01,15983046.0,14731072.0,14900267.0,13736624.0,14170708.0,14049028.0,12797990.0,11691269.0,12246092.0,16499556.0,17531104.0,15872626.0,17265686.0,15797866.0,12485268.0,14585378.0,14932872.0,14378306.0,14364766.0,14371122.0,13169670.0,14333820.0
1905-05-01,14199480.0,13032900.0,12792228.0,12171932.0,12509807.0,12491569.0,11231784.0,10539422.0,10246330.0,14449552.0,15132454.0,13828353.0,15232561.0,12881978.0,11505266.0,12910104.0,13116122.0,12601392.0,12714602.0,12872912.0,11597012.0,12659943.0
1905-06-01,11167042.0,10660345.0,10597750.0,10312304.0,10379387.0,10514795.0,8746605.0,9061730.0,7825863.0,11307470.0,11538208.0,11145245.0,13106694.0,10312516.0,9747608.0,9861114.0,9931512.0,9996253.0,9679072.0,11253870.0,9689772.0,10515993.0
1905-07-01,8275676.0,8082338.0,8276698.0,7966340.0,8277405.0,7760009.0,3696563.0,7340172.5,3454275.0,8658006.0,8182416.5,8412656.0,11530937.0,8081719.5,7506385.5,7311130.0,6838138.5,7135643.0,6920251.5,9752251.0,7712162.0,8437859.0
1905-08-01,6410439.0,6165402.5,6613024.0,5562485.0,5925486.5,5331320.0,156028.92,5934216.0,97354.28,7069544.5,6857406.0,6065429.0,10217478.0,6707279.0,6065401.5,5351167.0,5028963.0,5685792.0,5195341.0,8731723.0,5915284.0,6963351.0
1905-09-01,6730395.0,5697593.0,7163767.5,4974238.0,5321259.5,4680641.0,152301.52,6045329.0,56196.52,7849663.0,7809770.0,5743360.5,10273762.0,7131615.0,6461550.0,5129085.5,4982871.5,5556933.0,5062521.0,9424954.0,5610168.0,7074854.5
1905-10-01,8581331.0,7126260.5,9098640.0,7454920.5,7100849.0,6573030.0,858229.0,7821226.0,1231629.8,10253790.0,10141588.0,8592216.0,11727054.0,8704482.0,8166358.0,7088200.5,7002896.0,6992979.0,6884056.0,10179214.0,7936793.0,8795806.0
1905-11-01,10216752.0,9728872.0,10696531.0,9765058.0,9592026.0,9803432.0,4545964.0,9801962.0,6709198.0,12426632.0,12673928.0,10866152.0,13273209.0,11037254.0,9558074.0,9680276.0,9598208.0,9224563.0,9137017.0,11908076.0,9956935.0,10546352.0
1905-12-01,12126875.0,11933181.0,12815210.0,11685525.0,11924784.0,11889391.0,9160375.0,11494462.0,10131044.0,14418590.0,15179808.0,14017746.0,14738360.0,13455250.0,11072001.0,11683610.0,11868153.0,11191692.0,11885274.0,13917772.0,12039605.0,12997921.0
1906-01-01,14477778.0,14227202.0,14325492.0,13611415.0,13859044.0,13490548.0,11990332.0,12579697.0,11936432.0,16184757.0,16743663.0,16081436.0,17027852.0,15060472.0,11989796.0,13451676.0,13562563.0,13073928.0,13622357.0,14625445.0,13542076.0,14178044.0
1906-02-01,15843604.0,15241556.0,15539716.0,14370770.0,14630553.0,14428972.0,13055384.0,13092118.0,12750499.0,16978472.0,17559754.0,16849096.0,18069964.0,16326974.0,12491495.0,14748424.0,14828281.0,13917593.0,14275466.0,15338770.0,14375359.0,15132882.0
1906-03-01,16330796.0,15700656.0,15618366.0,14227696.0,15043588.0,14632732.0,13178444.0,12829462.0,13109518.0,17055790.0,17802808.0,17057192.0,17782478.0,16481895.0,12638026.0,15067704.0,15449218.0,14350070.0,14229449.0,15245088.0,14598227.0,14938787.0
1906-04-01,15580185.0,15334093.0,14889190.0,13694432.0,14632865.0,14355216.0,12560653.0,12165748.0,12411946.0,16393412.0,16849592.0,15922740.0,16615688.0,15006540.0,12345024.0,14729376.0,15200166.0,13764363.0,13771285.0,14453866.0,13929318.0,14347744.0
1906-05-01,13760414.0,13516230.0,12838374.0,12161894.0,12806431.0,12835015.0,11230604.0,10618550.0,10180388.0,14615091.0,15040778.0,13675812.0,14831623.0,12451680.0,11439603.0,12433809.0,13162044.0,12185248.0,12299196.0,13106074.0,12187295.0,12762269.0
1906-06-01,10731348.0,10772412.0,10178042.0,10180266.0,10534098.0,10757433.0,8942444.0,9006566.0,7444707.0,11510706.0,12109637.0,10980113.0,12963213.0,10020444.0,9539072.0,9405786.0,9934597.0,9553632.0,9491512.0,11374756.0,10161074.0,10565232.0
1906-07-01,7759785.0,8062985.5,7862956.0,8109215.0,7964251.0,8167552.5,3773581.0,7554819.0,3065644.5,8682041.0,8999922.0,8036341.0,9971789.0,7972651.0,7376062.0,6534851.0,7277778.5,7575860.0,6953112.0,9643120.0,7888357.0,8612271.0
1906-08-01,5947314.0,6321288.0,6122289.0,6398100.5,5895552.0,5977987.5,333125.8,6227013.5,201761.53,7062716.0,7605328.0,5387217.0,8424022.0,6500262.0,6149556.0,4774254.5,5389648.5,6262334.0,5066417.0,8607409.0,5919944.5,6938773.5
1906-09-01,6210032.5,5935697.0,6746739.5,5907860.0,5128084.0,5348856.0,297043.38,5893123.5,128974.71,7550083.5,8110209.0,4949008.0,9488947.0,7025704.0,6337608.0,4602940.0,5175819.0,5994218.5,5023375.0,9121808.0,5467992.0,6971672.0
1906-10-01,7906565.5,7480051.0,8762033.0,7271448.5,6899112.0,7924462.5,1109165.4,7648812.0,1000885.0,9490446.0,10054943.0,8276960.0,11452275.0,8616180.0,8375430.5,6258051.0,6865001.0,7376882.0,6834600.0,10487076.0,7961129.0,8964773.0
1906-11-01,9992165.0,9573199.0,10682828.0,9803580.0,9776505.0,10197842.0,5042431.0,9631932.0,5623538.5,11616872.0,12407782.0,11025327.0,12706316.0,10172440.0,9657562.0,8998814.0,9728806.0,9460486.0,9942774.0,11941586.0,10183974.0,10612076.0
1906-12-01,12329166.0,11904104.0,12343140.0,11606363.0,12448601.0,12219000.0,9374429.0,11491476.0,9573514.0,14182724.0,14988069.0,13809924.0,15067088.0,12820528.0,10799792.0,11482219.0,11908279.0,11282294.0,12057596.0,13472852.0,12281951.0,12701085.0
1907-01-01,14204640.0,14460300.0,14164508.0,13340725.0,13915342.0,13878448.0,12319506.0,12324539.0,11492485.0,16051224.0,16583359.0,16103836.0,17248180.0,15064550.0,12191298.0,13237704.0,14018816.0,13479682.0,13657676.0,14655008.0,13645491.0,14678614.0
