,ACCESS-CM2,INM-CM4-8,CESM2-WACCM,ACCESS-ESM1-5,MRI-ESM2-0,CESM2,MPI-ESM1-2-LR,INM-CM5-0,NorESM2-MM,IPSL-CM6A-LR
2071-09-15,0.015341028,4.256241,0.058861706,0.10459409,0.008059787,0.017974038,0.02163573,3.170706,1.2427145,0.0
2071-10-15,0.032193456,5.0872374,0.102769054,0.1057264,0.016973885,0.061929125,0.4072252,4.0024204,3.8226414,0.00019451506
2071-11-15,0.59058994,7.194477,0.5920515,0.30075055,0.21319243,0.5748851,2.5513372,6.16134,7.8404183,0.04724464
2071-12-15,4.3128753,9.676869,4.511541,1.8966346,2.8046494,3.0283153,6.201643,8.864407,10.2800455,1.0135353
2072-01-15,8.250752,11.142986,8.536843,5.666935,8.0835285,7.958732,8.826009,10.984942,11.978234,3.805697
2072-02-15,10.000737,12.200148,10.317221,8.452857,10.285369,10.080736,10.610059,12.044767,12.933736,6.8483853
2072-03-15,10.647557,12.469155,11.566424,9.763488,10.798423,10.899405,11.180993,12.15136,13.176883,8.917835
2072-04-15,10.471261,11.93397,11.288191,9.458976,10.517987,10.608139,10.439342,11.265876,12.027725,8.396947
2072-05-15,8.957145,10.333577,9.312798,7.7823744,8.878161,9.003195,8.817103,9.722723,10.299641,6.0280223
2072-06-15,5.3447547,7.897094,5.495128,5.202263,5.164763,4.8993454,5.8787827,7.487309,8.02432,1.3644667
2072-07-15,0.7037636,5.291312,1.1342583,1.208104,0.94352794,0.3774089,2.248048,5.1358895,4.4570785,0.05837664
2072-08-15,0.06960047,3.7040858,0.105796106,0.09752678,0.036976565,0.052864745,0.35412464,3.605918,1.3184593,0.0037836782
2072-09-15,0.019451926,3.464415,0.032716163,0.025703331,0.013103691,0.0084012905,0.00029851127,3.1949465,0.6655641,0.00018322779
2072-10-15,0.072719984,4.7057524,0.03204314,0.014105417,0.019564617,0.003991362,0.06388208,3.8787746,2.7058969,0.007675376
2072-11-15,0.50203705,7.1096582,0.43138003,0.14108324,0.28519318,0.17270944,1.3746399,5.8100557,6.9589643,0.16747983
2072-12-15,4.084845,9.093266,2.9613657,2.3512192,3.0256019,1.8163829,5.9708915,8.310769,9.964484,1.1627442
2073-01-15,8.3704195,10.901016,7.675879,6.080035,8.200267,6.97548,8.973898,10.437176,11.508077,3.7699702
2073-02-15,9.999096,12.076809,10.0390415,8.474366,10.520418,9.28023,10.337014,11.822682,12.84942,8.199409
2073-03-15,10.68602,12.454786,11.124777,9.268089,10.839101,10.536031,10.807414,11.88662,12.884983,9.667318
2073-04-15,10.631591,11.956936,10.6517105,9.139041,10.350026,10.075209,10.615153,10.933492,11.986584,9.355318
2073-05-15,9.282751,10.024176,8.727867,7.912894,8.533207,8.006103,9.348513,9.13135,10.205721,7.016254
2073-06-15,6.293978,7.8229704,4.643337,5.731351,4.9542255,3.6818104,6.1914873,7.0233297,7.9184246,2.6063924
2073-07-15,1.6278659,5.914595,0.5231238,1.7689313,0.9315789,0.27800483,2.5061114,4.5898685,4.2860756,0.13294078
2073-08-15,0.22244373,4.3161764,0.061049435,0.35106122,0.053714644,0.04408798,0.12140654,2.8950195,1.4332634,0.00020354448
2073-09-15,0.10230276,3.9430628,0.013646744,0.12557851,0.019011091,0.005540624,0.0022944806,2.5301914,1.0878623,0.0
2073-10-15,0.19486098,4.8297005,0.03246057,0.20181866,0.038795564,0.013573268,0.4971016,3.2954078,2.8168523,0.024846027
2073-11-15,0.7889415,7.327951,0.47019282,0.72599804,0.24100211,0.19218448,3.2766387,5.007821,6.3227806,0.32669997
2073-12-15,4.7628922,9.477901,3.2460856,3.2182362,1.85725,1.6578171,7.185895,7.9084015,9.679042,1.2411457
2074-01-15,8.085584,11.108902,7.1777215,6.8909864,6.9413276,5.466958,9.05221,10.041136,11.926404,3.6376286
2074-02-15,9.848319,12.089615,9.598652,8.692545,10.317991,8.000855,10.226967,11.261955,12.764932,7.0673566
2074-03-15,10.646938,12.025755,10.758573,9.504018,11.377025,9.239635,10.440382,11.779852,12.94023,8.67985
2074-04-15,10.4271965,11.211624,10.689188,9.272014,10.672723,9.152049,10.108915,10.914136,12.389079,8.949997
2074-05-15,9.120953,9.650092,8.5626,7.994687,8.448939,7.5046835,8.800463,9.276426,10.624022,6.2754383
2074-06-15,6.369392,7.567865,4.8363147,5.647864,4.6788287,3.6319497,5.9389744,6.869391,8.298569,1.7605428
2074-07-15,1.2032354,5.6880136,0.56855536,1.7539082,1.0446113,0.25003335,2.4770694,4.212271,4.8562202,0.027485464
2074-08-15,0.08547189,4.0638337,0.05712724,0.1623548,0.028973306,0.028770061,0.4174319,2.248932,1.1976964,0.0015008951
2074-09-15,0.02038775,3.7124076,0.010938142,0.04131331,0.016661515,0.0037895064,0.060817435,1.7666471,0.6190014,6.0773755e-06
2074-10-15,0.07849865,4.8530283,0.0035657925,0.018198159,0.021940202,0.0010454265,0.49311298,2.3531232,2.536634,0.004796644
2074-11-15,0.64239514,7.59512,0.23778716,0.12828544,0.17924531,0.06353726,2.7175543,4.146183,7.6230993,0.14529952
2074-12-15,3.8137424,9.405374,3.7984052,2.2770212,1.5439117,1.587197,6.1760607,7.418766,10.297368,1.0316725
2075-01-15,8.166138,10.843563,7.942003,6.0624733,6.509136,6.8599486,8.1553135,9.574055,12.209448,3.6420326
2075-02-15,10.227906,11.883354,10.1979885,8.518651,10.071478,9.000807,9.835868,10.929607,13.009773,7.1570086
2075-03-15,10.870306,12.518793,10.999678,9.587301,11.249072,10.207783,10.6936245,11.409756,13.362588,9.715768
2075-04-15,10.766284,12.091464,10.80785,9.55958,11.0248165,9.975951,10.39993,11.002777,12.710709,9.387521
2075-05-15,9.253126,10.349412,9.353526,8.111754,9.0658045,8.541343,8.841875,9.225117,10.801494,6.8223157
2075-06-15,6.2040563,7.889476,5.986865,5.454255,5.0126376,4.9876313,5.364219,6.7026715,8.491756,2.203675
2075-07-15,1.14507,5.514085,0.8412509,1.371424,1.0576246,0.43610707,1.4299247,3.8887546,5.464589,0.15980302
2075-08-15,0.08253134,3.7167048,0.08062103,0.12494721,0.04430966,0.05754524,0.011335373,2.2673545,2.33799,0.0130526805
2075-09-15,0.011828181,3.2902682,0.017071715,0.038061608,0.009440307,0.008511542,0.0,1.906918,1.4221506,0.001749599
2075-10-15,0.026189795,4.364376,0.039521083,0.022298792,0.0154335825,0.0024792643,0.06928686,2.8579676,3.1083884,0.00201445
2075-11-15,0.37657535,6.920756,0.4950649,0.08978969,0.061236773,0.13774788,1.401377,5.0512094,7.7069516,0.029825918
2075-12-15,4.422551,9.223527,3.514387,1.8406941,1.3902382,1.542014,4.930041,7.785721,10.415076,0.7193611
2076-01-15,8.096436,10.898714,7.2865787,6.479224,5.8551736,5.324167,8.1516075,10.145448,12.07241,3.3395145
2076-02-15,9.610628,12.032602,9.605753,9.149183,9.1395035,8.104983,9.971979,11.584492,13.095372,7.4008107
2076-03-15,10.650361,12.432322,10.717382,9.938395,10.978142,9.876447,10.634846,11.624119,13.069792,10.192497
2076-04-15,10.666599,11.638435,10.488526,9.784793,10.703381,9.917004,10.286349,10.953681,12.144583,9.978175
2076-05-15,8.764225,9.627277,8.815785,8.380901,8.376327,8.134348,8.541968,9.224771,10.473327,7.5768294
2076-06-15,5.359662,7.5239773,5.1709876,6.182953,4.205997,3.7498074,5.618272,6.809049,7.9315047,2.9473119
2076-07-15,0.70398474,5.6742887,0.6838025,1.7889535,0.54531825,0.3453524,1.6890941,4.7926855,4.39673,0.19014393
2076-08-15,0.06408491,3.7718892,0.074776754,0.17326227,0.0371644,0.03865055,0.0703678,3.1084797,1.424527,0.0006449464
2076-09-15,0.013367009,3.2235703,0.015045298,0.055536043,0.019412579,0.004868573,0.0,2.787642,0.9251266,0.0
2076-10-15,0.036575522,4.23211,0.019597063,0.033811647,0.016830985,0.0014677928,0.15526155,3.745606,3.326825,0.002569382
2076-11-15,0.53699243,7.131654,0.3073175,0.22503918,0.07506024,0.092925794,1.5553647,5.958482,7.1336107,0.12898023
2076-12-15,3.8079662,9.647533,2.8757343,2.0544229,1.1416553,0.7524412,4.586592,8.130877,10.071073,0.9696995
2077-01-15,7.966611,11.0785885,7.1035223,6.7714477,5.8327403,4.599564,7.3268886,10.403809,11.897089,3.7556586
2077-02-15,10.001017,12.213436,9.382885,9.01021,8.929177,7.9718165,9.039595,11.98176,13.194284,7.0865602
2077-03-15,10.833088,12.640481,10.723126,9.749802,10.662473,9.493558,9.900358,12.442896,13.314747,9.68086
2077-04-15,10.859203,12.103121,10.405414,9.556972,10.245546,9.410029,9.638724,11.542473,12.364394,9.603242
2077-05-15,9.485685,10.779402,8.902681,8.166745,8.495757,7.6310434,7.8924613,9.753609,10.169912,6.8028684
2077-06-15,6.591758,8.633389,5.1968317,5.539139,4.9999413,3.7726932,4.7513404,7.283488,7.835725,2.017306
2077-07-15,1.5561951,6.274989,0.4660208,1.1289622,1.6979115,0.19986744,1.0973446,4.880825,4.1680083,0.028903734
2077-08-15,0.08701849,4.2677584,0.062854506,0.10106255,0.08556231,0.020111853,0.0015028592,3.070294,1.06534,0.00011040067
2077-09-15,0.009894277,3.7208004,0.009857935,0.025460696,0.03014789,0.00092673,1.061275e-05,2.7222266,0.5513296,0.0
2077-10-15,0.050418727,5.1498013,0.0021378451,0.016975854,0.06689286,2.7560203e-05,0.016483512,3.8357663,2.0943677,0.0
2077-11-15,0.7740876,7.971939,0.09507449,0.21180438,0.42172986,0.027600989,0.9136478,5.4176116,5.696253,0.056220237
2077-12-15,4.8158665,9.814415,1.8612797,2.5809853,1.5576555,1.4457905,4.6308613,8.556446,9.6607485,1.123531
2078-01-15,8.947905,11.05811,7.416579,6.683339,6.3975835,6.018525,7.9756894,10.618353,11.715763,4.3427444
2078-02-15,10.461286,12.250726,9.884584,8.851466,9.770944,8.327312,9.994321,11.877056,12.817405,8.150387
2078-03-15,11.289429,12.348216,10.7810335,9.791851,10.543921,9.583866,10.830362,12.070646,12.726889,9.62634
2078-04-15,11.132205,11.562452,10.602498,9.58933,10.333139,9.514163,10.4861965,11.473911,12.191792,9.490977
2078-05-15,9.748727,10.032479,8.885532,8.248017,8.810225,7.5487185,8.76513,9.608916,10.4945545,7.041192
2078-06-15,6.614984,7.845769,5.492219,5.9140835,4.3548884,3.4585066,5.408026,6.813374,7.6925344,3.1892965
2078-07-15,1.2382718,5.8997574,0.63346463,1.8750969,0.77920824,0.18099785,1.7547318,4.0236907,3.8445866,0.08995419
2078-08-15,0.07864937,4.222463,0.08366672,0.28809342,0.018967943,0.021604164,0.057505235,2.2838273,1.0695035,0.0011124026
2078-09-15,0.012380395,3.66358,0.01829745,0.09877671,0.00692891,0.001086228,1.6095768e-05,1.8393784,0.58206433,3.1111915e-05
2078-10-15,0.068402775,4.733648,0.0051186667,0.10243373,0.008579414,0.0018625082,0.23637407,2.7557826,2.3126888,0.007344477
2078-11-15,0.42243996,7.046195,0.20827377,0.5175476,0.12022479,0.123567745,1.9458436,4.510212,5.587158,0.078525014
2078-12-15,2.4374382,9.431256,3.2924612,2.806359,1.090279,0.68563634,5.622116,7.3531485,8.961952,0.5529098
2079-01-15,7.5163484,10.985507,7.100394,6.769747,5.1674857,3.947334,8.411348,9.693735,11.259545,3.9178631
2079-02-15,10.007856,11.943969,9.906808,8.395274,8.533999,7.881789,9.806969,11.678722,12.653764,8.219844
2079-03-15,11.011268,12.342284,10.917354,9.262171,9.852513,9.660201,10.524696,12.04994,12.823574,10.024746
2079-04-15,11.158344,11.66835,10.645257,9.32234,9.85785,9.405662,10.17845,11.474939,12.091336,9.388479
2079-05-15,9.637188,10.059975,9.122712,8.003425,8.321234,7.526703,8.8066635,9.71835,10.25804,6.361867
2079-06-15,6.4549165,7.769885,6.106273,5.3901258,4.0210137,2.8651204,5.932894,7.3378434,7.9923377,2.330338
2079-07-15,1.2395127,5.3367662,0.74380726,0.9696301,0.3778975,0.14488,1.842398,4.749163,4.2554965,0.076513916
2079-08-15,0.08895724,3.3944633,0.08378271,0.06192552,0.007952353,0.017918574,0.08471679,2.8912425,1.103315,0.0013393436
2079-09-15,0.018463723,2.9271913,0.013703871,0.011503237,0.0057810056,0.00082433573,0.016643092,2.4433384,0.4915857,4.0982177e-05
2079-10-15,0.03929201,4.1850586,0.0020570622,0.0051650526,0.012406219,0.00025443724,0.13129829,3.4532182,1.6475686,0.0031210145
2079-11-15,0.6881909,6.7745833,0.0928603,0.0421105,0.0454045,0.07126838,1.2629462,5.8811355,5.6963487,0.084701665
2079-12-15,4.026716,8.914304,1.5556629,1.6297629,1.2301431,0.75612175,5.008828,8.196848,9.280774,0.7137477
2080-01-15,8.072264,10.710205,6.561527,6.578967,5.2056913,4.550287,8.194918,10.048143,10.743361,2.4522119
2080-02-15,10.454332,11.707643,8.898365,8.3800125,8.574472,8.313873,9.982461,11.866911,12.37164,4.8777575
2080-03-15,11.244181,12.05323,10.002079,9.588824,9.778428,9.801838,10.726708,12.263124,12.6652155,7.853052
2080-04-15,10.855931,11.395182,9.460346,9.309844,9.913922,9.287273,10.373185,11.447129,11.706546,8.374597
2080-05-15,9.403638,9.938154,8.00746,7.93839,7.5025187,7.5200086,8.96487,9.507678,9.752633,5.778635
2080-06-15,6.2110233,7.5469327,4.048003,5.764719,3.1240952,3.0899978,5.927792,6.7281475,7.5639668,1.4500786
2080-07-15,1.0602632,5.293402,0.29777557,1.5219289,0.21661933,0.20488706,1.7997231,3.8900692,4.298467,0.035182387
2080-08-15,0.07413028,3.5048184,0.046353333,0.17065714,0.006559653,0.023325134,0.0019556482,2.2309017,0.8972674,0.00028415062
2080-09-15,0.009998502,3.0894794,0.007702464,0.048932366,0.009988415,0.0023504244,0.00036584973,1.7043779,0.47321963,0.0
2080-10-15,0.077353634,3.8688602,0.0044215326,0.025551243,0.010773509,0.00021149385,0.063296646,2.465403,2.220099,0.0
2080-11-15,0.46057042,6.252136,0.092298545,0.11275774,0.055895373,0.077564724,1.9723386,4.3542705,6.3016696,0.008747267
2080-12-15,3.4018054,8.987563,0.7848483,1.8804308,0.36305922,0.5035561,6.02561,7.378314,9.219663,0.2967023
2081-01-15,8.189555,10.925871,4.9886055,5.7504096,2.6401198,2.8451245,8.397511,9.959211,11.08096,2.0205386
2081-02-15,10.094622,12.081527,8.957786,8.234648,6.887565,6.975733,9.8989725,11.306835,12.29784,5.1784024
2081-03-15,10.720482,12.570482,10.190516,9.276519,9.762009,8.808802,10.683946,11.534539,12.35924,7.5078225
2081-04-15,10.599788,11.971954,9.905613,8.957087,9.5161295,8.73741,10.296473,10.609166,11.5217,7.0229654
2081-05-15,9.25982,10.133505,8.428677,7.216315,6.8221254,7.000281,8.6110935,8.948833,9.865491,5.0275435
2081-06-15,5.797899,8.033104,4.24687,4.3757358,2.5013077,2.1551678,5.845116,6.29807,7.6768274,0.8334348
2081-07-15,0.849596,6.2043734,0.30898997,0.74707794,0.0656019,0.13302672,2.3448012,3.361494,4.2192273,0.00087357464
2081-08-15,0.08473351,4.3881483,0.035793386,0.07800241,0.0047046347,0.019269021,0.33179414,1.8075386,1.1447684,0.0
2081-09-15,0.023740176,3.9637282,0.0035605067,0.028580675,0.009102044,0.0031785392,0.0011943218,1.3859668,0.4110681,0.0
2081-10-15,0.021399697,5.1784296,0.00035149034,0.019931464,0.008466278,0.0029280738,0.38375086,1.9026837,1.7529676,0.0
2081-11-15,0.19790372,7.5200644,0.044140052,0.1130375,0.016128866,0.13822085,3.3169272,3.3548112,5.60369,0.0026865562
2081-12-15,2.9320033,9.6218815,0.46442056,0.87673783,0.47108874,0.99637854,7.134932,6.2055235,9.224597,0.3346196
2082-01-15,7.494613,11.213676,4.093149,4.060368,4.709904,4.409154,9.04762,9.154247,10.651065,1.9557713
2082-02-15,9.806261,12.310022,7.9892125,7.488696,8.425527,6.93078,10.695118,11.203044,11.978249,4.6064005
2082-03-15,10.571484,12.7599945,9.755603,8.801453,9.901723,8.3451185,11.095573,11.803408,12.255792,7.590319
2082-04-15,10.395041,12.144471,9.717356,8.841491,9.921644,8.537524,10.615527,10.962599,11.386317,7.4714737
2082-05-15,9.049793,10.330386,8.1397,7.4495597,7.544867,7.0715394,9.026796,9.169844,9.756656,5.290667
2082-06-15,6.468463,8.04689,3.9006643,4.5086293,3.4829786,2.6511753,6.3476973,6.4509172,7.3544083,0.88571113
2082-07-15,1.1943595,5.857713,0.36738178,0.97922593,0.26180667,0.0926037,2.923399,3.886005,3.654687,0.00093218544
2082-08-15,0.07316203,4.183293,0.041032653,0.079592586,0.017547257,0.004982138,0.33627492,2.1684952,0.91389704,0.0
2082-09-15,0.012947658,3.645978,0.007048464,0.020465689,0.008332723,9.322426e-06,3.8581813e-05,1.6951729,0.41512734,0.0
2082-10-15,0.027058328,4.7165246,0.0058643348,0.011523717,0.019444993,0.00021559512,0.11159163,2.4027455,1.5203122,3.601763e-08
2082-11-15,0.500094,6.9673676,0.16519837,0.050904956,0.11664685,0.012517678,2.3024044,4.3953066,4.7405934,0.019788215
2082-12-15,4.411712,9.20801,1.3962271,0.9814938,0.8519791,0.21074933,6.4823136,7.360112,8.000854,0.5082335
2083-01-15,8.644519,10.687877,5.637995,4.9029946,5.267808,2.1640098,8.640315,9.737654,10.391856,2.667828
2083-02-15,10.36828,11.800713,8.454089,7.6196065,9.788194,6.1192484,9.938989,11.432081,11.777079,6.5151544
2083-03-15,10.848167,12.530994,10.01746,8.802114,10.313019,7.8058453,10.4014635,12.260758,12.153209,8.676822
2083-04-15,10.580308,11.95752,9.73038,8.425786,9.880458,8.036437,10.13436,11.676309,11.304302,8.332257
2083-05-15,9.191016,9.704477,7.9060416,7.1176157,7.7140083,6.5560884,8.320726,9.758805,9.655464,5.61611
2083-06-15,6.3791776,7.5110073,3.5590012,4.387451,3.5021865,2.6109936,5.6963754,7.12504,6.718878,1.2749485
2083-07-15,1.4779515,5.2067738,0.3157588,0.78948665,0.35425302,0.12530021,2.283036,4.7175965,2.9836833,0.0071669086
2083-08-15,0.090679504,3.5394511,0.055706967,0.10735758,0.02663397,0.0104773,0.08630157,2.4616454,0.5672752,5.8789825e-05
2083-09-15,0.0115602445,3.0480886,0.0078016235,0.037642956,0.007966806,0.00012222701,3.590171e-07,1.8371954,0.26186123,0.0
2083-10-15,0.06635071,4.091807,0.0013265451,0.021669839,0.010108104,7.176482e-10,0.14288005,2.9083385,1.3824077,0.0
2083-11-15,0.9140841,6.5809584,0.08936677,0.07715784,0.05614162,0.034547046,2.2037947,5.2490396,4.849504,0.02946463
2083-12-15,4.755786,9.2518215,0.8197506,1.379339,0.470313,0.66252476,5.8751483,8.206165,8.3173485,0.8492866
2084-01-15,8.20304,10.874725,4.9362135,5.140316,3.3830848,4.1362796,8.262002,10.39095,10.356031,2.698743
2084-02-15,9.840708,11.99426,8.222258,8.042492,7.788716,6.522127,9.778604,11.78087,11.781446,5.1675305
2084-03-15,10.594834,12.486561,9.581928,9.071281,9.779079,8.387846,10.365177,11.832753,12.142543,7.4830785
2084-04-15,10.535264,11.850266,9.521919,8.9592495,9.44656,8.255773,10.106202,11.250338,11.492564,7.7126174
2084-05-15,8.913366,10.250383,7.930331,7.730312,7.6591887,6.7301497,8.522574,9.205383,9.39473,5.201383
2084-06-15,5.040212,8.041381,3.6844625,4.977767,3.7234917,2.4344203,5.344093,6.91753,6.673779,1.0028812
2084-07-15,0.5505938,5.592044,0.2746058,0.73415077,0.31556565,0.1155126,1.7672747,4.528881,2.8206828,0.001760866
2084-08-15,0.049390934,4.016578,0.048475616,0.0719195,0.0062559876,0.014911885,0.05013934,2.55217,0.44526345,0.0
2084-09-15,0.009359492,3.657062,0.009866932,0.017024862,0.006559846,0.00081110257,1.654242e-06,1.8481523,0.20757025,0.0
2084-10-15,0.011580377,4.3102036,0.0027883966,0.0058891186,0.0092387,4.3314635e-06,0.14398803,2.6940145,1.0679967,0.0
2084-11-15,0.17050745,6.1549015,0.081222564,0.038221218,0.03686068,0.024464518,1.4865854,4.985586,4.609528,0.03211844
2084-12-15,2.04122,8.661392,1.3702875,1.1089182,0.4184856,0.49548846,5.2232823,7.861963,8.781342,0.58255655
2085-01-15,6.6477823,10.50366,5.2090797,5.9890594,4.5970373,3.053739,7.8571134,9.621944,10.795452,2.2738264
2085-02-15,9.460501,11.710324,8.472384,8.33437,8.949032,6.424378,9.508854,11.049502,12.112837,5.168877
2085-03-15,10.212037,12.529942,9.64022,9.110853,9.981157,8.415017,9.759826,11.549788,12.372557,8.036747
2085-04-15,9.996878,11.867825,9.48492,9.046269,9.818797,8.589846,9.282107,10.857411,11.8965435,8.215495
2085-05-15,8.494512,10.118919,8.210541,7.8055263,8.041815,6.569746,7.7622156,9.301853,9.895833,5.4397984
2085-06-15,4.922948,7.5069895,4.6481934,5.113806,4.1152844,1.8751681,4.9537253,7.0277004,7.366862,0.6599215
2085-07-15,0.44213006,4.290777,0.2804839,0.9161953,0.5721046,0.09996076,1.2091424,4.3339396,3.492499,0.004572539
2085-08-15,0.020533716,2.6168427,0.03613333,0.06864343,0.014519472,0.010723639,0.0015331887,2.5736156,0.70793045,0.0
2085-09-15,0.0018901973,2.3255246,0.0027025337,0.012262579,0.008758417,0.00059917563,4.785004e-08,2.0359054,0.27910253,0.0
2085-10-15,0.0022232719,3.0100188,0.00014069818,0.004858946,0.012030966,0.00012150607,0.062924184,3.3001933,0.7664519,0.0
2085-11-15,0.14056034,5.055261,0.034878965,0.04782539,0.016168136,0.04391955,1.6510363,5.12987,4.20435,0.023643874
2085-12-15,1.7144017,8.679414,1.3241551,1.9802406,0.48129785,0.3792734,5.0663342,7.7662244,7.9130197,0.39548057
2086-01-15,6.2606926,11.345244,5.908919,6.099105,4.8307776,2.2469773,7.680505,9.976795,10.021968,2.3107817
2086-02-15,9.19158,12.397381,8.289697,8.322563,8.93213,5.362938,9.144257,11.077344,11.502643,5.3472657
2086-03-15,10.098013,12.63725,9.828586,9.336823,10.063744,6.9242253,9.729365,11.613364,12.104267,7.465453
2086-04-15,9.74682,11.896124,9.4510975,9.039253,9.865391,6.844211,9.554036,11.322231,11.368313,7.1939945
2086-05-15,8.440159,10.276442,7.8894877,7.6786556,8.179924,5.120176,8.045631,9.368427,9.33562,4.739575
2086-06-15,4.971074,7.663901,3.953198,4.73936,4.222918,1.0817462,5.4406533,6.8277206,6.5175853,0.76594347
2086-07-15,0.56567675,4.877088,0.29060113,0.72105056,0.65295,0.049524922,1.7340341,4.579277,2.8348417,0.004657029
2086-08-15,0.032112915,3.3137398,0.038562384,0.09540082,0.009801799,0.0016659244,0.062371116,3.1746235,0.6192294,0.0
2086-09-15,0.0026546745,2.994439,0.006496143,0.03363412,0.004489657,1.0782308e-06,0.0,2.8231735,0.3415297,0.0
2086-10-15,0.008942673,3.9387395,0.0020443995,0.022177106,0.0107600065,2.2068421e-10,0.053220686,3.5879743,0.97027713,0.0
2086-11-15,0.18584377,6.266907,0.057498727,0.11652781,0.016496636,0.008054976,0.8885754,5.5687075,3.431286,0.005570306
2086-12-15,2.0356765,9.117686,1.2069868,1.1212242,0.11243358,0.16414689,3.6483288,8.301526,7.2732344,0.27153018
2087-01-15,6.775425,11.037146,5.5461125,5.0722046,3.47081,1.8797352,7.030449,10.15,10.158661,1.8546745
2087-02-15,8.89913,11.87482,8.264515,8.168025,8.52384,5.4742107,8.685739,11.541672,12.005297,4.4575047
2087-03-15,9.79037,12.164897,9.614783,8.906001,9.618628,7.5843544,9.555593,12.1292715,12.247274,6.4397764
2087-04-15,9.691925,11.604345,9.429914,8.630008,9.245315,7.7953877,9.368416,11.3051605,11.700343,6.531017
2087-05-15,8.236379,9.961391,8.002065,7.425115,7.4646,5.6575437,7.846489,9.492945,9.5053835,2.978296
2087-06-15,4.017613,7.642619,3.7973447,4.48901,3.3788178,1.4656489,4.611367,6.9544144,5.909316,0.2824108
2087-07-15,0.26830742,5.430149,0.23294194,0.60761374,0.18629722,0.06409907,0.8073344,4.6338067,1.7780509,0.0022918137
2087-08-15,0.026445763,3.3717659,0.03390943,0.038140792,0.006770434,0.0060497113,0.005497577,2.8534615,0.4110112,2.9340366e-05
2087-09-15,0.0049068425,3.0731528,0.0038728784,0.005549569,0.006369033,0.00018314377,0.00026546873,2.2126627,0.31749085,0.0
2087-10-15,0.011723956,4.0072975,0.00046584755,0.0013961678,0.010305239,0.00052448106,0.04037625,2.8637064,0.9661019,0.0
2087-11-15,0.23325336,5.9189215,0.059490405,0.011067754,0.0316309,0.03496758,0.33319557,4.696975,3.0807667,0.004721096
2087-12-15,1.4276077,8.225257,0.77372533,0.80461967,0.5272826,0.37296078,2.1748807,7.043516,7.650523,0.3096323
2088-01-15,4.7271442,10.307075,4.7816973,3.5489316,3.9889817,2.7356427,5.99789,9.932518,10.007446,1.4315658
2088-02-15,8.33118,11.566105,8.731195,6.4316545,8.813811,6.2032356,8.464162,11.606228,11.796952,3.5034256
2088-03-15,9.692709,11.922953,9.803686,8.066181,10.159625,7.9744916,9.6718445,11.748279,12.437585,5.5217175
2088-04-15,9.334426,11.582483,9.500556,7.919177,9.915388,8.085235,9.421807,10.923247,11.520913,5.7287927
2088-05-15,7.7636147,9.862485,7.817808,6.636835,8.373465,6.2595654,7.8843803,9.112532,9.545283,3.047682
2088-06-15,4.0919433,7.6624765,3.734899,3.9565687,4.653729,2.5376532,4.06285,6.9432316,5.93872,0.19447306
2088-07-15,0.3174919,5.4618464,0.23980851,0.42603713,0.46729764,0.11677101,0.36945313,4.033145,1.5097495,0.0011941865
2088-08-15,0.033155758,3.401301,0.032331634,0.03312123,0.006486475,0.01116386,9.873641e-05,1.6916603,0.1832319,3.274775e-05
2088-09-15,0.006728492,2.7054365,0.0039186734,0.0044807442,0.0055698655,0.0004627667,1.8629214e-08,1.1864547,0.10685535,0.0
2088-10-15,0.017858425,3.7804387,0.00063031865,0.001129932,0.008120216,7.03281e-05,0.009543736,1.77631,0.38194144,0.0
2088-11-15,0.20943737,6.0865836,0.043824542,0.02615302,0.019383451,0.037612747,0.24434367,4.0304546,2.644162,0.0066365087
2088-12-15,1.4135108,8.950464,0.856529,0.8463878,0.29012895,0.3065027,2.7191746,7.451722,6.814639,0.08026571
2089-01-15,4.5069566,10.570514,5.1184244,4.898986,4.611834,2.375368,6.654575,10.172192,10.038799,1.0097106
2089-02-15,7.96461,11.674336,8.638642,7.82678,9.380454,5.9347935,8.515599,11.298485,11.865019,3.2408502
2089-03-15,9.271607,12.055799,9.94559,8.922012,10.422593,7.5226746,9.412984,11.366861,12.251862,5.049571
2089-04-15,9.327999,11.205233,9.78178,8.4668255,10.162307,7.685503,9.436292,10.84483,11.105228,4.639133
2089-05-15,7.776983,9.533452,8.024879,7.3260384,8.461839,6.159172,8.182004,9.372192,9.106284,1.9362065
2089-06-15,3.5845044,7.9324656,3.413039,4.66185,4.378305,1.5979217,5.1855683,7.0986843,6.2329946,0.11243278
2089-07-15,0.16711994,5.795559,0.15245102,0.85575634,0.390864,0.07341922,1.0492089,4.260862,1.9850669,8.621549e-05
2089-08-15,0.013677055,3.5309794,0.018790215,0.064302415,0.012406659,0.0051007797,0.0,2.5576596,0.3246338,0.0
2089-09-15,0.0023036832,2.999819,0.0013568946,0.0154077355,0.00643282,5.403772e-05,0.0,2.0571816,0.21227032,0.0
2089-10-15,0.0019608687,4.1484203,0.00020616346,0.008875345,0.010540198,8.369436e-05,0.010758164,2.8600793,0.5522265,0.0
2089-11-15,0.06762814,6.874548,0.09288057,0.043832995,0.02744189,0.024889713,0.75354385,4.748625,2.4170585,4.289991e-05
2089-12-15,0.84462965,9.038132,0.6333453,1.2416643,0.74971956,0.21261238,4.443191,7.6571465,6.7197566,0.010607988
2090-01-15,4.650158,10.636621,4.0388575,5.089108,5.141955,1.8279814,7.7322087,9.669306,9.598497,0.3733317
