time,ACCESS-CM2,ACCESS-ESM1-5,BCC-CSM2-MR,BCC-ESM1,CAMS-CSM1-0,CanESM5,CESM2,CESM2-FV2,CESM2-WACCM,CESM2-WACCM-FV2,CIESM,CMCC-CM2-HR4,CMCC-CM2-SR5,EC-Earth3-Veg,EC-Earth3-Veg-LR,FGOALS-f3-L,FGOALS-g3,FIO-ESM-2-0,IPSL-CM6A-LR,MIROC6,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorCPM1,NorESM2-LM,SAM0-UNICON
1879-12-01,12416130.0,11193036.0,14675216.0,13882248.0,16322135.0,12399396.0,12038180.0,12630162.0,12048539.0,12100692.0,9513452.0,11318130.0,9373453.0,15276779.0,14102562.0,14346024.0,15130599.0,11876698.0,13065191.0,10408356.0,11611918.0,12651057.0,11769164.0,12002729.0,12892938.0,12261416.0,13287320.0
1880-01-01,14419470.0,13497416.0,16321978.0,15360360.0,18679978.0,14543671.0,13501060.0,13966084.0,13696698.0,13609946.0,12305004.0,12733662.0,11345819.0,16658158.0,15551383.0,16222782.0,16880698.0,13609300.0,14699609.0,11414908.0,12703230.0,14383658.0,13391086.0,13618610.0,13921624.0,13597103.0,15280560.0
1880-02-01,15426525.0,14943832.0,17090376.0,16542678.0,20124738.0,15506602.0,14078340.0,14446932.0,14316184.0,14182183.0,13505428.0,13041254.0,12040992.0,17236476.0,16262386.0,16891400.0,17831906.0,14447426.0,15975879.0,11972986.0,13645439.0,15348303.0,14566088.0,14454416.0,14379806.0,14238678.0,16069617.0
1880-03-01,15801159.0,15064833.0,17316188.0,17000822.0,20036568.0,15418432.0,14180510.0,14713626.0,14482966.0,14429410.0,13756874.0,12665148.0,12112669.0,17538296.0,16488224.0,16922064.0,17752676.0,14816278.0,16354592.0,12097108.0,13882920.0,15489634.0,15024336.0,14550098.0,14394555.0,14101031.0,15839295.0
1880-04-01,15458806.0,14751698.0,16473241.0,16314816.0,18539068.0,15192916.0,13967562.0,14435040.0,13986552.0,13746265.0,13147172.0,11984801.0,11449433.0,16708565.0,15868732.0,15582216.0,16715154.0,14250397.0,15173156.0,11874387.0,13365418.0,14682199.0,14453098.0,14201649.0,13516444.0,13570718.0,14970507.0
1880-05-01,13807928.0,13158506.0,14110955.0,14507197.0,15752744.0,13273719.0,12289895.0,12874943.0,12677852.0,12316816.0,11525429.0,10651757.0,9614189.0,14884267.0,13750612.0,13535024.0,14706034.0,12568355.0,13023106.0,10953739.0,11921446.0,12971857.0,12469679.0,12389043.0,11986503.0,12038407.0,13253438.0
1880-06-01,11095423.0,10595702.0,11573658.0,12355868.0,12995866.0,10417000.0,10003318.0,10681431.0,10897038.0,10464886.0,8864676.0,9210551.0,7477330.0,11792518.0,10623214.0,11370760.0,12789188.0,10021294.0,10484358.0,9350612.0,9425506.0,10678434.0,9895073.0,9691893.0,10499043.0,9982508.0,10875779.0
1880-07-01,8292108.0,8006357.5,8860928.0,9769555.0,9924314.0,7555740.0,7660890.0,8317728.5,8826700.0,7970507.0,4547351.0,7573468.0,2968491.0,9331111.0,8123915.5,8674669.0,10170746.0,7279400.0,7976528.5,7305337.0,6682547.0,7926771.5,7123858.5,7000549.0,9040817.0,7728451.0,9109690.0
1880-08-01,5945321.0,6134563.5,7083481.5,7169015.5,7831009.0,5795728.0,5529781.0,6669024.0,6945904.0,6193224.0,1145491.4,6293872.5,270691.2,8073027.0,6918146.0,6236239.0,8443851.0,4942319.0,5915733.5,6027862.0,5069738.0,6240920.0,5671130.5,5037520.0,8217918.0,5877221.5,7469709.5
1880-09-01,6378934.5,5896999.5,7567764.5,6748066.5,8222666.0,5912940.0,4943153.0,5951089.0,6415505.0,5601678.0,766263.44,6660691.0,152402.47,9179125.0,7726173.0,5915734.5,9360480.0,4946701.5,6137050.0,6294519.0,4993956.5,6035058.5,5585839.0,5192602.0,8725822.0,5614793.0,7725983.0
1880-10-01,8441806.0,7169887.0,9955870.0,9136005.0,10612274.0,7652249.0,7367471.0,7886847.0,8437858.0,7406913.0,2674648.5,8337500.5,1287034.5,10892982.0,9564037.0,8897613.0,11379756.0,7150814.0,8344882.0,8188072.0,7018793.0,7625512.5,7218820.0,7297844.0,9906575.0,7643521.0,9641057.0
1880-11-01,10572070.0,9146798.0,12328560.0,11847618.0,13280464.0,9957887.0,10065035.0,10321584.0,10553706.0,9802565.0,6061052.0,9694671.0,6324797.0,12680804.0,11717348.0,11267025.0,12780174.0,9434694.0,10827270.0,9205097.0,9439602.0,9934388.0,9580602.0,9906198.0,11367021.0,10190920.0,11104932.0
1880-12-01,12559970.0,11288451.0,14570124.0,14032736.0,16362128.0,12520254.0,11822316.0,12344369.0,12368034.0,11973424.0,9950042.0,11258124.0,9681645.0,14895832.0,13729676.0,13607578.0,14732616.0,11985790.0,13336458.0,10421164.0,11329535.0,11994776.0,11369716.0,12424902.0,12957224.0,12167726.0,13548731.0
1881-01-01,14695074.0,13898958.0,16488640.0,16034422.0,18448540.0,14691048.0,13461351.0,13793500.0,13914025.0,13362988.0,12398926.0,12615740.0,11693758.0,16252078.0,15286049.0,15711576.0,16498576.0,13951680.0,15604121.0,11466184.0,12789376.0,14297501.0,13423538.0,13921599.0,13949818.0,13875688.0,15552516.0
1881-02-01,15799830.0,15014933.0,17059586.0,16857700.0,19721604.0,15843450.0,14282009.0,14361982.0,14578332.0,14211271.0,13473246.0,13071398.0,12514414.0,16808132.0,16105860.0,16729968.0,17350444.0,14944043.0,16770364.0,11815724.0,13734660.0,14985648.0,14680200.0,14918284.0,14438979.0,14478975.0,16481584.0
1881-03-01,15919505.0,15086630.0,17011934.0,17330212.0,19763562.0,16232057.0,14668845.0,14331088.0,14556400.0,14220977.0,13655388.0,13094978.0,12663372.0,16903480.0,16344938.0,17030486.0,17352648.0,15146882.0,17111170.0,12126996.0,14172750.0,14976809.0,15131988.0,14712756.0,14498130.0,14577186.0,16345429.0
1881-04-01,15678794.0,14685380.0,16145108.0,16557821.0,18537040.0,15641502.0,14281298.0,14014124.0,14356126.0,14184342.0,13267682.0,12304416.0,11682540.0,16242394.0,15539206.0,15923004.0,16228961.0,14518956.0,15795912.0,11918608.0,13893932.0,14396116.0,14281290.0,14117947.0,13973983.0,13932550.0,15534592.0
1881-05-01,13995524.0,12995122.0,14372650.0,14474412.0,15839946.0,13688215.0,12718970.0,12605764.0,12928297.0,12785713.0,11611481.0,10969505.0,9779565.0,14790841.0,13721533.0,13609305.0,14552883.0,12501992.0,13098468.0,10981383.0,12252729.0,12908370.0,12655844.0,12779778.0,12258264.0,12337526.0,13863623.0
1881-06-01,11585624.0,10643506.0,12016274.0,11955739.0,12613158.0,10608089.0,10442687.0,10532824.0,10827899.0,10788426.0,9073272.0,9392805.0,7545369.0,11751972.0,11119214.0,11314747.0,12680050.0,9885587.0,10232930.0,9127582.0,9492747.0,10139688.0,10191260.0,10209571.0,10343080.0,10310123.0,11420807.0
1881-07-01,8552540.0,7982562.0,8786762.0,8963376.0,9741566.0,7785080.5,8005020.5,8149958.5,8446171.0,8267124.0,4922549.5,7680838.0,2848137.5,9158006.0,8691407.0,8615021.0,9689056.0,7356124.0,7852962.0,7137085.5,7216551.0,7520836.5,7487805.0,7378003.0,8834608.0,8246403.5,9407146.0
1881-08-01,6132569.0,5935705.0,6158772.0,6565167.5,7881400.0,6000698.0,5611878.0,6174935.0,6651302.0,6415925.5,641966.9,6424859.0,283816.6,7722146.5,7332108.0,6210514.0,8006140.5,5454303.0,5515532.0,5904360.0,5509741.0,5986818.5,6001949.0,5464665.5,7921527.5,6687394.0,7912440.0
1881-09-01,5987823.5,5490707.5,6910285.5,6750732.0,8018776.0,6306859.5,4744451.0,5560598.5,6088409.5,6042935.0,285980.94,6587893.0,146723.08,9032140.0,8926487.0,5726462.0,9158533.0,5260975.5,5579056.5,6110744.0,5421323.0,5835954.0,5863979.0,5229374.5,8465852.0,6357426.5,8020632.0
1881-10-01,8086578.0,6804233.0,9317148.0,9122314.0,10304807.0,8256173.0,7182606.0,7696268.0,8258074.5,7578356.0,1908576.1,8787374.0,887444.1,11300178.0,10427237.0,8397389.0,11547498.0,7276231.5,8061687.0,7957311.5,7360995.5,7423326.0,7650129.5,6641592.0,10224062.0,8405810.0,9512214.0
1881-11-01,10489738.0,8570478.0,12043917.0,10987570.0,13128314.0,10610604.0,10229888.0,10097221.0,10724871.0,9969336.0,6050969.0,10039155.0,4966276.5,12894650.0,11958218.0,11381766.0,12868996.0,9785200.0,11019326.0,9240788.0,9440706.0,9876561.0,10012124.0,9445024.0,11585940.0,10337820.0,10998887.0
1881-12-01,12578694.0,11123368.0,14410467.0,13430718.0,16152342.0,12658796.0,11993080.0,11905290.0,12638694.0,11892520.0,9879186.0,11590597.0,9292629.0,15165778.0,14288458.0,13904300.0,14988854.0,11962598.0,13152157.0,10347736.0,11665182.0,11928436.0,11763377.0,12320770.0,13237520.0,12378267.0,13550250.0
1882-01-01,14583248.0,13684888.0,15944994.0,15824001.0,18418712.0,14728204.0,13628458.0,13688008.0,14020743.0,13351484.0,12533312.0,12458932.0,11398000.0,16633314.0,15465482.0,15964398.0,16761496.0,14103381.0,15073182.0,11436322.0,13593154.0,13857910.0,13435111.0,13953620.0,14394486.0,13850320.0,15108296.0
1882-02-01,15809678.0,15221135.0,16700980.0,17069916.0,19668024.0,15823451.0,14369656.0,14336446.0,14483569.0,14261416.0,13611620.0,13076310.0,12433281.0,17419704.0,16116723.0,17310082.0,17536288.0,15017871.0,16074956.0,11982646.0,14698691.0,14884943.0,14327244.0,14586768.0,14752860.0,14217266.0,16048098.0
1882-03-01,16504196.0,15729706.0,16759487.0,17288482.0,19620488.0,16217379.0,14404116.0,14664672.0,14663064.0,14373394.0,13839904.0,12941303.0,12692102.0,17598442.0,16470128.0,17459576.0,17554352.0,15210003.0,16401948.0,12009950.0,14840296.0,15285198.0,14651322.0,14630820.0,14857351.0,14216321.0,16521292.0
1882-04-01,16054136.0,15209753.0,16206562.0,16464744.0,18376582.0,15331504.0,14133732.0,14416533.0,14309244.0,13894764.0,13110589.0,12126190.0,11956547.0,16992880.0,15832792.0,16326505.0,16653478.0,14362776.0,15349580.0,11742936.0,14438360.0,14532786.0,14173825.0,14166088.0,14122484.0,13671928.0,15749126.0
1882-05-01,14241538.0,13428700.0,14336782.0,14560094.0,15826443.0,13264764.0,12576826.0,13028071.0,12992204.0,12403632.0,11657756.0,10756012.0,10210270.0,15416892.0,14319722.0,13976249.0,14945424.0,12376708.0,13070385.0,10955733.0,12444864.0,13056154.0,12520657.0,12317893.0,12741745.0,12173112.0,14052876.0
1882-06-01,11635042.0,10633160.0,11551902.0,12098806.0,12549222.0,10232058.0,10772511.0,11081711.0,10806557.0,10629299.0,9096760.0,9094702.0,7823268.0,12513360.0,11571462.0,11270278.0,13029651.0,10177508.0,10115976.0,9243388.0,9989559.0,10439566.0,10312332.0,9746280.0,10949345.0,10313009.0,11617242.0
1882-07-01,8689747.0,8049869.0,8613222.0,8597962.0,9467824.0,7614681.5,8430735.0,8643676.0,8532494.0,8267361.0,5177176.0,7455279.0,2647063.8,9847992.0,8962336.0,8643730.0,11309432.0,7774191.0,7967861.0,7214191.0,7034415.0,7243725.0,7726439.0,7244679.0,9444125.0,8391628.0,9648340.0
1882-08-01,6183375.5,6373896.0,6660612.0,5622258.5,7632474.0,5782441.0,6253414.5,6615396.5,6589103.5,6233978.0,800952.6,6217041.0,192808.67,8352360.5,7299346.5,6629149.5,9927114.0,5488034.5,6230502.0,6026542.5,5284033.0,5350859.0,6198117.5,5224248.5,8415274.0,6655574.0,8185281.0
1882-09-01,6558932.0,6041339.0,6862199.0,5648083.0,7995957.0,5721825.5,6024612.5,6165840.5,6190371.5,5580067.0,219229.97,6318725.0,79723.6,9759338.0,8593150.0,6047351.5,10132289.0,5801818.0,6518636.0,6146599.5,5202828.5,5100225.5,6000200.0,4883372.0,8777977.0,6228783.0,8264369.0
1882-10-01,8455760.0,7228184.0,9109578.0,7761083.5,10184750.0,8048623.0,8314622.5,7985861.0,8158849.5,7439164.0,1798489.6,8251822.5,663243.9,11460684.0,10800790.0,8571903.0,11371166.0,7715008.0,8270692.0,8006271.5,7142985.0,7209839.0,7433291.0,6049409.0,10179989.0,8446636.0,10044938.0
1882-11-01,10522150.0,9214819.0,12086776.0,11193326.0,13412590.0,10487828.0,10632660.0,10484085.0,10274777.0,9927199.0,5697379.5,10222848.0,4617166.0,13188827.0,12853528.0,11079368.0,12598488.0,10256908.0,10440520.0,9357131.0,9642969.0,9934462.0,9293312.0,9052464.0,11512226.0,10411392.0,11734095.0
1882-12-01,12855723.0,11494558.0,14049766.0,13594384.0,16667845.0,12795210.0,12492998.0,12644856.0,12443648.0,12053509.0,8954942.0,11766034.0,9064672.0,15515443.0,14880120.0,14364995.0,15117693.0,12267054.0,13335180.0,10424958.0,11718878.0,11771544.0,11252482.0,11563608.0,13171196.0,12379522.0,13919286.0
1883-01-01,15039377.0,13827414.0,15861836.0,15632559.0,18857036.0,14856814.0,13779080.0,13769349.0,13928256.0,13446228.0,12270876.0,12811577.0,11261526.0,16769384.0,16061790.0,16569118.0,17045314.0,14007982.0,15628946.0,11521228.0,13104667.0,13484542.0,13594093.0,13615936.0,13913175.0,13626894.0,15889294.0
1883-02-01,16134619.0,15436678.0,17136084.0,16906468.0,19766824.0,15618282.0,14145497.0,14539032.0,14521100.0,14073059.0,13510159.0,13477814.0,12319714.0,17608488.0,16674975.0,17363656.0,18091144.0,14737724.0,16834420.0,11890658.0,13925522.0,14675824.0,14943489.0,14269788.0,14500526.0,13999858.0,16997774.0
1883-03-01,16568470.0,15738819.0,17419128.0,17319218.0,19736784.0,15737848.0,14359961.0,14636738.0,14799876.0,14336055.0,13653358.0,13501125.0,12513505.0,17235554.0,16657922.0,17577840.0,18331182.0,14833401.0,16721268.0,12041077.0,14523778.0,15264076.0,15419984.0,14362038.0,14742770.0,13971028.0,17263464.0
1883-04-01,16074843.0,15043610.0,16641942.0,16417461.0,18460916.0,15231520.0,14092202.0,14197374.0,14416064.0,14000120.0,12920798.0,12915430.0,11734554.0,16390148.0,16216356.0,16259914.0,17105634.0,14349690.0,15181604.0,11753872.0,13864402.0,14516186.0,14820110.0,13977255.0,14343231.0,13429861.0,16394896.0
1883-05-01,14292326.0,13347158.0,14348420.0,14694408.0,15894612.0,13398695.0,12600052.0,12745964.0,12756898.0,12647334.0,11376749.0,11217267.0,10002898.0,14469002.0,14371302.0,14028750.0,15103874.0,12690414.0,12854534.0,10827127.0,12194078.0,12857932.0,13088911.0,12549386.0,13021891.0,11887198.0,14422128.0
1883-06-01,11583906.0,10732625.0,11489974.0,12207033.0,12845008.0,10710145.0,10698560.0,10854837.0,10818113.0,10825542.0,8752962.0,9431022.0,7681776.0,11691586.0,11670911.0,11416666.0,12981877.0,10583462.0,10381697.0,9185732.0,9719310.0,10121127.0,10450802.0,9752188.0,11314577.0,10036507.0,11549789.0
1883-07-01,8606644.0,8020401.5,8256166.5,8909069.0,9566243.0,7916793.5,7736364.5,8502570.0,8104109.5,8500974.0,4422524.0,7816731.0,2265216.0,8870330.0,8847618.0,8854873.0,11286070.0,7718969.0,7900559.0,7216350.0,6561567.0,6959382.0,7879935.0,7037054.0,9922702.0,8062386.5,9415058.0
1883-08-01,6335519.0,5968298.0,5868127.0,7119084.0,7461975.5,6069152.5,5072397.0,6799869.0,5952992.5,6348517.0,728009.6,6649102.0,127432.19,7315805.5,7240419.0,6874455.5,10121381.0,5604961.5,6726768.0,5988104.0,4911285.5,5208076.0,6574425.5,4959179.0,8677161.0,6568908.0,8074738.5
1883-09-01,6462766.0,5630783.0,6591227.5,7105845.0,7921596.0,6114211.0,4621279.5,6421276.5,5681700.0,5877929.5,482350.7,7196245.5,56372.617,8048836.5,8312137.0,6664198.0,10314007.0,5585893.0,7774087.5,6079268.5,4730790.0,5035683.5,6535418.0,4448194.5,8980538.0,6249895.5,8313257.5
1883-10-01,8438116.0,6866875.0,8808874.0,9150478.0,10125452.0,7977781.0,7038190.5,8123243.0,7951285.5,8063638.0,1723467.6,8995487.0,893371.06,10156388.0,10676168.0,9042908.0,11554753.0,7361655.0,9181231.0,7941668.0,6397610.0,6603151.5,7817779.0,6706491.0,10134124.0,8397036.0,10075242.0
1883-11-01,10436059.0,8564147.0,11994650.0,11133722.0,13214587.0,10429417.0,10169398.0,10047004.0,10291936.0,10169081.0,5087382.0,10581936.0,5411244.0,12513420.0,13355314.0,11137526.0,13018509.0,10046386.0,11311070.0,9146392.0,8926844.0,9402686.0,9485542.0,9860793.0,11686784.0,10544323.0,11685828.0
1883-12-01,12709794.0,11073074.0,14547915.0,13550016.0,16607280.0,13075854.0,12271935.0,11982790.0,12307125.0,12181974.0,8902919.0,12032164.0,9496135.0,14773664.0,15284196.0,13629532.0,15257229.0,12615660.0,13813372.0,10505366.0,11121114.0,11901538.0,11590220.0,12148740.0,13408041.0,12523532.0,13209836.0
1884-01-01,14909195.0,13340682.0,16114578.0,15369681.0,18485742.0,14840092.0,13841705.0,13619229.0,13915420.0,13443646.0,11930388.0,13119098.0,11616825.0,16257099.0,16672018.0,15758548.0,17211156.0,14248848.0,15589030.0,11628470.0,13052182.0,13976174.0,13500846.0,13893432.0,14217087.0,13585552.0,14872090.0
1884-02-01,16147931.0,14936716.0,16675762.0,16266674.0,19405712.0,15997128.0,14268502.0,14216144.0,14622362.0,14096460.0,13403408.0,13721690.0,12349374.0,17413924.0,17340008.0,17094894.0,18014432.0,14946556.0,17096344.0,12040607.0,14030122.0,14810141.0,14529198.0,14693282.0,14333653.0,13984456.0,15873643.0
1884-03-01,16564723.0,15391945.0,17053526.0,16559498.0,19610208.0,16121544.0,14361969.0,14508071.0,14935134.0,14396264.0,13793908.0,13685730.0,12126604.0,17643252.0,17311228.0,17035928.0,17891080.0,15398999.0,16827332.0,12136006.0,14640294.0,15401516.0,14968426.0,14432142.0,14582166.0,13933844.0,16079732.0
1884-04-01,16144836.0,14934610.0,16542505.0,16068432.0,18241936.0,15465136.0,13852319.0,14005422.0,14398830.0,13948962.0,13125982.0,12530906.0,11575872.0,16912964.0,16356388.0,16380472.0,16503930.0,14655682.0,15321300.0,11803884.0,13806599.0,14859316.0,14240148.0,13871944.0,14057538.0,13350441.0,15399174.0
1884-05-01,14409494.0,12882042.0,14888747.0,14508370.0,15519641.0,13406160.0,12076426.0,12430567.0,12866337.0,12531078.0,11647270.0,10946529.0,9851947.0,14965188.0,14379630.0,14261032.0,14827539.0,12682430.0,12605360.0,11044197.0,12130892.0,13395190.0,12216216.0,12206765.0,12749213.0,11639106.0,13535628.0
1884-06-01,11655126.0,9955523.0,12193263.0,12190655.0,12220639.0,10637872.0,10033600.0,10539835.0,11116620.0,10553260.0,9455843.0,9269885.0,7868252.0,12172112.0,11807812.0,11997342.0,12269670.0,10102224.0,9999579.0,9602687.0,9685470.0,10798166.0,10161436.0,9788921.0,11152888.0,9983232.0,11224792.0
1884-07-01,8764905.0,7394423.0,9305025.0,9495001.0,9150734.0,8051108.0,7658535.0,8568767.0,9039543.0,7994139.5,6258810.0,7900138.0,4630445.0,9092554.0,8918196.0,9139245.0,9609203.0,7800449.0,8125053.5,7507934.0,6872567.0,7639333.5,7572519.0,7286421.5,9431690.0,7888704.0,9329309.0
1884-08-01,6244565.0,5830459.0,7078160.0,8161231.0,7331561.5,6386967.0,5555432.5,6692994.5,6975902.5,6013647.0,2512941.5,6970364.0,788169.0,7378401.5,7470625.5,6336484.0,8090819.0,6047586.0,7039087.0,6010018.0,5598124.5,6018149.5,6331109.0,5420101.0,8392278.0,6084065.0,7663954.0
1884-09-01,6597697.5,5575082.0,7789047.0,8613003.0,8042450.5,6598006.0,5243264.5,6231349.5,6420464.0,5558482.0,1773389.5,7076250.0,412968.8,8436863.0,7947420.0,6050560.5,9474234.0,6220348.5,7700838.5,6139059.5,5613509.0,6007605.0,6197929.0,5325534.0,8695694.0,6071615.0,7519864.0
1884-10-01,9205570.0,6736723.0,10163547.0,10014600.0,10454741.0,8588293.0,7029646.5,8073671.0,8072856.0,7854093.0,4626004.0,8496490.0,2536058.5,11113665.0,10023680.0,8977983.0,11517070.0,8225949.0,9370771.0,8175949.0,7304738.0,7943146.0,7555513.0,7373119.5,9830817.0,8516534.0,9582248.0
1884-11-01,11736526.0,9130081.0,12271990.0,11763238.0,13607968.0,10698867.0,9931416.0,10260420.0,10727449.0,10498792.0,7684572.0,9896974.0,6922686.5,13567174.0,12187380.0,12105796.0,12805167.0,10374782.0,11128005.0,9493398.0,9742697.0,10810867.0,9683221.0,10361749.0,11399311.0,10241202.0,11323857.0
1884-12-01,13884648.0,11237660.0,14492107.0,14374359.0,16508339.0,13037325.0,12254306.0,12403260.0,12560638.0,12490333.0,10382948.0,11914863.0,9907156.0,15693428.0,14584260.0,14870764.0,15018894.0,12767509.0,13808224.0,10751988.0,12222746.0,12879160.0,11755550.0,12221073.0,12999748.0,12331421.0,13674307.0
1885-01-01,15758298.0,13513120.0,16081780.0,15893358.0,18327606.0,15156842.0,13765212.0,13737792.0,13771254.0,13823576.0,12812037.0,13141048.0,11847375.0,17112310.0,15776122.0,16525285.0,17033450.0,14728977.0,15598325.0,11656735.0,13593277.0,14678092.0,13328338.0,14066768.0,14188210.0,13563989.0,15387926.0
1885-02-01,16681633.0,14645245.0,16886436.0,16840224.0,18898416.0,16175322.0,14418396.0,14127338.0,14563888.0,14217302.0,13626591.0,13750732.0,12490586.0,17771006.0,16765328.0,17368024.0,17903044.0,15645107.0,17000078.0,11977250.0,14773810.0,15542091.0,14385867.0,14753295.0,14646096.0,14083441.0,16224142.0
1885-03-01,17221848.0,15083644.0,17226170.0,17255302.0,18968714.0,16262555.0,14573568.0,14270162.0,14734175.0,14350539.0,13640048.0,13663008.0,12768042.0,18010044.0,17011160.0,17434538.0,18029092.0,15814941.0,17230888.0,12085257.0,15147718.0,15755374.0,14854162.0,14964855.0,14672051.0,14048195.0,16348950.0
1885-04-01,16807860.0,14638767.0,16562894.0,16636678.0,17677288.0,15865998.0,14146127.0,13798956.0,14583538.0,14297293.0,13109139.0,12405154.0,11985777.0,17265424.0,16280904.0,16507924.0,17138968.0,14986506.0,15973454.0,11798112.0,14604372.0,15402002.0,14008864.0,14579637.0,13950984.0,13420019.0,15499730.0
1885-05-01,14985249.0,12866218.0,14204198.0,14841431.0,15285284.0,13774803.0,12601176.0,12479492.0,12920794.0,12831296.0,11638027.0,10705314.0,10125420.0,15683020.0,14350416.0,14431072.0,15001201.0,13202997.0,13271552.0,11074230.0,12635836.0,13724986.0,12243933.0,12838808.0,12632224.0,11784624.0,13666148.0
1885-06-01,12130269.0,10637217.0,11807551.0,12696914.0,12608618.0,10812217.0,10589656.0,10539728.0,10903076.0,11059497.0,9218966.0,8942268.0,7874239.0,12740891.0,11339132.0,12129953.0,12431329.0,10550761.0,10516670.0,9513277.0,9482546.0,10465112.0,9874379.0,10299010.0,11100291.0,9663392.0,11460963.0
1885-07-01,8953362.0,8325821.0,9230549.0,10365972.0,9811706.0,8206825.0,7939020.0,8351778.0,8735836.0,8930752.0,5128760.5,7280310.0,3169551.8,9939121.0,8862326.0,9770195.0,9539066.0,7902536.0,8087198.0,7500467.0,7280797.0,7530989.5,7562362.5,7786636.5,9319240.0,7746517.0,9328571.0
1885-08-01,6498438.0,6242442.5,7456136.5,7945378.5,7768689.5,6307334.0,5468034.0,6489536.0,6781600.0,6762837.0,1663692.1,6022239.5,284158.66,8490352.0,7621632.0,7326314.5,7947631.0,5789628.5,6562689.5,6219391.0,5923500.5,5847029.0,6341024.5,5927569.0,8351100.0,6112185.0,7697506.0
1885-09-01,6974804.0,5593792.0,8251065.0,8091868.0,8224168.5,6708001.0,5229843.5,6212341.0,6574103.0,6485489.5,1291325.5,6368402.0,172374.28,9322950.0,8608130.0,6847270.5,8923531.0,5725764.5,6950993.0,6477186.5,5949275.0,5757491.0,6259777.5,6058344.0,8694295.0,5787285.5,7839009.0
1885-10-01,9310939.0,6831689.5,10359303.0,10137022.0,10272080.0,8823308.0,7283639.0,7956563.0,8759416.0,8214555.0,3154761.8,8470197.0,1115091.1,11736382.0,10518446.0,9755659.0,11075356.0,7469465.0,8701740.0,8334003.0,7585505.0,7566671.5,7871613.0,7848943.5,9942946.0,8181429.5,9629866.0
1885-11-01,11558346.0,9186340.0,12541830.0,12157838.0,13521896.0,10979015.0,10259062.0,10262086.0,10904807.0,10377878.0,6651452.5,9890176.0,6095772.0,14135830.0,12237407.0,11931153.0,12364969.0,9710812.0,11313272.0,9427767.0,9501992.0,10174361.0,9817887.0,10190571.0,11644099.0,10194650.0,11634738.0
1885-12-01,13497819.0,11380065.0,14937987.0,14265679.0,16513098.0,13101978.0,12512050.0,12131416.0,12653288.0,12457134.0,10052717.0,11691230.0,9703387.0,16088328.0,14773848.0,14677410.0,14802272.0,12585393.0,13667692.0,10759720.0,11292338.0,12706768.0,11510444.0,13140894.0,13478576.0,12209712.0,13659003.0
1886-01-01,15376067.0,13497534.0,16487296.0,16472088.0,18176326.0,15164012.0,13748920.0,13602221.0,13780002.0,14090187.0,12709816.0,12715518.0,11817362.0,17295112.0,15849160.0,16495441.0,16871142.0,14552460.0,15422870.0,11598012.0,13347342.0,14892970.0,13204711.0,14540234.0,14231698.0,13660922.0,14892875.0
1886-02-01,16629005.0,14692930.0,17022276.0,17533180.0,19040606.0,16007398.0,14495604.0,14405426.0,14359318.0,14696928.0,13452956.0,13256167.0,12467190.0,17955348.0,16880188.0,17074356.0,18115100.0,15123930.0,16766618.0,12232623.0,14384626.0,16049267.0,14347573.0,14937510.0,14688622.0,14293976.0,16107308.0
1886-03-01,17059824.0,15061422.0,16907586.0,17953230.0,18966700.0,15878060.0,14713227.0,14713848.0,14628954.0,14936104.0,13438290.0,13300755.0,12748942.0,18110574.0,17031168.0,16962336.0,17637972.0,15250702.0,17184358.0,12298557.0,14831171.0,16044578.0,14467996.0,15247312.0,14525508.0,14347219.0,16314666.0
1886-04-01,16489668.0,14526964.0,16350603.0,17029456.0,17746608.0,15507406.0,14284442.0,14246326.0,14281011.0,14527497.0,12816504.0,12574711.0,12094980.0,17369748.0,16120277.0,16054722.0,16442935.0,14758821.0,15847553.0,11922338.0,14230849.0,15252561.0,14100100.0,14619810.0,14302282.0,13732712.0,15492538.0
1886-05-01,14702284.0,12762400.0,14466138.0,15184979.0,15344362.0,13525013.0,12640894.0,12735258.0,12982973.0,13150390.0,11384877.0,10961817.0,9986494.0,15530924.0,14468503.0,14019042.0,14410014.0,12926154.0,13354440.0,10982372.0,12259378.0,13536570.0,12628918.0,12933338.0,12990274.0,12066650.0,13700480.0
1886-06-01,11732378.0,10526544.0,11850866.0,12627734.0,12514759.0,10902336.0,10550187.0,10646625.0,11198219.0,11009441.0,9124893.0,9236587.0,7674796.0,12905233.0,11891154.0,11723895.0,12602934.0,10513576.0,10477881.0,9418252.0,9375614.0,10992788.0,10088056.0,10006848.0,11334102.0,10036118.0,11542794.0
1886-07-01,8811810.0,8162014.0,8951068.0,9907602.0,9756453.0,8364936.0,8275154.0,8428660.0,8961854.0,8532541.0,4464217.0,7639448.0,4131470.5,10542072.0,8966772.0,9056428.0,11155748.0,7966122.0,8286717.0,7506908.0,6962737.5,7884829.0,7441023.0,7289527.0,9793099.0,7796440.0,9470966.0
1886-08-01,6657785.5,6344517.0,7098584.0,7653460.5,7700955.5,6763035.0,6191000.0,6704645.5,6706700.0,6970137.5,787121.9,6385317.0,527888.75,8899769.0,7657776.5,6890965.0,9499976.0,5675309.0,6821289.5,6203552.0,5375725.0,5995443.5,6035128.0,5233369.0,8838037.0,6001914.0,7992853.5
