,MPI-ESM1-2-HR,ACCESS-CM2,INM-CM4-8,CESM2-WACCM-FV2,MPI-ESM-1-2-HAM,CESM2-WACCM,ACCESS-ESM1-5,MRI-ESM2-0,AWI-CM-1-1-MR,CESM2-FV2,CESM2,MPI-ESM1-2-LR,NorESM2-LM,NorESM2-MM,IPSL-CM6A-LR
1927-01-15,12.6451435,14.4654,14.465243,13.852244,12.902497,13.293713,13.421467,14.15192,14.79405,13.515291,13.069502,12.545672,13.708228,14.046686,15.640776
1927-02-15,13.417847,15.480428,15.77468,14.366317,14.024759,13.659593,14.592961,14.638338,15.617857,14.199019,13.524934,13.549304,14.033671,14.692032,17.508514
1927-03-15,13.832291,16.188766,16.380505,14.792994,14.517096,13.865195,14.987637,14.8330555,15.997477,14.294234,13.484936,13.537839,14.161698,14.742633,17.924053
1927-04-15,13.495279,16.021793,15.830177,14.538353,13.484124,13.487296,14.654289,14.38493,15.269918,13.897013,13.030086,13.132936,13.574372,14.086814,16.423065
1927-05-15,11.928402,14.331285,13.738346,12.960971,11.827997,12.075328,12.599257,12.577168,13.299474,12.570782,11.91988,11.646361,11.820354,12.504458,13.274561
1927-06-15,9.178814,11.473662,11.145527,10.958397,9.524291,10.409204,9.890624,9.882827,10.837196,10.496506,10.187242,9.121036,9.794756,10.694944,9.672141
1927-07-15,6.359225,8.202772,8.698494,8.430937,6.927561,8.011709,7.373634,7.428267,7.101272,7.875463,7.612346,6.5348797,7.557405,8.87895,6.97526
1927-08-15,4.7830696,6.1061773,7.38657,6.4125466,5.3266106,5.9961867,5.430607,5.6195774,5.0152073,5.5021396,4.746342,5.23941,5.803246,7.5252295,5.14063
1927-09-15,4.656482,6.22662,7.497798,5.9575667,5.1813507,5.508408,5.1593037,5.462622,4.6945424,4.9858274,3.9395165,5.0389214,5.583416,7.5108504,5.1683774
1927-10-15,6.180017,8.066272,9.280169,8.040684,7.1043506,7.777758,6.3874555,6.667123,6.5798883,7.26547,6.183221,6.644443,8.270113,9.500556,6.7182417
1927-11-15,8.383591,10.599948,10.907959,10.037727,9.0997305,10.301345,8.235295,9.218675,9.185239,9.813304,9.273585,8.777099,10.772946,11.158686,10.031887
1927-12-15,10.903218,12.586529,12.795797,12.266328,10.828521,12.315223,10.884402,11.528497,11.9584255,11.977307,11.2376375,10.653865,12.429468,12.96613,12.465483
1928-01-15,12.970776,14.528859,14.7493,14.111517,12.808093,13.564895,13.135217,13.876434,14.275135,13.741197,12.991636,12.450692,13.77933,13.943013,14.678417
1928-02-15,13.948108,15.619878,15.729414,14.655306,13.886676,14.06188,14.571543,14.556884,15.184064,14.352021,13.700118,13.203943,14.2652855,14.478376,16.255392
1928-03-15,14.019015,16.013117,16.42094,14.623449,14.180989,14.121452,14.932022,14.669517,15.670371,14.500617,13.876647,13.219839,13.973905,14.51811,16.71304
1928-04-15,13.573472,15.624189,15.662609,13.972636,13.499216,13.855031,14.468378,13.874264,14.910673,13.991919,13.333168,12.868279,13.558126,13.94715,15.689387
1928-05-15,12.441519,14.236345,13.669713,12.433198,11.565795,12.353161,12.705672,12.110653,13.038837,12.4467945,11.637539,11.448513,11.903545,12.440494,13.060785
1928-06-15,9.995116,11.542271,11.145072,10.564273,9.204461,10.641147,10.11014,9.258155,10.297167,9.864401,9.89796,9.203871,9.946584,10.33594,9.949128
1928-07-15,6.704577,8.740136,8.965079,8.024913,6.681575,8.123453,7.4345903,6.6352863,7.0093164,7.388468,7.3206673,6.467015,7.6074533,8.326519,7.423055
1928-08-15,4.963205,6.640721,7.796758,6.020074,5.0707173,5.8345976,5.54779,4.4546037,5.196771,5.4406095,4.6700625,4.825727,5.648078,7.020644,5.694854
1928-09-15,4.713048,7.219847,7.6125793,5.5555243,4.993339,5.447427,5.3454447,3.9186766,4.9266114,4.895401,3.736904,4.8143754,5.296451,7.2014627,6.2520823
1928-10-15,6.277808,9.497555,9.301287,7.776255,6.9941564,7.77641,6.5388436,5.963445,6.8025427,7.0336485,6.2109213,6.338408,7.267379,8.835082,8.377255
1928-11-15,9.125611,11.465553,11.026575,10.266686,9.14309,9.999451,8.287975,9.367239,10.11797,9.151525,9.022826,8.623448,10.117302,11.060131,10.687422
1928-12-15,11.074925,12.967892,12.805228,12.01955,10.976731,11.978903,10.866365,12.023226,12.774452,11.862853,11.243625,10.61692,12.316901,12.606898,13.176584
1929-01-15,12.798141,14.861808,14.576036,13.481166,12.710329,13.3687,13.206777,13.735946,14.689569,13.3995695,12.987593,12.602528,13.773137,13.964015,15.218437
1929-02-15,13.848094,16.154564,15.415809,14.395805,14.037611,14.132425,14.536738,14.4232855,15.850426,14.264798,13.7197275,13.58367,14.262401,14.642829,16.708921
1929-03-15,14.236468,16.405378,15.446722,14.7814245,14.329067,14.437624,14.889288,14.418891,16.138805,14.500244,13.988969,13.933542,14.151701,14.515153,16.608088
1929-04-15,13.571024,16.016125,15.038542,14.368859,13.606742,13.935175,14.230252,13.972707,15.517983,14.246417,13.578271,13.324414,13.262062,14.170744,15.555449
1929-05-15,12.105675,14.330618,13.247823,12.860624,11.751195,12.428077,12.339007,12.290755,13.951639,12.585821,11.847436,11.979804,11.69057,12.609151,13.1020565
1929-06-15,9.2414055,11.574121,10.631367,10.409069,9.791203,10.614566,10.031905,9.154197,10.629995,10.5184965,9.982148,9.888427,9.910052,10.739347,10.054017
1929-07-15,6.1851516,8.604681,8.246682,7.854808,7.0252147,8.197422,7.5950956,6.87099,7.0329494,8.357434,7.267427,6.6651683,7.8231173,8.732844,7.4125447
1929-08-15,4.6975107,6.326324,7.2861624,6.1631813,5.410712,6.0501347,5.844628,5.3897576,4.9502597,6.6677065,4.755235,4.842278,5.736533,7.093649,5.4546275
1929-09-15,4.6687965,6.232315,7.472726,5.8646903,5.2796617,5.4003725,5.508732,5.683116,4.764756,6.1300755,4.310496,4.699495,5.263032,7.271871,5.7189655
1929-10-15,6.17763,8.2169,8.93063,7.737787,6.983291,7.732088,6.6126695,7.3072844,6.9000254,7.8470626,6.9481573,6.2135324,7.52348,9.49128,7.844461
1929-11-15,9.058995,10.730835,10.591009,10.370523,9.181865,10.282502,8.505372,9.517806,10.195124,10.04727,9.545723,8.739069,10.128949,11.367662,10.325646
1929-12-15,10.906309,12.616931,12.571522,12.387376,11.295137,12.211698,10.640726,11.782076,12.814386,12.054766,11.512464,10.968477,11.941475,13.158379,13.156835
1930-01-15,12.730287,14.849457,14.571461,13.85983,13.208997,13.428232,12.993375,13.611875,15.00347,13.317414,12.950325,12.938222,13.0380535,14.067714,15.303546
1930-02-15,13.746338,16.080656,15.745731,14.779622,14.00781,14.004856,13.990821,14.448113,16.081871,13.832074,13.733496,13.687678,13.873923,14.539261,16.443449
1930-03-15,14.020528,16.482586,16.197544,15.202313,14.254276,14.181036,14.328129,14.385716,16.270494,14.223839,13.88258,13.692876,13.82949,14.716683,16.310848
1930-04-15,13.513721,16.084185,15.226322,14.945678,13.806006,13.923261,13.954937,13.83646,15.649281,13.790997,13.455753,13.072644,13.281088,13.820531,14.796021
1930-05-15,12.249802,14.431333,13.482402,13.375381,12.050352,12.400011,12.477044,12.126696,13.562391,12.55196,11.852666,11.934091,11.720598,12.357714,12.715814
1930-06-15,9.27942,11.400147,10.89567,10.985465,9.38628,10.581981,9.844317,9.295705,10.544231,10.272482,9.917647,9.850707,9.50252,10.590393,9.801692
1930-07-15,6.0461965,7.877015,8.400078,8.395547,6.817746,8.334942,7.2928643,6.8047304,6.971055,7.9702725,7.2335052,7.0297413,7.5584564,8.765968,7.1750345
1930-08-15,4.336553,5.671906,6.842768,6.3401074,5.299211,6.5460105,5.587059,5.062614,5.054635,6.0408916,5.044853,5.0765266,6.0890374,7.262659,5.5878215
1930-09-15,4.083206,6.097588,6.6514106,5.740549,5.1873245,6.077908,5.2063293,5.491143,4.8624945,5.611728,4.6045113,4.655996,5.821645,7.1210675,5.9530897
1930-10-15,5.763092,8.010241,8.245478,7.501692,6.9464912,7.6572666,6.2573023,7.186803,6.7175555,7.467892,6.585736,6.533455,7.9523506,9.096108,7.334145
1930-11-15,8.508813,10.179565,10.004339,10.206817,9.116105,10.156853,8.041976,9.549263,9.2729,9.926987,9.343014,9.132402,10.316254,11.091968,10.568087
1930-12-15,10.701724,12.668749,12.312775,12.643396,10.918279,12.049814,10.822673,12.098238,11.792221,12.104034,11.40392,11.21788,12.4475,12.951913,13.206692
1931-01-15,12.662201,15.176957,14.662025,14.002835,13.111496,13.629527,12.901163,13.386383,14.084851,13.486776,13.272919,12.676117,13.675535,14.101027,15.2076645
1931-02-15,13.494452,15.876882,15.9618845,14.921446,14.289093,14.21115,14.128636,14.211618,15.562516,14.1362,13.852891,13.650747,14.030733,14.76325,16.427246
1931-03-15,13.815362,16.05497,16.604908,15.143491,14.450881,14.3796625,14.531045,14.209655,15.928681,14.411446,14.060589,14.072363,14.10684,14.680014,16.721565
1931-04-15,13.391341,15.2443285,15.807427,14.726836,14.05194,14.011709,13.981376,13.303184,14.773332,14.09672,13.528967,13.694962,13.39519,14.213177,15.800816
1931-05-15,12.146841,13.527114,13.794529,13.136235,12.610378,12.33694,12.321536,11.971959,12.518187,12.686505,12.092484,12.02236,11.993248,12.702268,12.635306
1931-06-15,9.726236,10.892153,11.220202,10.716925,10.216032,10.383411,10.080428,9.503208,9.824408,10.424859,10.222326,9.609789,10.040746,10.632772,9.851977
1931-07-15,6.0825124,7.9511237,8.488763,8.404748,7.3637857,7.9216137,7.6200457,7.031605,6.5082536,8.0457735,7.7159176,6.315424,7.8810177,8.850393,6.9199753
1931-08-15,4.2457566,6.004375,6.894596,6.598947,5.904093,5.999836,5.8489127,5.4354,4.646037,6.35937,5.2395487,4.5130086,6.0933456,7.443523,5.1309276
1931-09-15,4.1738715,6.0060663,6.85424,6.2279844,5.804844,5.4281087,5.188881,5.5896688,4.4670997,6.1368217,4.4689217,4.1402845,6.185756,7.519234,5.3739314
1931-10-15,5.7547183,7.810054,8.549158,7.862497,7.2635946,7.1956987,6.285581,7.0954213,6.232607,7.8488207,6.6844244,5.921554,8.71342,9.509999,7.405032
1931-11-15,8.867353,10.087753,10.883612,10.417029,9.003456,9.64475,8.501061,9.140176,9.193866,9.580862,9.778827,9.034928,10.640657,11.382088,10.65997
1931-12-15,11.471198,12.417369,13.024887,12.69866,11.241399,11.594507,10.719202,11.368748,11.619956,11.957174,11.737934,10.941754,12.497284,13.1579275,13.09369
1932-01-15,12.91111,14.840838,15.212695,14.093415,13.253626,13.080491,12.732781,13.340098,13.834759,13.716419,13.329884,12.560767,13.713722,14.097098,15.177299
1932-02-15,13.999983,16.155188,16.167727,14.806678,14.425564,13.752156,13.915543,13.920821,15.108768,14.284369,13.821144,13.538373,14.058794,14.431098,16.511274
1932-03-15,14.606931,16.644459,16.336365,15.054428,14.649063,13.712708,14.037555,13.871724,15.461248,14.405752,14.000614,14.035612,14.257639,14.297559,16.6344
1932-04-15,14.200043,16.058071,15.392893,14.631819,13.646361,13.341983,13.205569,12.906249,14.52689,14.190174,13.461921,13.478498,13.658073,13.849282,15.411559
1932-05-15,12.660835,13.857045,13.598171,12.987001,11.841953,11.747878,11.853073,11.392533,12.804441,12.604109,12.0899515,11.923635,12.1702795,12.597026,12.310984
1932-06-15,9.661332,10.910625,11.042973,10.687999,9.50738,9.985074,9.643959,8.920664,9.450456,10.251074,10.389575,9.385959,10.362396,10.820762,9.886997
1932-07-15,6.1059365,7.8515105,8.579222,8.259864,6.88027,7.5503373,7.2881346,6.809271,5.9911604,8.284834,7.7798934,6.332246,7.926588,8.767832,7.4622445
1932-08-15,3.970577,5.57469,7.2159157,6.4404383,5.4561687,5.616646,5.555613,5.2134504,4.1896815,6.7584605,5.0554676,4.5075455,6.015558,7.288529,5.521911
1932-09-15,4.010745,5.648296,7.225315,5.929889,5.293733,5.077536,5.269838,5.2902794,3.8474834,6.2703323,4.3010607,4.283098,5.6718264,7.672708,5.683722
1932-10-15,6.119718,7.783589,8.886235,7.895257,7.061339,7.062251,6.3509765,6.955419,5.671601,8.554509,6.509074,6.202319,8.463762,9.836005,7.1615868
1932-11-15,9.069655,10.227334,10.681156,9.978993,9.1569605,9.493681,8.24865,9.686388,8.945068,10.752803,9.81717,8.853293,10.703504,11.425021,10.498932
1932-12-15,11.554482,12.128519,12.9797535,12.081275,11.130544,11.52944,10.439764,12.106935,11.704229,12.482909,11.736769,11.203036,12.739197,13.058727,13.173855
1933-01-15,13.262263,14.39936,14.730474,13.6914835,12.867303,13.121503,12.558029,13.360255,14.243264,13.913144,13.439679,13.303727,13.926638,13.967083,15.4026785
1933-02-15,14.075258,15.766643,15.758352,14.359728,13.859744,13.526265,13.720026,13.984529,15.262517,14.504807,13.953208,14.052486,14.54029,14.274867,16.275362
1933-03-15,14.074615,16.325047,16.11326,14.427565,14.2280655,13.770244,13.778114,14.374953,15.2441225,14.765637,14.08368,14.400341,14.664029,14.400253,16.313885
1933-04-15,13.568178,15.746857,15.575781,13.847764,13.608084,13.438069,13.311672,13.517668,14.504012,14.4189625,13.503732,13.544173,13.660458,13.914044,15.048238
1933-05-15,12.308578,13.847444,13.632297,12.163173,12.030693,12.108971,11.902939,12.183885,12.700316,12.58057,11.700933,11.838958,11.968258,12.346293,12.391745
1933-06-15,9.604341,10.575812,11.162412,10.095051,10.019022,10.17245,9.822264,9.75324,9.568165,10.785564,9.849549,9.358741,10.060078,10.416875,9.672921
1933-07-15,6.353784,7.7628694,8.8979,7.8518405,7.3945613,7.836762,7.274258,7.4222746,6.5075197,8.691618,6.9088573,6.240386,7.987125,8.3983,7.403569
1933-08-15,4.633766,5.6497693,7.566563,6.0235615,5.6418223,6.0394855,5.526125,4.9351583,4.7656236,6.754906,4.143826,4.610666,6.2557864,6.9632506,5.6007195
1933-09-15,4.555668,5.879201,7.372649,5.568275,5.2741804,5.7617793,5.398046,4.5768433,4.4564967,6.1725388,3.4324872,4.341714,5.7420254,7.5325747,6.123945
1933-10-15,6.2292194,7.908489,9.188471,7.42374,6.898429,7.6626287,6.4004884,6.6435485,6.477644,7.7893095,5.751556,5.7574124,7.5943713,9.883337,8.3378725
1933-11-15,8.816359,10.304883,10.735683,9.636799,9.223952,10.122405,8.151135,9.532448,9.241874,10.087257,9.105583,8.530034,10.306812,11.50181,11.029352
1933-12-15,10.880136,12.008899,12.513933,11.99791,11.213099,11.982279,10.63411,11.8682165,11.711353,12.249783,11.422507,11.146707,12.29185,13.265851,12.970341
1934-01-15,12.84457,14.11979,14.533819,13.5896845,13.127131,13.628665,12.718635,13.301984,13.958441,13.865652,13.092995,12.898426,13.608322,14.176514,15.034604
1934-02-15,13.7349205,15.489344,15.810958,14.201358,13.80831,14.226794,13.916894,14.145913,15.25553,14.609184,13.785818,13.9473095,14.241624,14.815123,15.961066
1934-03-15,13.924281,16.210531,15.908179,14.373172,14.26349,14.135537,14.331149,14.477924,15.630515,14.734435,13.807407,14.364904,14.092786,14.682405,16.087725
1934-04-15,13.096176,15.5274725,15.351116,14.099047,13.740668,13.816052,14.00213,13.795239,14.928934,14.184314,13.341294,13.466396,13.33286,13.981133,14.99547
1934-05-15,11.678084,13.592216,13.300943,12.555943,12.307232,12.408807,12.368466,12.2728815,13.114819,12.648941,12.031557,12.121864,11.79291,12.736925,13.091642
1934-06-15,9.166876,10.73726,11.176449,10.391143,9.909295,10.518392,10.1016035,9.507337,10.197488,10.677425,10.012206,10.167313,9.755441,11.008098,10.411334
1934-07-15,6.3292584,7.4069715,8.950489,7.9744196,7.191415,8.369716,7.87655,6.8573446,6.979855,8.342853,7.2788973,6.942668,7.793045,8.940527,7.912613
1934-08-15,4.4781585,5.2747755,7.4283876,5.943103,5.962119,6.7186365,5.8792243,4.813728,5.287026,6.5198603,5.1701593,4.920214,6.169235,7.452845,5.6554184
1934-09-15,4.4272275,5.6417747,7.1953583,5.273774,5.844593,6.242378,5.407428,4.530769,4.9861474,6.019288,4.522871,4.779893,6.069492,7.655861,5.50852
1934-10-15,6.3962684,7.4611263,9.083728,7.1234655,7.122625,8.045802,6.9845786,6.721786,6.5432405,7.932352,6.1439166,6.6575446,8.269657,9.544663,7.6939306
1934-11-15,8.93748,9.764402,11.124922,9.675202,9.282888,10.256391,8.817941,9.360727,9.391189,9.965206,9.059225,9.057055,10.438269,11.696504,10.711864
1934-12-15,10.826915,11.695957,12.857125,11.735986,11.275929,12.427065,11.133445,12.025081,11.809235,12.315543,11.330873,11.078431,12.568633,13.3504925,13.35502
1935-01-15,13.012234,13.85784,14.6332245,13.723796,13.041761,13.739362,13.050764,13.676865,14.068586,13.879478,13.300912,13.189707,13.867422,14.291661,15.2086735
1935-02-15,14.031624,15.170908,15.816969,14.59234,13.752957,14.211283,14.341306,14.556377,15.256999,14.456634,13.843837,14.374728,14.315372,14.779839,16.371096
1935-03-15,14.12677,15.527604,16.2529,14.563089,14.185693,14.364984,14.535048,14.434639,15.91736,14.568447,14.154332,14.755152,14.351882,14.935122,16.20722
1935-04-15,13.597207,15.18065,15.544043,14.050956,13.276685,14.014815,13.936559,13.780734,15.281562,14.033108,13.791408,14.160532,13.551266,14.236448,15.037453
1935-05-15,12.07931,13.4816,13.557709,12.440352,11.780387,12.363315,12.3220005,12.156631,13.34864,12.536957,12.085615,12.229442,11.869468,12.588501,12.825592
1935-06-15,9.497655,10.688598,11.108822,10.388402,9.747349,10.485917,9.834618,9.464894,10.219167,10.540877,10.002095,9.256666,9.981202,10.658895,9.813172
1935-07-15,6.5508356,7.6037035,8.763799,8.004136,7.2001643,8.215901,7.3375244,7.120965,6.7112236,8.359407,7.0496416,6.63868,8.013652,8.600534,7.1998534
1935-08-15,4.628216,5.4310617,7.366834,6.148532,5.840294,6.504279,5.280701,5.620993,4.779178,6.100976,4.424387,5.0787716,6.2943015,7.1160207,5.2394323
1935-09-15,4.4936695,5.8731923,7.3022614,5.7753325,5.7776656,6.1871724,4.8450594,5.5847616,4.5151587,5.553336,3.9369261,4.8606925,5.8042583,7.4724603,5.9613743
1935-10-15,6.0324674,7.6756864,8.901686,7.2917576,7.159432,7.86313,6.1432486,6.973423,5.9272075,8.02871,6.315961,6.393231,8.000546,9.362413,7.765772
1935-11-15,8.83961,9.746438,10.403597,8.991107,9.185947,10.521202,8.267579,9.3681555,9.022307,10.583083,9.560494,8.983385,10.148035,11.462863,10.162224
1935-12-15,11.160495,11.4812,12.318289,11.947889,10.65823,12.381413,11.217667,12.242586,11.388449,12.403185,11.696132,11.147455,12.350008,13.219329,12.822708
1936-01-15,13.287918,13.57573,13.885987,13.596164,12.4141445,13.81268,13.3865385,13.628691,13.893009,13.697909,13.467583,13.10186,13.839126,14.249188,14.976185
1936-02-15,13.772464,15.133065,15.165748,14.348349,13.317069,14.21816,14.53385,14.607454,15.284788,14.366538,14.170674,14.350882,14.586126,14.567827,15.989293
1936-03-15,13.971371,15.484941,15.708715,14.373798,13.887783,14.577675,14.997785,14.715707,15.593923,14.493548,14.309654,14.546647,14.470425,14.57526,15.769781
1936-04-15,13.589779,14.98475,15.046535,13.9302,13.614596,14.189608,14.514518,14.246783,14.989149,14.083138,13.681194,13.559084,13.556176,14.1032,14.34799
1936-05-15,11.860778,13.047547,13.439486,12.474508,11.996975,12.605597,12.555187,12.411757,13.249319,12.625194,12.124078,11.750512,12.012248,12.875662,11.75305
1936-06-15,9.187637,10.2593355,11.033379,10.55364,9.473692,10.282153,10.254452,9.424206,10.072671,10.54388,10.016736,9.178451,10.257813,10.97628,9.389914
1936-07-15,6.2824235,7.2049685,8.673244,7.7222214,7.218737,7.9866037,7.8286867,7.0093055,6.754919,8.311419,7.1376967,6.347374,8.32936,8.827141,7.434565
1936-08-15,4.680561,5.1947265,7.251128,5.54133,6.0042815,6.236893,5.714374,5.074086,4.836671,6.2102714,4.5451336,4.6904736,6.366329,7.1034074,5.825677
1936-09-15,4.685788,5.238481,7.2856593,4.9179263,5.9208374,5.7493863,5.411525,4.8539333,4.5888276,5.580524,3.832881,4.365468,6.0629354,7.0313983,5.9903455
1936-10-15,6.2773595,7.070333,9.05662,7.014512,7.237734,7.5790524,7.108799,6.32754,6.3804545,7.6736374,6.2976513,6.22123,8.766042,9.121619,7.521024
1936-11-15,8.322904,9.498192,10.917749,10.016872,9.2239065,10.085175,9.022887,9.337168,9.230487,10.106922,9.054459,9.015193,10.660797,11.426829,9.785537
1936-12-15,10.758691,11.697737,12.881069,12.019969,11.083716,12.034633,11.329635,11.719179,11.994351,12.188293,11.406636,11.068856,12.1434145,13.151525,12.7312975
1937-01-15,12.692777,13.754158,14.817187,13.691888,12.794972,13.638021,13.604324,13.570734,14.529973,13.954079,12.996927,12.599608,13.266726,13.846015,14.533928
1937-02-15,13.667596,14.816989,15.643667,14.565602,13.501271,14.445099,14.632285,14.369019,15.77292,14.529071,13.706088,13.513922,13.996069,14.304476,15.734272
1937-03-15,13.99279,15.222736,15.956613,14.871716,13.559132,14.631907,14.953109,14.456619,15.831072,14.704004,14.079074,13.702269,13.932953,14.280608,16.02273
1937-04-15,13.481597,14.772686,15.159334,14.587139,13.033496,14.112053,14.406299,13.710393,15.309605,14.390661,13.661559,12.93753,13.314114,13.625243,14.967712
1937-05-15,12.275735,13.098943,13.358772,13.074354,11.649576,12.612867,12.80202,12.244628,13.336821,12.9056835,11.937667,11.689418,11.672759,12.453938,12.213281
1937-06-15,9.814976,10.038783,10.920546,10.808191,9.272711,10.545346,10.564566,9.673745,10.258651,10.739936,9.793799,9.566138,9.889367,10.758933,9.49783
1937-07-15,6.4268603,7.153312,8.640581,8.476308,7.162095,8.207593,8.082843,6.972541,6.8905015,8.199996,6.88294,6.9886646,7.9876904,8.767288,6.839492
1937-08-15,4.5359535,5.184525,7.356555,6.667231,5.783768,5.9502387,6.087117,4.9401383,4.89347,6.241438,3.9965165,5.339869,6.4042406,7.128732,4.816562
1937-09-15,4.286923,5.207451,7.551658,6.0242233,5.71737,5.476534,5.4474473,4.545888,4.595625,5.649324,3.8657017,4.9964924,5.9380827,6.976986,4.7163625
1937-10-15,6.160577,7.226439,9.110743,7.7459893,7.1239023,7.5883555,6.9466887,6.737438,6.50969,7.368705,6.5995317,6.9097085,8.328733,8.763231,6.1974854
1937-11-15,9.201984,9.443886,10.972713,10.169107,9.269897,10.260384,9.070135,9.112549,9.332588,9.947285,9.721689,9.054863,10.077135,10.798057,9.6849165
1937-12-15,11.27508,11.676894,13.02916,11.951598,11.118127,12.051954,11.442502,11.836646,12.086123,12.266863,11.172179,10.852018,12.080872,12.910471,12.692087
1938-01-15,13.287053,13.662781,14.752066,13.709758,12.961664,13.549909,13.557076,13.734797,14.574158,13.880401,13.113917,12.7554245,13.555467,13.877231,14.649045
1938-02-15,14.176375,14.696877,15.536745,14.258968,13.964514,14.079883,14.847138,14.560183,16.100113,14.560273,13.791572,13.609009,13.810681,14.2635765,15.556202
1938-03-15,14.503331,15.199547,15.943674,14.54891,14.076019,14.333195,15.285304,14.7090025,16.27444,14.643235,14.0647955,13.529769,13.785249,14.359832,15.813191
1938-04-15,14.213105,14.805934,15.118975,14.002922,13.597165,14.017242,14.808775,14.249212,15.55637,14.27151,13.630567,12.798466,13.063713,13.786205,14.63069
1938-05-15,12.668612,13.392434,13.427481,12.37738,11.8909235,12.590671,13.141283,12.60396,13.650069,12.848067,12.026832,11.583612,11.517442,12.401747,12.288645
1938-06-15,9.810219,10.706068,11.351223,10.208272,9.171209,10.771241,10.540573,9.546833,10.012463,10.74531,9.970701,9.343961,9.781151,10.642532,9.671017
1938-07-15,6.3214073,7.5367794,9.111149,7.8045774,6.6226654,8.373038,7.825208,6.779272,6.3104997,8.25358,7.2177806,6.8777966,7.915717,8.496291,7.011431
1938-08-15,4.451203,5.325175,7.7752485,5.6486716,5.157318,5.915436,5.6562653,4.728451,4.4505153,6.162472,4.7886934,5.3271813,6.4135556,6.8980727,4.993965
1938-09-15,4.3275948,5.6632633,7.7594886,5.308971,4.981351,5.3371816,5.0779023,4.295441,4.2398505,5.7628202,4.2879987,5.1136875,6.414236,7.1505184,5.2916064
1938-10-15,5.657967,7.936877,9.2720375,7.5680585,6.242639,7.2103453,6.6642947,5.898823,6.264616,8.118682,6.7700944,6.475373,8.00821,8.97467,6.5976157
1938-11-15,8.632212,10.201418,11.01058,9.888676,8.743109,10.15761,8.536497,9.177075,8.804822,10.217377,8.93146,8.771887,10.262118,10.939495,9.920942
1938-12-15,11.432383,12.335474,12.871773,11.700336,10.975484,12.003988,10.909273,11.84797,11.9512415,11.971966,11.046748,10.793525,12.169299,12.93056,13.019804
1939-01-15,13.886069,14.574582,14.702275,13.545762,13.175278,13.033671,13.203411,13.247994,15.07025,13.844319,12.824229,12.813914,13.595251,14.053268,15.035765
1939-02-15,14.924166,15.424091,15.719777,14.349556,14.268453,13.891289,14.506298,14.078714,15.929151,14.66954,13.412379,13.807734,14.202294,14.57718,15.997706
1939-03-15,15.321235,15.725136,15.991346,14.45831,14.426993,14.366507,14.823951,14.082871,16.207346,14.879879,13.585948,13.740355,14.070216,14.389056,16.081032
1939-04-15,14.799133,15.412951,15.323498,13.87,13.545686,13.93142,14.586902,13.4185705,15.395978,14.421,13.218343,12.776198,13.267665,13.729199,15.016203
1939-05-15,13.629029,13.965641,13.39438,12.449311,12.003085,12.313577,13.0868845,11.621366,13.277407,12.802164,11.772361,11.140688,11.5240555,12.006014,12.922937
1939-06-15,10.790767,11.175244,11.44667,10.472631,9.790104,10.377866,10.548185,8.847359,10.125811,10.673062,9.714735,8.795276,9.917664,10.290408,10.254623
1939-07-15,7.399647,7.809339,9.463024,7.990944,6.9392085,8.035978,8.018505,6.2517266,6.8895397,8.431775,7.5419517,6.3357615,8.134478,8.313264,7.9084554
1939-08-15,5.1080775,5.537634,8.254986,5.6001844,5.1673727,6.2792172,6.1907988,4.4447794,4.875797,6.344082,5.5375075,4.9864573,6.638933,6.623091,6.026982
1939-09-15,4.7044697,5.6109247,8.166798,5.453525,4.966246,6.122352,5.627502,4.2282,4.497931,5.793053,5.3070736,4.7235746,6.2672524,6.6225166,6.2151923
1939-10-15,6.45312,7.3795104,10.000372,8.093801,6.5336523,8.153779,6.881184,5.8042006,6.274287,7.9119782,7.642072,6.302222,8.7357435,8.445595,8.077759
1939-11-15,9.716492,9.764481,11.338554,10.553056,9.174559,10.39453,8.746291,8.917099,9.162536,10.065898,9.77766,8.695246,10.557422,10.948161,11.00309
1939-12-15,11.920821,12.089122,12.889661,12.302546,11.110358,12.468466,11.121061,11.543851,11.474495,12.042754,11.600679,10.271092,12.421759,12.794616,13.100684
1940-01-15,14.104097,14.414905,14.636725,13.366716,12.737671,13.642225,13.282516,13.29768,14.01028,13.921677,12.838981,12.133863,13.639122,13.586888,14.782762
1940-02-15,14.94265,15.375934,15.863213,13.894735,13.574195,13.957575,14.517034,13.970038,15.240713,14.734343,13.378505,13.026034,14.056423,14.388105,15.882783
1940-03-15,15.074506,15.726968,16.210732,14.170827,13.873636,14.167545,14.859084,14.126516,15.472667,14.734282,13.372332,13.335203,14.051296,14.312231,16.00134
1940-04-15,14.552623,15.370823,15.523756,13.817163,13.266284,13.908206,14.370046,13.638421,15.010321,14.308809,13.12537,12.83333,13.237857,13.823459,14.898668
1940-05-15,13.461963,13.403767,13.498582,12.208205,11.751583,12.697152,13.024549,12.24095,13.329557,12.50712,11.667713,11.383972,11.636386,12.221802,12.836347
1940-06-15,10.207692,10.590202,11.038494,10.363821,9.531356,10.861794,10.428863,9.540521,10.156082,10.118339,9.805536,8.963505,9.877492,10.231611,10.1833725
1940-07-15,6.2799106,7.3912506,8.596977,8.085751,7.149123,8.658705,7.815614,6.727124,6.413834,7.5920854,7.3787975,6.298007,7.923677,8.273427,7.6693387
