,MPI-ESM1-2-HR,ACCESS-CM2,INM-CM4-8,CESM2-WACCM,ACCESS-ESM1-5,MRI-ESM2-0,CESM2,MPI-ESM1-2-LR,INM-CM5-0,NorESM2-LM,NorESM2-MM,IPSL-CM6A-LR
2063-06-15,8.579072,10.074737,10.139342,9.693697,9.868507,7.07367,9.027398,7.982486,9.84746,7.5322075,8.433103,6.1081195
2063-07-15,3.9484544,5.220473,8.265621,4.971262,6.6555333,2.3480842,2.3806548,4.4649696,7.1464033,3.9149117,5.5407567,0.89414716
2063-08-15,0.45291045,0.14424855,6.6628766,0.3359987,0.5502032,0.34380984,0.04540031,0.55598104,4.661764,0.7581183,1.651818,0.0052945996
2063-09-15,0.0,0.009120374,6.1786866,0.13110214,0.11080351,0.057809036,0.0063803564,0.040217962,3.9014854,0.4777556,1.0694902,0.0001967842
2063-10-15,0.84840286,0.47718,7.567621,0.60457134,0.19095062,0.12806436,0.0,1.4969422,4.755149,1.5520498,4.4184127,0.09511041
2063-11-15,4.1634398,3.7451715,9.599896,2.746735,3.04765,1.0487009,1.0233297,5.3691244,7.9364953,6.1116214,7.881824,0.8101197
2063-12-15,8.256632,7.8772945,11.267381,8.476738,7.660456,5.2777767,7.5136724,8.404238,11.099759,8.931768,10.674734,2.910584
2064-01-15,10.71944,11.063977,13.142475,10.609809,10.319097,9.920977,10.153585,10.641358,13.41019,11.286144,12.229608,8.312855
2064-02-15,12.303252,12.470423,14.343346,12.21497,11.350068,11.923292,11.310562,11.799856,14.609718,12.589795,13.451582,12.020585
2064-03-15,12.781878,13.015178,14.667651,12.660811,11.872349,12.16538,12.282318,12.217946,14.772867,13.163081,13.307879,12.776728
2064-04-15,12.496521,12.933832,14.552263,12.709824,11.907646,11.532387,12.315168,11.670017,14.47897,12.157371,12.614401,12.05569
2064-05-15,11.634661,12.003582,12.796322,12.10052,11.237458,10.5013685,11.656953,10.802479,12.541513,9.809239,10.63556,10.795695
2064-06-15,8.767612,10.106551,10.520891,9.571779,8.983496,8.124511,9.098877,8.159289,10.11359,7.4059076,8.391468,6.957832
2064-07-15,4.6298184,5.3835883,7.6265717,4.5721917,4.968123,4.222005,3.510087,5.352072,7.5034122,3.9611456,5.6796217,1.0460927
2064-08-15,0.50235456,0.2257236,5.782367,0.3454155,0.7020522,0.65915966,0.032001097,1.9353596,5.801424,1.3883342,2.7015233,0.022267248
2064-09-15,0.0078097517,0.06207624,5.301226,0.17891644,0.26309428,0.34705776,0.008612826,0.5868742,5.210474,0.5903788,1.9544199,0.0020270308
2064-10-15,1.4331546,0.22002544,6.554436,0.55019885,0.41045564,0.6865217,0.0744159,2.108183,6.597954,2.0255547,4.6380777,0.03633305
2064-11-15,5.1244674,5.078726,9.4705305,3.897887,2.0763888,1.6950071,1.4331295,5.4623938,9.2998495,5.944249,8.775251,0.77079976
2064-12-15,8.456515,9.332437,11.407856,7.82754,7.444631,6.2840476,5.992354,8.467213,11.843941,9.37323,10.627435,4.3233666
2065-01-15,10.875971,11.321586,13.401458,10.2562275,9.805511,10.363759,9.30223,10.223731,13.458342,11.45763,12.425405,9.866967
2065-02-15,12.3794365,12.4192915,14.664447,12.1034775,11.357452,11.970079,11.062136,11.63456,14.209858,12.7153635,13.4182005,11.885781
2065-03-15,12.792599,13.374598,14.762508,12.554805,12.151137,12.365282,11.824194,11.92919,14.582962,12.808238,13.438086,11.90691
2065-04-15,12.288896,13.42524,14.315193,12.558819,12.055176,11.867404,11.666994,11.400947,13.989891,12.134833,12.373436,11.348846
2065-05-15,11.106884,12.639545,12.978621,11.633819,11.016635,10.4232855,11.059506,10.154216,12.605221,10.27619,10.833236,10.017061
2065-06-15,8.244097,10.560156,10.545369,9.001082,8.942775,7.4577465,8.637098,7.7150455,10.69973,7.694073,8.674665,6.2381253
2065-07-15,3.7990394,7.555414,7.8995314,4.5434775,5.1377554,3.587975,3.214489,4.0430074,8.338938,4.0334973,5.634407,1.090659
2065-08-15,0.5666752,0.48612168,5.767537,0.48323628,0.4411587,0.4441533,0.08670183,0.13389398,6.817434,0.54797715,2.7119083,0.044372912
2065-09-15,0.08558601,0.23572636,5.1500077,0.13931559,0.16223222,0.09441017,0.007912475,0.00017182544,5.7781096,0.30788013,1.855171,0.009349851
2065-10-15,1.186077,1.179624,6.4567375,0.09930326,0.20005545,0.24082564,0.036547318,0.65061396,6.622551,1.9109026,4.385371,0.058158338
2065-11-15,4.5210476,5.7188616,9.37611,2.6750774,1.282916,1.3663259,1.3430444,4.4824805,9.15499,6.7555876,8.312475,0.7806221
2065-12-15,7.984753,9.418055,11.378998,7.18922,6.7376113,4.533988,5.50503,7.935456,11.160673,9.56613,10.254491,4.267894
2066-01-15,10.572415,11.500362,13.482597,9.707334,9.344286,9.33366,8.693374,9.758349,13.492022,11.147998,12.025181,9.486398
2066-02-15,12.274806,12.847646,14.372504,11.6467905,10.870955,11.235465,10.917383,11.234109,14.191435,12.747196,13.106826,11.16469
2066-03-15,12.766198,13.414432,15.014061,12.804787,11.711503,11.904985,11.816776,11.554286,14.237555,12.8967,13.309618,12.087733
2066-04-15,12.39024,13.137487,15.0333805,12.585394,11.547484,11.647481,11.918246,11.40651,13.898464,11.960063,12.695941,11.356424
2066-05-15,11.293258,11.979862,13.115274,11.180682,10.770841,10.635759,11.22585,10.447124,12.580706,9.739444,10.718039,9.924092
2066-06-15,8.091551,10.0778675,10.477915,8.447571,9.0897255,8.291793,9.049776,7.7564406,10.29415,7.40272,8.327172,6.0720673
2066-07-15,3.4299939,5.4052243,7.4673085,3.381268,5.8468995,3.8366616,2.817058,4.8084297,7.7746944,4.1808653,4.715095,0.56336004
2066-08-15,0.35460126,0.3096349,4.886101,0.11654378,0.92991626,0.40939572,0.042402875,1.1803173,5.192251,1.1334027,1.6724896,0.0022171503
2066-09-15,0.028100397,0.11343513,4.0753083,0.055289924,0.15224189,0.01647122,0.0058695422,0.12755379,4.6211185,0.61987704,1.0091125,0.0
2066-10-15,1.2778387,0.18609829,4.969126,0.5566971,0.32903168,0.048534013,0.063439004,1.1836649,5.3854566,1.9344866,4.1913137,0.059651736
2066-11-15,4.719182,4.62656,7.913182,3.7271616,2.853662,1.4277836,0.8423433,5.47422,8.118798,5.89534,7.406796,0.7954843
2066-12-15,8.65246,8.892724,11.159361,7.476389,6.974936,6.097231,6.642612,8.25712,10.626774,9.116982,10.151192,2.9373453
2067-01-15,11.163479,10.625769,12.936529,10.953482,9.833288,9.854364,10.117302,10.169961,13.010529,11.284783,11.941719,7.799998
2067-02-15,12.198291,11.946435,14.210957,12.468976,11.042394,11.544318,11.808269,11.539552,14.2172985,12.811802,13.216138,10.497403
2067-03-15,12.454093,12.545957,14.705799,12.815328,11.858946,11.760957,12.620336,11.899155,14.395414,12.954186,13.340101,11.517637
2067-04-15,12.299331,12.505839,14.464968,12.974282,11.748589,11.168027,12.510936,11.730753,13.750963,12.030907,12.667132,11.145344
2067-05-15,11.349355,11.383849,12.841652,12.457953,10.874373,9.988239,11.643366,10.519792,12.608845,9.8096695,10.648773,9.460326
2067-06-15,8.049776,9.702468,10.4649935,9.8714075,9.496584,7.3143687,9.237171,8.124818,10.566095,6.828031,8.593472,5.8236885
2067-07-15,3.3913124,5.728481,7.347877,5.7520742,5.562087,3.0429838,4.654501,5.220768,7.4174156,2.9090288,5.719627,0.8021115
2067-08-15,0.5084541,0.22107439,4.942678,0.41797882,0.9761825,0.068874076,0.1344668,1.4700618,5.312373,0.77158105,2.1911356,0.05523975
2067-09-15,0.0406575,0.050004646,4.4298663,0.14126216,0.549658,0.022618046,0.0311173,0.00043256144,4.9166503,0.6151494,0.95153236,0.0015520513
2067-10-15,0.79540986,0.12435758,5.150592,0.2927645,0.76265246,0.032905106,0.12149171,1.2274582,5.7930827,2.1466277,4.243906,0.010891776
2067-11-15,4.175781,3.369045,8.147979,2.2597027,1.5259265,0.2728729,3.0476322,5.4190454,8.348022,5.4681973,7.4153523,0.40699643
2067-12-15,8.101847,7.5288086,11.319806,7.0030375,5.851833,3.1991885,7.559572,8.234748,10.943485,9.193448,10.12373,3.0903082
2068-01-15,10.971461,9.884762,13.110739,10.505586,9.371832,8.031878,10.179029,10.435914,13.022024,11.053695,12.101937,8.457298
2068-02-15,12.32107,11.509264,13.831094,12.304015,11.164804,10.681994,11.749465,11.70574,14.014519,12.54927,13.079705,10.647423
2068-03-15,12.634944,12.317224,14.264827,12.966428,11.743555,11.492749,12.705081,12.053967,13.955678,12.707901,12.934765,11.3717575
2068-04-15,12.204756,12.317644,13.698427,13.040751,11.624349,11.337545,12.48847,11.452642,13.443048,11.850976,12.261022,11.061758
2068-05-15,11.165043,11.479269,12.279918,11.8083515,10.720062,9.92395,11.334086,10.350255,12.032305,9.777432,10.070372,9.397149
2068-06-15,7.060017,9.246363,10.500565,9.909001,8.940306,7.2299953,8.714036,7.8195724,10.110178,7.7965155,7.92623,5.5132275
2068-07-15,1.9226717,5.140772,7.7386074,3.997501,5.9813128,3.8723123,3.3370328,4.975945,7.9408407,4.5714374,4.7548103,0.64244765
2068-08-15,0.025688434,0.12578233,5.7938204,0.2536739,0.80722165,0.2827354,0.015789907,1.8522952,5.5830183,0.9924263,1.449226,0.04595711
2068-09-15,0.0,0.024348916,5.117886,0.021812385,0.3190545,0.07675211,0.0,1.2028826,4.730927,0.41085222,0.78058743,0.011121823
2068-10-15,0.4609967,0.05452334,6.479003,0.32931516,0.50297487,0.1819321,0.042899594,2.7733424,5.871063,2.039011,2.9225175,0.0035420496
2068-11-15,4.5776896,3.6743078,9.619993,1.9824501,1.4750922,0.87794167,0.78804976,5.1417,8.988842,7.099339,7.535257,0.14304043
2068-12-15,8.26388,7.8825145,11.155352,7.5916295,6.9163074,4.872859,6.471531,8.298747,11.150593,9.154266,10.000828,1.850059
2069-01-15,11.042288,10.087749,12.989467,10.159539,9.093297,9.626484,9.047011,10.473596,12.808153,11.075005,11.8845625,6.4328694
2069-02-15,12.400063,11.592858,13.745115,11.729738,10.841104,11.528801,11.361488,11.531838,13.743685,12.838017,13.152302,9.991054
2069-03-15,12.633413,12.283325,13.660033,12.6995535,11.379433,11.79389,12.344416,12.055853,13.916426,12.8085985,13.27942,11.174702
2069-04-15,12.2354,12.155107,13.455251,12.882802,11.277736,11.392738,12.304156,11.604073,13.5028925,11.803308,12.533004,10.292472
2069-05-15,10.962819,11.296564,12.271317,12.085011,10.629281,10.266187,10.803131,10.113875,12.187397,9.611872,10.583182,8.557338
2069-06-15,8.131454,9.311637,10.329093,9.973352,8.219805,7.2722144,7.5320563,7.625122,10.201094,7.388393,8.247212,5.1507387
2069-07-15,4.2419453,6.046499,7.568779,4.61204,5.005605,3.4135787,0.43034762,3.6596844,7.443308,3.3161387,5.022568,0.70831525
2069-08-15,1.0274433,0.24484898,5.4326344,0.19795132,0.27362186,0.5312098,0.025790464,0.13506055,5.5038195,0.52693146,1.7795271,0.082851976
2069-09-15,0.29471666,0.027044872,5.040415,0.045860466,0.1282672,0.10424445,0.007194685,0.0023876654,4.7349463,0.3955806,1.1641784,0.011885269
2069-10-15,2.0557067,0.20511287,6.316468,0.24389903,0.10532249,0.22391894,0.020438569,0.246988,5.606554,1.4599898,4.3857675,0.08092682
2069-11-15,5.346996,3.1845617,9.021502,1.9393004,0.6438587,0.7894842,0.32586235,2.6920197,8.539684,5.488366,7.3203526,0.8147302
2069-12-15,8.3080225,7.5649157,11.278921,7.703823,5.0845885,3.4999468,3.202688,7.118822,10.741268,9.147354,9.88424,2.675817
2070-01-15,10.472029,10.249878,13.17301,10.289247,8.085974,8.189975,8.420054,9.485913,12.71664,10.903229,11.537291,5.6734314
2070-02-15,11.920171,11.567653,14.150423,12.18229,9.985692,10.772553,10.634691,11.291613,13.56011,12.189917,13.234371,8.894657
2070-03-15,12.667203,12.1366825,14.370915,13.074236,10.749007,11.467383,11.019468,11.873562,14.1167,12.682258,13.330635,9.992067
2070-04-15,12.16872,12.127809,13.6283455,12.958826,10.379723,11.223368,10.982559,11.198146,13.580644,11.874051,12.500615,9.951509
2070-05-15,10.785806,11.512416,12.18489,11.878761,10.098229,9.652252,10.177122,9.624987,12.168343,9.692463,10.600871,8.270743
2070-06-15,7.9902897,9.557352,10.083981,9.516515,8.148956,6.1789064,7.6864557,6.9582634,10.483652,7.170205,8.158271,4.2482576
2070-07-15,4.3321195,5.335479,8.302002,4.6686363,3.1728625,1.3867822,0.43894765,2.6272266,7.0626926,3.1636026,5.248539,0.28328404
2070-08-15,1.3191292,0.26504648,5.7955604,0.19327831,0.2658712,0.04090617,0.01470918,0.009669135,5.0453353,0.77613723,2.0632575,0.00092278776
2070-09-15,0.32603225,0.056601636,5.3454895,0.067947805,0.097992666,0.023765294,0.0,0.0,4.339363,0.48375124,0.96134394,0.0
2070-10-15,1.5573999,0.15813315,6.7179832,0.27877772,0.07220581,0.035990547,0.0010018919,0.0850139,5.6168394,1.9272228,3.770049,0.007608823
2070-11-15,4.9490047,3.7480023,9.366836,3.3939917,0.3787008,0.2989557,0.25941667,2.8697674,8.191431,5.7132516,6.821095,0.30661145
2070-12-15,8.108754,7.6248746,10.991962,7.816791,4.0660977,2.444992,4.5410576,7.539424,10.693958,9.325901,9.483687,2.2862191
2071-01-15,10.46224,10.372619,12.707101,10.185425,8.4447,7.3105416,8.390349,9.901319,12.687475,10.719118,11.62594,5.559879
2071-02-15,11.958565,11.727749,14.1318655,12.081564,9.776065,10.495294,10.534563,11.054427,13.495012,12.332259,12.961753,9.260817
2071-03-15,12.416567,12.444243,14.623991,12.825555,10.616878,11.616215,11.511716,11.704867,13.820589,12.477016,13.039178,10.912119
2071-04-15,12.20696,12.277612,14.223267,12.524016,10.6731415,11.206411,11.693835,11.46471,13.517388,11.708535,12.093007,10.304879
2071-05-15,10.888975,11.125737,12.856477,11.88788,9.910062,9.99662,10.770839,10.225947,12.295342,9.479457,10.648881,8.444663
2071-06-15,7.8364606,8.900801,10.1557255,8.730874,7.8230886,7.332139,7.986311,8.125748,10.123404,7.1815305,8.254275,2.9706755
2071-07-15,3.274642,3.5177486,8.113451,3.6681907,2.954059,2.308362,1.0772231,4.740077,6.813445,3.5261555,5.1127453,0.10428127
2071-08-15,0.23232947,0.070156716,5.8300705,0.16044514,0.300683,0.034577392,0.045531448,0.78392506,4.823777,0.34244773,1.8972096,0.0020271437
2071-09-15,0.0,0.021703055,5.247652,0.070581876,0.16246699,0.012682987,0.0059015146,0.03913265,4.3985877,0.2347678,1.0583532,0.0
2071-10-15,0.92965883,0.07387933,6.248131,0.21198718,0.15106407,0.031135943,0.120110795,0.9072018,5.1726465,1.5565089,3.7222414,0.00040322426
2071-11-15,4.086232,1.1553662,8.871507,0.90749747,0.44063342,0.3281225,0.9477619,4.119236,7.943076,6.2187753,7.7991147,0.08065009
2071-12-15,8.004206,6.2444015,11.3111515,6.7623124,3.0822237,3.6248925,4.7979302,7.487791,10.673557,8.961114,10.238169,1.2719564
2072-01-15,10.371709,9.364648,13.027739,9.550635,7.4338164,8.81562,9.29032,9.867692,12.790464,10.908558,11.936077,4.397238
2072-02-15,11.675384,10.832865,13.846756,11.237463,9.645365,10.853158,10.905726,11.575506,13.770138,12.165307,12.891498,7.6092544
2072-03-15,12.336458,11.339043,14.187224,12.472624,10.730043,11.370272,11.750367,12.158948,13.956151,12.344128,13.125333,9.642482
2072-04-15,12.055755,11.428975,13.940567,12.42465,10.732615,11.137925,11.724056,11.47768,13.300002,11.320636,11.969457,9.176184
2072-05-15,10.534494,10.634418,12.515658,11.223043,9.714976,10.125651,10.889815,10.119089,12.077566,9.394078,10.21935,7.3258657
2072-06-15,7.8495975,8.145848,10.356,7.878953,7.6660266,7.357093,8.116248,7.75415,9.658235,6.6658587,7.9285126,2.1559775
2072-07-15,3.4852726,0.8271576,7.398306,2.8408263,2.8802927,1.7944072,0.46662927,4.095192,6.688545,3.214026,4.287199,0.09507142
2072-08-15,0.13151874,0.07370812,5.228909,0.08931003,0.089480035,0.041697342,0.017972488,0.9706123,4.7926493,0.32884458,1.0756531,0.008439384
2072-09-15,3.6728576e-05,0.031641148,4.839714,0.03105136,0.024448862,0.021299243,0.0023324224,0.0,4.3273115,0.09009796,0.46741837,0.00056876085
2072-10-15,1.1325749,0.1755543,5.888961,0.058925644,0.014700046,0.036438335,0.0038205544,0.16685398,5.0300946,1.1931522,2.6289937,0.012386232
2072-11-15,3.9542084,0.8419484,8.650583,0.85776126,0.3068979,0.4641179,0.28488958,2.7967477,7.4020815,4.1399455,6.8978305,0.24705984
2072-12-15,7.478752,6.3527236,10.573122,4.827689,3.906504,3.8163784,3.8954468,7.5591135,10.139417,7.830759,9.926642,1.4288222
2073-01-15,9.862063,9.499248,12.435752,9.179756,7.853486,9.019731,8.4808035,9.977797,12.203964,10.116258,11.455433,4.3457875
2073-02-15,11.39077,10.887102,13.905564,11.043671,9.383873,11.075637,10.207433,11.208192,13.473998,11.913504,12.807713,9.072324
2073-03-15,12.149763,11.439077,14.191686,11.875996,10.241899,11.360981,11.4724,11.638024,13.74231,12.3257265,12.843929,10.38383
2073-04-15,11.626307,11.638667,14.02797,11.998219,10.33264,10.899721,11.434652,11.588381,13.23275,11.189233,11.927646,10.115764
2073-05-15,10.233413,11.028124,12.425771,10.560304,9.56279,9.838593,10.001063,10.621622,11.432095,9.074405,10.122663,8.273817
2073-06-15,7.574764,8.630364,9.756223,8.010008,8.010182,6.920262,6.83128,8.001034,8.9699955,6.397589,7.8016562,3.5811145
2073-07-15,2.7208714,4.6554737,7.669174,0.8157645,3.3863685,1.6740942,0.30188596,4.643311,6.482847,2.3233106,4.101271,0.258175
2073-08-15,0.14831579,0.30047566,5.702225,0.033960335,0.6884291,0.057609443,0.02992202,0.35213223,3.9047883,0.15966946,1.1678538,0.00035195702
2073-09-15,0.0,0.17317197,5.2035084,0.008575387,0.20749055,0.023334764,0.0029657786,0.0011313665,3.4963794,0.022173679,0.9535398,0.0
2073-10-15,0.32792878,0.32191414,5.989621,0.07867855,0.33047444,0.068537466,0.041771308,1.1311117,4.2666125,0.80110097,2.7379613,0.05021839
2073-11-15,3.2481651,1.3630496,8.902086,0.8250597,1.0737128,0.36027697,0.33395106,4.814165,6.7446575,5.149037,6.263493,0.43078572
2073-12-15,7.2067513,6.75774,10.89862,5.3019967,5.001922,2.5235124,2.8325388,8.360516,9.664182,8.671593,9.636773,1.547527
2074-01-15,9.565819,9.1210575,12.755047,8.478803,7.95537,7.982161,6.9767985,9.936051,11.864991,10.6696005,11.88935,4.216293
2074-02-15,11.505572,10.684306,13.614889,10.505548,9.775107,11.023784,8.935474,11.190191,13.104973,12.086662,12.72155,7.8697867
2074-03-15,11.981455,11.371804,13.643573,11.625319,10.41012,11.971471,10.132907,11.34122,13.517669,12.488438,12.894783,9.382011
2074-04-15,11.592609,11.358857,13.196782,11.982373,10.451684,11.493982,10.322889,11.280187,12.873938,11.552175,12.327158,9.77442
2074-05-15,10.324128,10.819788,11.752914,10.939138,9.837485,9.809583,9.263802,10.173095,11.7964325,9.407651,10.550261,7.649119
2074-06-15,7.0851307,8.790672,9.4725065,7.617082,7.44552,6.6838975,6.450854,7.6199193,9.050953,7.130497,8.196087,2.6632185
2074-07-15,2.374693,3.3536,7.5926867,1.0822244,4.0987,1.9415855,0.3778462,4.2702174,6.413438,3.3173084,4.728562,0.06040263
2074-08-15,0.0051474846,0.062138706,5.4994025,0.050523054,0.1512594,0.037211634,0.024471505,1.116412,3.2313073,0.2918909,0.83233154,0.0031677429
2074-09-15,0.0,0.029088143,5.095188,0.008769053,0.055909786,0.02732332,0.0016963319,0.14543967,2.4479017,0.12641886,0.39018902,0.0
2074-10-15,0.19391778,0.18395628,6.421465,0.0,0.038472507,0.037934903,0.0010903183,1.0763385,3.1686134,2.0007257,2.401012,0.010056449
2074-11-15,2.583643,1.2047986,9.121945,0.46092874,0.22207572,0.27964827,0.14268298,4.054117,6.1511674,5.517137,7.5650864,0.20588034
2074-12-15,6.6592865,5.5830417,10.755538,5.8040576,4.085761,2.0485072,3.1524289,7.538997,9.273136,8.917567,10.251098,1.3334346
2075-01-15,9.498561,9.692095,12.499666,9.170198,7.6992207,7.375277,8.2305975,9.0700035,11.463072,10.734418,12.166856,4.3014364
2075-02-15,10.951331,10.976598,13.561373,11.125085,9.576198,10.750053,9.864334,10.710495,12.795101,12.118773,12.968031,8.025855
2075-03-15,11.763462,11.764802,14.210645,11.665045,10.537815,11.76853,11.221618,11.637861,13.300492,12.248449,13.316611,10.524288
2075-04-15,11.577541,11.761866,13.906618,11.742597,10.836377,11.5952635,11.158267,11.450009,12.94337,11.068343,12.66309,10.261278
2075-05-15,10.3359785,10.965474,12.868714,11.088379,10.09796,10.251646,10.430616,10.217349,11.665331,8.97053,10.72246,7.9989023
2075-06-15,7.947348,8.710448,9.76306,9.03832,7.7688913,6.8996115,7.7796474,7.1692185,8.704145,5.834884,8.38906,3.095116
2075-07-15,2.3898308,3.0979872,7.5058827,2.5359542,3.4911323,1.9420816,0.66100967,2.9132714,5.541267,1.7034756,5.3141127,0.2998309
2075-08-15,0.019395746,0.07305736,5.0392747,0.025075678,0.12681663,0.047882833,0.024876326,0.031078922,3.27023,0.1944095,2.1243098,0.028323751
2075-09-15,0.0,0.012432004,4.532733,0.0025203815,0.05397192,0.014663929,0.0068340767,0.0,2.8019326,0.15813825,1.2335294,0.003939906
2075-10-15,0.035962664,0.05934396,5.7660456,0.10909068,0.057501294,0.026450027,0.0038319705,0.18370108,3.8226392,0.7508201,2.9963877,0.004247867
2075-11-15,0.91719216,0.7539682,8.713538,1.0630965,0.14417826,0.11113469,0.25757155,2.8776546,6.829433,3.4542959,7.6726904,0.05045923
2075-12-15,5.531649,6.517519,10.729441,5.3996153,3.5456128,1.9518499,2.8823495,6.4346027,9.636274,7.8664093,10.372485,0.9710087
2076-01-15,9.3008375,9.030047,12.563674,8.626506,8.051352,6.669633,6.994699,9.207029,11.893607,9.985485,12.032534,3.8953283
2076-02-15,11.002739,10.454668,13.845571,10.484102,10.311875,9.86022,9.272912,10.977028,13.21143,11.850902,13.066025,8.138433
2076-03-15,11.733576,11.50515,14.251855,11.476138,10.816296,11.511759,10.991035,11.613336,13.2031765,12.347461,13.030062,10.942299
2076-04-15,11.57829,11.766263,13.850606,11.615703,10.801899,11.37656,11.232354,11.332353,12.886166,11.517984,12.084235,10.756889
2076-05-15,10.305511,10.479406,12.013781,10.831888,10.028774,9.624311,10.028066,9.7711935,11.643955,8.969641,10.413374,8.749109
2076-06-15,7.473243,8.056245,9.220543,7.7471523,8.220634,5.73815,6.6351633,7.241187,8.630062,5.5663524,7.8200054,3.9272556
2076-07-15,2.659583,1.3585975,7.9500422,1.4201707,4.960468,0.9745165,0.6241641,3.1486542,6.2325583,1.4118383,4.2307763,0.35716996
2076-08-15,0.045686595,0.057392985,5.431814,0.05048727,0.19462165,0.055429656,0.028722502,0.20589103,4.2954745,0.06834528,1.173519,0.00059004093
2076-09-15,0.0,0.018515734,4.455042,0.0067115747,0.053767733,0.032809574,0.003384707,0.0,3.8609433,0.20135202,0.73222244,0.0
2076-10-15,0.13237162,0.087589376,5.3786883,0.0454867,0.06297335,0.031457115,0.0015929894,0.41805398,4.8291245,0.97149646,3.2482896,0.004755477
2076-11-15,2.6702428,1.0924741,9.004955,0.66297436,0.45657295,0.12361349,0.18002154,2.8745623,7.7756124,3.5973518,7.0786037,0.19269253
2076-12-15,6.8077135,5.8702083,11.098984,4.4044538,3.75173,1.6115263,1.3353285,6.06045,9.726354,8.057745,10.029655,1.2984129
2077-01-15,9.741045,9.397007,12.717169,8.554055,8.581869,6.712147,6.5202966,8.575672,12.318328,9.740106,11.843372,4.3839936
2077-02-15,11.559045,10.731265,13.823645,10.308205,10.108901,9.786424,9.101128,10.191002,13.596425,11.60209,13.1524,7.9662395
2077-03-15,12.279254,11.6298065,14.292328,11.440307,10.830397,11.279775,10.470606,10.917429,14.107716,11.733966,13.27182,10.427534
2077-04-15,12.143258,11.811692,13.825184,11.354021,10.799702,10.896495,10.737051,10.618187,13.584251,10.619465,12.301741,10.497672
2077-05-15,10.223343,11.200266,12.6727915,10.669101,10.186772,9.475314,9.285526,9.203878,11.947344,8.713049,10.081099,8.0501795
2077-06-15,7.1647797,8.927074,10.645972,8.129287,8.35611,6.5449314,6.8732004,6.326373,9.539374,5.7469463,7.747645,2.8550875
2077-07-15,2.9578607,4.182592,8.428511,0.71211267,2.7571483,2.996061,0.25187442,2.1886659,6.8073034,1.392224,3.9604738,0.06144541
2077-08-15,0.04404838,0.020319458,6.249034,0.059616327,0.13515262,0.13906464,0.008314568,0.0016694849,4.5071597,0.035397876,0.7680787,0.00023878526
2077-09-15,0.0,0.0,5.0857515,0.0050194063,0.023626184,0.04968799,0.0,0.0,4.027835,0.0062301424,0.4039379,0.0
2077-10-15,0.4323115,0.1266741,6.6019926,0.0016963319,0.02213741,0.11275838,0.0,0.037574656,4.861377,0.20669231,2.0371346,0.0
2077-11-15,3.279155,1.777855,9.560954,0.18327649,0.42067164,0.57589513,0.07535981,1.8961514,7.1922207,4.2354097,5.6079807,0.094335735
2077-12-15,7.006063,6.7477636,11.158527,3.9194012,4.4771657,2.0569193,3.3189762,6.1635995,10.477755,8.479995,9.609536,1.4772751
2078-01-15,9.903626,10.0891905,12.559497,8.962182,7.922289,7.1549277,7.368532,9.181323,12.307316,10.485434,11.668527,4.946424
2078-02-15,11.536884,11.20962,13.882704,10.773689,9.913607,10.37156,9.289713,11.061724,13.5514145,12.1019,12.7792,8.870863
2078-03-15,12.211592,12.125735,13.977587,11.566008,10.724842,11.208548,10.547534,11.788151,13.829849,12.304135,12.677976,10.423066
2078-04-15,11.984621,12.103747,13.469347,11.700804,10.766552,10.984392,10.645276,11.449277,13.830041,11.385223,12.136418,10.315093
2078-05-15,10.837317,11.490461,12.018678,10.719112,10.058448,10.095516,9.840457,10.155953,12.033762,9.349554,10.425257,8.198891
2078-06-15,7.5801296,9.370218,9.63002,8.250987,8.396226,6.448874,6.351863,7.07612,9.075172,6.631651,7.5635242,4.4124
2078-07-15,2.19902,3.5274653,7.6006246,1.5170817,4.234504,1.5806991,0.14020087,3.3695536,5.8569384,2.9530785,3.6627023,0.18639609
2078-08-15,0.0010191967,0.057885077,5.7716637,0.056922413,0.58927304,0.015932826,0.00079425075,0.17838463,3.3569903,0.18107289,0.83544827,0.0029940386
2078-09-15,0.0,0.012802687,4.9943233,0.0050254143,0.17393169,0.010851273,0.0,0.0,2.5791728,0.052172795,0.4352821,0.0
2078-10-15,0.10575142,0.1511647,6.0975204,0.0031844636,0.20431381,0.013461989,0.0021825717,0.581501,3.721322,0.61466175,2.245789,0.013913669
2078-11-15,3.564308,0.6739203,8.801962,0.43356887,0.8526944,0.18805179,0.2068606,3.296978,6.1935463,3.997802,5.535316,0.13033625
2078-12-15,7.376139,4.1269913,10.957136,5.2005496,4.9124546,1.5252069,1.1761304,7.0317545,9.222634,7.748967,8.926727,0.75525314
2079-01-15,10.333743,9.191059,12.57978,8.46428,7.9102745,6.061129,6.0595465,9.387776,11.616814,10.185347,11.220781,4.654353
2079-02-15,11.810395,10.844319,13.682127,10.799577,9.40189,9.254458,9.067089,10.793522,13.3034,12.100304,12.621754,8.923583
2079-03-15,12.453534,11.765809,14.050957,11.595931,10.136554,10.424101,10.511088,11.513117,13.670132,12.22172,12.784466,10.716283
2079-04-15,12.371962,12.123728,13.641722,11.67009,10.506631,10.51719,10.55696,11.260706,13.385448,11.196405,12.046319,10.315349
2079-05-15,11.222316,11.451,12.207027,10.829157,9.830678,9.474153,9.692749,10.111002,12.040783,9.015374,10.189245,7.6322856
