time,ACCESS-CM2,ACCESS-ESM1-5,BCC-CSM2-MR,BCC-ESM1,CanESM5,CESM2,CESM2-FV2,CESM2-WACCM,CESM2-WACCM-FV2,CIESM,EC-Earth3,EC-Earth3-Veg,EC-Earth3-Veg-LR,FGOALS-f3-L,FGOALS-g3,FIO-ESM-2-0,GFDL-ESM4,IPSL-CM6A-LR,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0
1875-04-01,15964885.0,13767410.0,15789130.0,16669004.0,14430314.0,13741308.0,14160018.0,13876564.0,13575422.0,13268865.0,16887562.0,16480694.0,18589416.0,16716546.0,15935028.0,13784358.0,13388362.0,14865872.0,11870714.0,13828340.0,14353980.0,14146523.0
1875-05-01,14215674.0,11942973.0,13926076.0,14988896.0,12703670.0,12286898.0,12596588.0,12585930.0,12379522.0,11519274.0,14871443.0,14453345.0,16233106.0,14012466.0,14460242.0,11782173.0,11465566.0,12540704.0,10545512.0,12537964.0,12610852.0,12627798.0
1875-06-01,11189625.0,9470713.0,11405732.0,12297228.0,10279262.0,10448108.0,10357031.0,10864263.0,10427784.0,8959905.0,11609483.0,11313496.0,13482444.0,11001464.0,12384557.0,9744736.0,8547905.0,9837360.0,8955912.0,9994803.0,9683054.0,9752110.0
1875-07-01,7827136.0,6680403.5,8309955.0,9173656.0,8065499.0,8196328.0,7819201.0,8825463.0,7563210.0,4716970.5,8897206.0,8680424.0,10990524.0,8294025.5,9692398.0,6742880.0,6695430.0,7725003.5,6771082.5,6615218.5,7025747.5,7338026.0
1875-08-01,5324058.0,4439335.5,6115921.0,6933172.5,6388881.5,5859119.0,5868394.5,6725077.0,5156760.5,247912.62,7450866.5,6930912.0,9405400.0,6135825.0,8091995.0,4504956.0,5093977.5,6113112.0,5414995.0,4958431.0,5474828.0,5159454.0
1875-09-01,5207472.0,3925287.0,6347446.5,7104376.0,6452879.0,5163397.5,5754778.0,6352278.0,4716215.5,205665.83,7768258.0,7388407.0,10591458.0,5941225.5,9412037.0,4509602.5,5268722.0,6039502.0,5728560.0,4927073.0,5334131.5,4688136.0
1875-10-01,7659728.0,5468982.5,8651611.0,9200944.0,8063492.0,7598849.0,7470912.5,8425640.0,7187978.0,1132556.9,9649748.0,10063499.0,12030162.0,7834592.5,11229054.0,6311397.0,7510144.0,8225207.0,7688546.5,6525171.0,6954430.0,6521810.0
1875-11-01,10509850.0,7614003.0,11413475.0,11499959.0,10451658.0,10135770.0,10012393.0,10593670.0,9828960.0,5203633.0,12422126.0,11617153.0,14011205.0,10913688.0,12718329.0,9726034.0,9851192.0,10714492.0,8957700.0,9523955.0,9310170.0,8909516.0
1875-12-01,12467352.0,10504477.0,14019371.0,13773667.0,12396678.0,12192753.0,12206884.0,12296787.0,12043299.0,9646546.0,14714916.0,13758464.0,16252212.0,13827660.0,14932688.0,12093680.0,11345116.0,13330560.0,10014697.0,11705856.0,10971774.0,11815094.0
1876-01-01,14535080.0,12717146.0,15798880.0,16012154.0,14190791.0,13609258.0,13710400.0,13466422.0,13305463.0,12555985.0,16240108.0,15666236.0,18076888.0,16141938.0,16674071.0,13887048.0,12717778.0,14997089.0,11239154.0,13429812.0,12765338.0,13687116.0
1876-02-01,15722218.0,13802151.0,16599725.0,17106192.0,15363406.0,14287892.0,14342654.0,13949432.0,14224285.0,13591876.0,16995328.0,16863880.0,19498680.0,17003116.0,17535086.0,14693700.0,13540996.0,16330211.0,11845026.0,13907014.0,13875816.0,14653324.0
1876-03-01,16442637.0,14090171.0,16896796.0,17200988.0,15583104.0,14202038.0,14630190.0,14222432.0,14587516.0,13732342.0,17294492.0,17032714.0,19825954.0,16945772.0,17688516.0,14886972.0,13349756.0,16577626.0,12172492.0,14056599.0,14318796.0,14644222.0
1876-04-01,15846794.0,13462202.0,15777952.0,16266040.0,14902049.0,13689623.0,14227084.0,13893727.0,14243363.0,13089434.0,16874316.0,16442870.0,18746088.0,16045836.0,16719904.0,14181311.0,12550492.0,15732488.0,11886678.0,13667682.0,13822350.0,13736150.0
1876-05-01,14011479.0,11964068.0,13937402.0,14496120.0,13204597.0,12080872.0,12798169.0,12350803.0,12632745.0,11350191.0,15020305.0,14103384.0,16193942.0,13844164.0,14935382.0,12134264.0,10913061.0,13183624.0,10902436.0,12446588.0,12178143.0,11964912.0
1876-06-01,11552820.0,9553845.0,10878460.0,12374484.0,11051055.0,10156984.0,11017254.0,10647809.0,10550951.0,8676875.0,12204799.0,11204787.0,12675188.0,11123703.0,12347934.0,9927988.0,8677762.0,10290216.0,9266128.0,9949291.0,9386524.0,9059369.0
1876-07-01,8158009.0,7004992.0,7935719.5,9782354.0,8276446.0,7788921.5,8663958.0,8047064.0,7656498.0,4910085.0,9280637.0,8536370.0,10106016.0,8318858.5,9304896.0,7462954.0,6746692.0,7605158.0,7022658.0,6982657.0,6962046.5,6637673.0
1876-08-01,5416968.5,4647713.5,6024366.0,7518270.5,6472362.5,5770305.0,6530840.0,6391182.0,5234829.0,1249840.4,7664095.0,6720089.0,8954866.0,6081155.0,7751407.0,5268200.0,5104818.5,5822275.0,5505801.0,5185213.0,5630324.0,4847452.0
1876-09-01,5337097.0,4138043.8,6393178.5,7316137.0,6773874.5,5093386.5,6366356.0,6215220.0,4767306.5,710376.2,8827567.0,7239781.5,10276050.0,5753157.0,8911976.0,5137195.0,4827269.5,6041387.0,5723009.5,5021728.0,5557045.0,4559195.5
1876-10-01,7836430.0,5922733.0,8653843.0,9479252.0,8393795.0,7356029.0,8636159.0,8399855.0,6938001.0,3152400.2,10945017.0,9178264.0,11921438.0,8704231.0,11361653.0,7210180.5,7197315.5,8076174.5,7820905.0,6509327.5,7151444.0,6858902.5
1876-11-01,10839986.0,8293417.0,11249624.0,12120676.0,10558795.0,9875276.0,10792309.0,10261348.0,9263057.0,6552994.0,12910568.0,11773490.0,13809722.0,11137989.0,13018697.0,9733181.0,9593305.0,10695840.0,9263372.0,8990120.0,9381415.0,9428806.0
1876-12-01,13133254.0,10627122.0,13938759.0,13778016.0,12773566.0,11614395.0,12616230.0,12103501.0,11862165.0,9867744.0,14940286.0,14475673.0,15926926.0,13855328.0,15090886.0,12093423.0,11302482.0,13335408.0,10252205.0,11147816.0,11465158.0,11768746.0
1877-01-01,14901999.0,13065816.0,15693490.0,16056373.0,14319568.0,13204562.0,14030978.0,13496010.0,13542750.0,12413472.0,16587715.0,16166474.0,17671322.0,15854127.0,17002364.0,13986933.0,12728493.0,15034017.0,11558988.0,12907616.0,12912568.0,13392980.0
1877-02-01,16131303.0,14036434.0,16524878.0,17104026.0,15383538.0,13824746.0,14586294.0,13884453.0,14136641.0,13501657.0,17593760.0,17135388.0,18584768.0,16623050.0,17755472.0,14931423.0,13458857.0,16124139.0,12077772.0,13476692.0,13613196.0,14193934.0
1877-03-01,16244938.0,14396552.0,16552620.0,17327738.0,15648229.0,14023996.0,14827174.0,13796472.0,14173478.0,13736305.0,17760594.0,17248810.0,19012018.0,16825408.0,17900280.0,14871487.0,13243022.0,16289375.0,12228659.0,13781696.0,13472077.0,14539012.0
1877-04-01,15978854.0,14207110.0,15639134.0,16815064.0,15217860.0,13369683.0,14686788.0,13650632.0,13786978.0,13010169.0,16905744.0,16526414.0,18451320.0,15815372.0,17116032.0,14190388.0,12484736.0,15169197.0,11873464.0,13555730.0,12818920.0,13861287.0
1877-05-01,14044022.0,12425100.0,13856452.0,14941337.0,13224080.0,11614670.0,13265153.0,12250713.0,12410266.0,11464618.0,15067790.0,14756334.0,16359166.0,13609215.0,14926594.0,12389913.0,10710338.0,13114554.0,10950833.0,12402047.0,11475570.0,12224810.0
1877-06-01,11278785.0,9704435.0,11303146.0,12371882.0,11075749.0,9749614.0,10956128.0,10451885.0,10620888.0,9002140.0,11995164.0,11716300.0,13086128.0,11203168.0,11831380.0,10295798.0,8186320.0,10138107.0,9191354.0,9724162.0,9349828.0,9662148.0
1877-07-01,8062611.0,7254718.0,8614816.0,9905700.0,8768607.0,7248444.0,8738932.0,7916158.5,8128264.0,5369099.0,8962170.0,8779600.0,10055080.0,8483469.0,9366566.0,7511180.0,5981883.0,7481621.5,7204824.0,6316977.0,6676948.5,7174807.0
1877-08-01,5517529.0,5427946.0,6543725.0,7582387.0,6978353.0,5145289.0,6940034.0,6151972.5,5751125.0,1756076.8,7588801.0,6895050.0,8541572.0,6185540.0,7899985.5,5111895.5,4601052.5,5788959.0,5914443.5,4474991.5,5193089.0,5320138.0
1877-09-01,5791088.0,4895754.0,6691178.0,7452819.5,7082839.0,4410421.0,6572461.5,6021818.0,5055607.0,1318424.0,8327926.5,8220019.0,9363742.0,5702630.0,9218228.0,4913964.0,4458624.5,6239326.0,6211377.5,4537963.5,5027783.0,5398498.5
1877-10-01,7677987.5,5924310.0,8800466.0,9405322.0,8821146.0,6027167.0,7977401.0,8178850.5,6839390.0,3724771.0,10191299.0,10995589.0,11727661.0,8353231.5,11274144.0,7090069.0,6115897.0,8088735.0,8283196.0,6546214.0,6949013.5,7039065.0
1877-11-01,10458348.0,7831512.0,11666008.0,11682832.0,10402024.0,9099718.0,10133212.0,10396242.0,9953998.0,6408962.5,12874881.0,12814467.0,13631030.0,11013616.0,12675565.0,10077064.0,9044190.0,11006388.0,9462487.0,9521092.0,9116075.0,9681418.0
1877-12-01,12420406.0,10625104.0,14102384.0,13673079.0,12196886.0,11508730.0,12238300.0,12167581.0,11807808.0,9709753.0,15237232.0,14930605.0,15824086.0,13537039.0,14614362.0,12346962.0,10896857.0,13365256.0,10781535.0,11438855.0,10876004.0,11895178.0
1878-01-01,14793656.0,13018339.0,15346166.0,15872146.0,14421956.0,12903807.0,14225536.0,13482824.0,13487832.0,12350406.0,17215100.0,16598192.0,17100878.0,15589242.0,16309365.0,13825552.0,12651254.0,15104238.0,11729902.0,12905868.0,12830718.0,13386513.0
1878-02-01,15890180.0,14269396.0,16137004.0,16924084.0,15817368.0,13796303.0,15027224.0,14051624.0,14329827.0,13381315.0,18253194.0,17292376.0,18532050.0,16584534.0,17242028.0,14488048.0,13533814.0,16273443.0,12166554.0,13734908.0,13840408.0,14197316.0
1878-03-01,16309272.0,14602164.0,16306481.0,17214114.0,15958331.0,13839449.0,15135718.0,14117430.0,14369345.0,13614556.0,18167682.0,17867198.0,19052576.0,16704082.0,17335816.0,14680334.0,13594072.0,16494868.0,12381978.0,14100445.0,14076288.0,14091665.0
1878-04-01,15865153.0,13879760.0,15539928.0,16388322.0,15228746.0,13370231.0,14682504.0,13609856.0,14167407.0,13027568.0,17105544.0,16883830.0,18293530.0,15892944.0,16702471.0,13710704.0,12939246.0,14872163.0,12110744.0,13560627.0,13732965.0,13713139.0
1878-05-01,14036766.0,12221470.0,13729943.0,14446972.0,13484033.0,11976111.0,13090492.0,12391216.0,12690704.0,11463426.0,15084932.0,14956664.0,15913554.0,13618691.0,14908155.0,11859304.0,11120143.0,12654842.0,11047783.0,12449968.0,12078321.0,12241714.0
1878-06-01,11358070.0,9724600.0,11001785.0,12092510.0,10706476.0,10139770.0,10703819.0,10785739.0,10576372.0,9207388.0,12270904.0,11763584.0,12777356.0,10982028.0,12114144.0,9966888.0,8550332.0,10048684.0,9587412.0,10211162.0,9564580.0,9441008.0
1878-07-01,8165758.5,7392748.0,7867272.0,9140326.0,8114097.0,7592480.0,8565466.0,8612455.0,8373035.5,5567642.5,9370278.0,8681036.0,10024952.0,8160781.5,9300691.0,7169350.5,6747145.0,7927637.5,7428962.0,7448072.0,6866401.0,6847061.0
1878-08-01,5701908.0,5576503.0,5824690.0,6796504.0,6429938.0,5121342.5,6868290.0,6628578.0,6283131.0,1128365.2,7745798.0,6962213.5,8463476.0,6175253.0,7465049.0,4639955.5,4823086.5,6330581.0,6052927.0,5239093.0,5165594.5,4790845.0
1878-09-01,5806146.0,5168809.5,6687183.5,6939228.0,6865957.5,4357858.0,6524673.5,6325802.5,5585645.5,664799.8,8434771.0,7154073.5,9410776.0,5911715.0,8225009.5,4611609.0,4781991.5,7128395.0,6164940.0,5161705.0,4915987.0,3850167.2
1878-10-01,8306830.0,6126998.0,8774994.0,8857580.0,8849026.0,6961174.5,8557507.0,8141991.0,7539159.5,2804288.0,10455487.0,8977217.0,11586830.0,8752720.0,10877542.0,6748481.5,7522111.0,8600093.0,8315969.5,6916830.0,6946034.0,6041835.0
1878-11-01,10482376.0,7979379.0,11498240.0,11452947.0,10791625.0,9727398.0,10655443.0,10475343.0,10027128.0,6884881.5,12950860.0,12401334.0,13751742.0,11068462.0,12458013.0,9713542.0,9758116.0,10732741.0,9533450.0,9205045.0,9309986.0,9658798.0
1878-12-01,12603814.0,10495570.0,13940987.0,13657766.0,12946522.0,11999080.0,12309280.0,12487188.0,11772347.0,10467214.0,15203644.0,14723896.0,16159763.0,13727226.0,14978713.0,12054828.0,11274526.0,13051951.0,10761017.0,11142182.0,11393072.0,11998273.0
1879-01-01,14463730.0,12829376.0,15863954.0,15729858.0,14715909.0,12977894.0,13777008.0,13773533.0,13674168.0,12548018.0,16826104.0,16399431.0,18045026.0,15806075.0,17296528.0,13521280.0,12953023.0,14906854.0,11711256.0,12762520.0,13233473.0,13480886.0
1879-02-01,15677716.0,14267566.0,16809456.0,16901956.0,16092010.0,13601929.0,14321259.0,14333520.0,14184413.0,13556896.0,17785998.0,17464360.0,18975870.0,16912080.0,18264064.0,14198383.0,13563402.0,16009422.0,12242938.0,13758154.0,14369170.0,14137986.0
1879-03-01,16300014.0,14544832.0,16717063.0,17292882.0,16038301.0,13668564.0,14474840.0,14417022.0,14375315.0,13852043.0,17868402.0,17501924.0,19237946.0,16938712.0,17763488.0,14273774.0,13392464.0,15860202.0,12495592.0,14075834.0,14982509.0,14158728.0
1879-04-01,15917000.0,14014282.0,15753290.0,16766590.0,15498813.0,13170098.0,14050852.0,13999250.0,13872018.0,13388328.0,17443780.0,16272605.0,18681428.0,15700899.0,16874772.0,13647508.0,12752624.0,14954816.0,12184730.0,13826392.0,14403152.0,13518099.0
1879-05-01,13998278.0,12354279.0,13922383.0,14988144.0,13498220.0,11685930.0,12490900.0,12397508.0,12210626.0,11721476.0,15181145.0,14427630.0,16211000.0,13223295.0,14980544.0,12080337.0,10859048.0,12491266.0,11113232.0,12721737.0,12700994.0,11900160.0
1879-06-01,11125768.0,9679151.0,11206193.0,12076416.0,10435269.0,9898328.0,10452877.0,10398254.0,10259829.0,9368311.0,11608709.0,11338832.0,13184570.0,10955595.0,12498604.0,9859294.0,8245254.0,9751798.0,9445856.0,10273528.0,9743542.0,9231469.0
1879-07-01,8489790.0,7109968.0,8291267.0,9050983.0,7620521.0,7273050.5,8164891.0,7961968.0,7591198.0,4517850.5,8515029.0,8367147.0,10332754.0,8063576.5,10700135.0,6859324.5,6149432.0,7777425.0,7217072.0,7127017.0,6650023.0,6583609.0
1879-08-01,6659059.0,4940820.5,6382012.5,6497645.0,6115061.0,4687828.0,6276621.5,6193593.0,5484541.5,449030.8,6910888.0,6750279.0,8854328.0,5712285.5,9363370.0,4248153.0,4928914.0,6100999.0,5680284.0,5261692.0,4987622.0,4427014.0
1879-09-01,6746668.0,4583582.5,7100939.0,6892221.0,6518381.0,4180335.8,5927569.0,5497278.5,4996071.0,400220.9,7814429.0,7652389.0,9769038.0,5451375.0,9560881.0,4182326.8,4920483.0,6164424.0,5876743.5,5137031.0,4873926.5,3998653.5
1879-10-01,8763944.0,6272067.5,9102519.0,9219400.0,8549635.0,6213706.0,8106592.5,7438215.0,6832870.0,1523550.9,10108592.0,9238903.0,11567846.0,8626050.0,11064508.0,6421717.0,7279882.0,7919217.0,7817928.0,6947536.0,6840544.0,5573366.5
1879-11-01,10798000.0,8329137.0,11795398.0,11932242.0,10453726.0,9366406.0,10296108.0,10013598.0,10091572.0,5749603.0,12347878.0,11861879.0,13750207.0,10975104.0,12276204.0,9452990.0,9619274.0,10332119.0,9336942.0,9785872.0,9656892.0,8853689.0
1879-12-01,12064108.0,10330187.0,14181874.0,14104887.0,12667758.0,11764221.0,12442517.0,12151206.0,12084775.0,9819162.0,15284114.0,14511676.0,15896774.0,13639833.0,14757934.0,11777206.0,11476287.0,12919459.0,10752816.0,11998201.0,11592570.0,11345726.0
1880-01-01,14243932.0,12720194.0,15997418.0,16554080.0,14460682.0,13145064.0,13814947.0,13585798.0,13513934.0,12624814.0,17144570.0,16030676.0,17748164.0,15734198.0,16900152.0,13468069.0,12745821.0,15085521.0,11616880.0,13286177.0,13437213.0,13338787.0
1880-02-01,16077403.0,14080154.0,16839934.0,17469578.0,15873909.0,13904085.0,14251064.0,14332438.0,14309894.0,13660260.0,18197120.0,16918092.0,18850350.0,16920130.0,17885640.0,14212941.0,13483460.0,16275450.0,12330132.0,13835582.0,14810918.0,14425728.0
1880-03-01,16350800.0,14295898.0,17075214.0,17396892.0,16002976.0,14152044.0,14393778.0,14507982.0,14609486.0,13782662.0,18410472.0,17349432.0,19101392.0,17048966.0,17769624.0,14184246.0,13410170.0,16046602.0,12444600.0,14167248.0,14927662.0,14689758.0
1880-04-01,15960852.0,13654594.0,15859430.0,16696749.0,15474326.0,13739862.0,14326999.0,14203740.0,14298160.0,13249598.0,17917672.0,16905168.0,18287472.0,15728421.0,16944848.0,13693869.0,12709560.0,14859641.0,11854756.0,13572370.0,13993378.0,14117509.0
1880-05-01,14209188.0,11821357.0,13963236.0,14693573.0,13211235.0,12227050.0,12703654.0,12831813.0,12818256.0,11370877.0,15849426.0,14624622.0,15710172.0,13343800.0,14850108.0,12118161.0,11055026.0,12539296.0,10994354.0,12397881.0,12272451.0,12511382.0
1880-06-01,11248125.0,9265371.0,11435344.0,12607434.0,10431306.0,10308878.0,10646117.0,10962089.0,11066280.0,8880141.0,12281888.0,11527528.0,12808502.0,10770977.0,12731278.0,9991390.0,8543848.0,10026383.0,9355032.0,10237499.0,9515460.0,9618369.0
1880-07-01,8378275.5,6753873.0,8561980.0,9610450.0,7677063.0,8005260.0,8349306.0,8714564.0,8616194.0,4481312.0,8953506.0,8538896.0,10236844.0,8105408.0,11127477.0,7488727.5,6081022.0,7783764.5,7150072.0,7306603.0,6704077.5,7075882.0
1880-08-01,6377667.5,5107335.5,6786498.5,6561919.5,5759751.0,5783564.5,6628651.0,7184309.0,6586316.5,909463.7,7012091.0,7257960.0,8939758.0,5981012.0,9665579.0,5088633.5,4595276.0,6167721.0,5719563.0,5423233.5,5167365.0,5212313.0
1880-09-01,6410108.0,5160854.0,7594321.0,6119846.5,6045013.0,5321245.0,6371814.0,6825350.0,6074246.0,767929.75,8026221.0,8349964.0,9637665.0,5558224.0,9754614.0,4964337.5,4331268.0,6613498.0,5999453.5,5398061.0,5250215.0,5864984.0
1880-10-01,8262526.0,6702969.5,9704374.0,8593909.0,7681724.5,7701542.0,8074153.5,8711267.0,8006359.0,2198239.0,10467819.0,10382832.0,11528924.0,8352970.0,11052244.0,7251573.0,6626612.0,8724652.0,7902493.5,7212149.5,7307744.0,7777193.0
1880-11-01,10390602.0,8497642.0,11846033.0,11574270.0,10215265.0,9708603.0,10240847.0,10379711.0,10413834.0,5680401.5,13490690.0,12200052.0,13968261.0,10967104.0,12469476.0,9918432.0,9171267.0,11153706.0,9253998.0,9723387.0,9409480.0,10138632.0
1880-12-01,12693195.0,10425398.0,13970185.0,13557846.0,12304737.0,11459914.0,12098189.0,11934006.0,12209122.0,9706534.0,16164118.0,14569558.0,16057538.0,13869535.0,14447036.0,11990817.0,10899579.0,13483424.0,10625534.0,11382518.0,11128180.0,12427588.0
1881-01-01,14712849.0,12318068.0,15607415.0,15710278.0,14501524.0,13242995.0,13748446.0,13493700.0,13673222.0,12427503.0,17894018.0,16329177.0,17916820.0,15878564.0,16315149.0,13847831.0,12454865.0,15696104.0,11771134.0,12910982.0,13217918.0,13890382.0
1881-02-01,16090312.0,13371862.0,16449304.0,16792024.0,15548645.0,14061335.0,14474183.0,14221895.0,14216831.0,13699799.0,18684406.0,17496218.0,18896848.0,16599996.0,17216388.0,14556718.0,13312404.0,16797296.0,12358820.0,13734071.0,14072739.0,14743486.0
1881-03-01,16701926.0,13834312.0,16417198.0,17292774.0,15356702.0,14198993.0,14523941.0,14405299.0,14498033.0,14012430.0,18915148.0,17505260.0,19424448.0,16629149.0,17210104.0,14621740.0,13298711.0,16660898.0,12611252.0,13930886.0,14715772.0,14697648.0
1881-04-01,16295006.0,13633339.0,15797837.0,16507095.0,14993795.0,13757756.0,14167162.0,13861407.0,14222556.0,13550099.0,17837464.0,16468347.0,18822096.0,15702150.0,16365031.0,13666459.0,12532970.0,15278837.0,12205100.0,13648549.0,13846668.0,14295256.0
1881-05-01,14487052.0,12180912.0,14057256.0,14532487.0,13268058.0,12025261.0,12544412.0,12340499.0,12714613.0,12061277.0,15506247.0,14694901.0,16579788.0,13559480.0,14629136.0,11876693.0,10911968.0,12804906.0,11244592.0,12129638.0,12030284.0,12471846.0
1881-06-01,11403565.0,9428930.0,11542969.0,12179400.0,10606118.0,10092046.0,10354676.0,10572514.0,10594132.0,9420679.0,12471690.0,11365761.0,13312490.0,11035092.0,12719400.0,9948340.0,8687698.0,10187256.0,9583760.0,9675566.0,9432416.0,9650313.0
1881-07-01,7899036.0,6880983.0,8935157.0,9266042.0,7822493.0,7310612.5,7945056.0,8047297.0,8104506.0,5339851.5,9355298.0,8594334.0,10147341.0,8110899.0,11030591.0,7324411.0,6398264.0,7996106.0,7471550.0,6565684.5,6765662.0,7086666.5
1881-08-01,5667243.0,5317549.0,6898264.0,6058064.0,6246718.5,4596484.5,6371601.0,6197898.5,6103287.0,702369.4,7643317.0,7037804.5,8635922.0,5688052.5,9605893.0,4465701.0,4298777.0,6235131.0,6186386.5,4910148.0,5005310.0,5036735.5
1881-09-01,6079048.0,4886617.0,7780600.5,5894261.0,6258468.0,4052789.8,6117602.5,5981035.0,5649766.0,401515.12,8348551.5,8197762.5,9533846.0,5167726.5,9581242.0,4211447.0,4112990.5,6307553.0,6533427.0,4672748.5,4733275.0,4685032.0
1881-10-01,8069943.0,5784452.0,9953830.0,8551552.0,7950535.0,7079669.0,7820697.5,7934966.0,7678254.0,2450453.5,10383020.0,10314869.0,11450400.0,8004782.0,10985508.0,6384614.5,6925278.0,8332447.0,8384111.5,6198361.0,6256219.5,7045030.0
1881-11-01,10619286.0,7476246.0,12121069.0,11457431.0,10367772.0,9881181.0,10105708.0,10346383.0,9759726.0,6480303.0,12971130.0,12326852.0,13860194.0,10549573.0,12535833.0,9260987.0,9552451.0,10831964.0,9351372.0,9080498.0,9182973.0,9569439.0
1881-12-01,12720242.0,10260036.0,14237690.0,13454658.0,12664831.0,12038828.0,12332637.0,12190584.0,12103607.0,10112927.0,15334308.0,14770308.0,16655874.0,13345167.0,14979010.0,11673357.0,11224336.0,12804376.0,10542797.0,11101978.0,11312736.0,12087240.0
1882-01-01,14735462.0,12396864.0,16021428.0,15869042.0,14538520.0,13618364.0,13741702.0,13561883.0,13381442.0,12470124.0,17420512.0,16160164.0,18514336.0,15348758.0,17194048.0,13362980.0,12878330.0,14410926.0,11656936.0,12782635.0,13118984.0,13509716.0
1882-02-01,16069924.0,13604408.0,16852210.0,16951532.0,15663070.0,14056817.0,14373410.0,14185744.0,14106208.0,13551095.0,18618260.0,17096860.0,19395148.0,16486084.0,18238224.0,14085542.0,13470407.0,15805946.0,12184864.0,13523528.0,14227424.0,14147154.0
1882-03-01,16394922.0,14023815.0,16963316.0,17385482.0,16120154.0,14281596.0,14652550.0,14461641.0,14331302.0,13995480.0,18937620.0,17362948.0,19748928.0,16908584.0,18521772.0,14054414.0,13197364.0,15941484.0,12245990.0,13635053.0,14823456.0,14410381.0
1882-04-01,15918307.0,13660802.0,15960544.0,16761481.0,15317776.0,13795296.0,14259813.0,14035267.0,13929777.0,13429940.0,17897144.0,16828000.0,18814986.0,15862237.0,17157258.0,13334090.0,12536872.0,14536457.0,11875638.0,13159094.0,13868691.0,14097945.0
1882-05-01,14212788.0,12111634.0,13892934.0,14850946.0,13347224.0,12332758.0,12744226.0,12722601.0,12441645.0,11566937.0,15851531.0,15039002.0,16728463.0,13576550.0,14834220.0,11663810.0,10958990.0,12040747.0,11089273.0,11931080.0,12155280.0,12419056.0
1882-06-01,11380704.0,9502651.0,11074082.0,12163604.0,10253065.0,10487394.0,10638150.0,10927588.0,10366127.0,8858648.0,12682831.0,11649282.0,13558560.0,10915559.0,12786453.0,9734349.0,8526838.0,9350121.0,9388627.0,9671195.0,9407726.0,9410054.0
1882-07-01,8107694.5,6745769.0,8397762.0,8868534.0,7497894.0,8153595.0,8338450.5,8649902.0,7643293.5,4505919.5,9257975.0,8740178.0,10840772.0,8077087.5,9666869.0,6938279.5,6724897.0,6888868.5,7331143.0,6741324.0,6758930.0,6887354.0
1882-08-01,5871297.5,4825458.5,6967266.0,6496785.0,5834673.0,5766816.0,6328452.0,6946211.0,5660962.0,665983.8,7827779.0,7189291.0,9463102.0,5758988.5,7799851.5,4519010.5,5489903.5,4962160.0,6337259.0,4950476.0,5210317.0,4830147.5
1882-09-01,5652972.0,4420201.0,7660615.5,6201284.0,6166523.5,5010997.0,6215447.5,6690745.0,5038701.5,297216.5,8944742.0,8558228.0,10410264.0,5396094.5,9025929.0,4571134.5,5585200.0,5088500.5,6638261.0,4939986.0,5061743.5,4521254.0
1882-10-01,7670089.0,5612349.0,9714190.0,8730806.0,8429508.0,7210726.0,8185289.5,8530897.0,6668453.0,2190830.0,10891791.0,10391119.0,12445854.0,8419833.0,11128012.0,6522773.0,7660641.0,6858160.5,8218355.5,6809201.0,6562042.0,6773398.0
1882-11-01,10488306.0,7902306.5,12069702.0,11283757.0,10675968.0,10044412.0,10585585.0,10520608.0,9863024.0,5890193.0,13050188.0,12627812.0,14634347.0,10826090.0,12505005.0,9279847.0,9530565.0,9649637.0,9213173.0,9059364.0,9063997.0,9289758.0
1882-12-01,12493534.0,10398573.0,14181997.0,13704020.0,12639538.0,11941810.0,12571059.0,12316566.0,12172405.0,10097150.0,15963873.0,15104076.0,16782524.0,13064342.0,14532577.0,11471180.0,11189123.0,12433041.0,10352413.0,10974662.0,11392728.0,12184113.0
1883-01-01,14394310.0,12646069.0,16165919.0,16040530.0,14568643.0,13360266.0,13895721.0,13508896.0,13174600.0,12397588.0,17409336.0,16446208.0,18380524.0,15409929.0,16331481.0,13484510.0,12843728.0,14158017.0,11580609.0,12807711.0,13458834.0,13700042.0
1883-02-01,15727924.0,13535960.0,16708645.0,17035712.0,15524377.0,13898032.0,14430366.0,14112156.0,13880939.0,13156316.0,18546204.0,17141450.0,19555806.0,16348294.0,17448456.0,14469998.0,13634338.0,15532783.0,12188388.0,13673031.0,14564898.0,14044448.0
1883-03-01,15649454.0,13717604.0,16815876.0,17454360.0,15552223.0,14072128.0,14732014.0,14099169.0,14254287.0,13610635.0,18873680.0,17350136.0,19819672.0,16657924.0,17789452.0,14585760.0,13480622.0,15612117.0,12393312.0,13886239.0,14396387.0,14226282.0
1883-04-01,15362360.0,13262746.0,15898729.0,16665734.0,14651713.0,13552463.0,14335856.0,13590112.0,14040854.0,13097454.0,18092966.0,16559240.0,19265668.0,15642621.0,16641240.0,13939994.0,12855266.0,14514845.0,12047937.0,13415572.0,13319431.0,14168344.0
1883-05-01,13943182.0,11742087.0,13992566.0,14524129.0,12776778.0,12064484.0,13104517.0,12156404.0,12583984.0,11407020.0,16239420.0,14478531.0,16993952.0,13481854.0,14294460.0,12067366.0,10924832.0,11945246.0,11052246.0,12212968.0,11806525.0,12618113.0
1883-06-01,11106237.0,9571523.0,11327340.0,12484321.0,10143050.0,9905730.0,10868698.0,10509856.0,10326954.0,9017845.0,12679905.0,10852316.0,13690832.0,11249378.0,12208432.0,10045408.0,8571812.0,9368108.0,9439027.0,10003052.0,9625480.0,9385368.0
