time,ACCESS-CM2,ACCESS-ESM1-5,CanESM5,CIESM,CMCC-CM2-SR5,EC-Earth3,EC-Earth3-Veg,FGOALS-f3-L,FGOALS-g3,GFDL-ESM4,IPSL-CM6A-LR,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorESM2-LM,NorESM2-MM
2056-03-01,12224883.0,10893577.0,9395820.0,10648882.0,4811657.0,11963427.0,12300017.0,13683146.0,15576432.0,12362874.0,11588324.0,9496228.0,12345900.0,11834430.0,11504507.0,12781076.0,13586736.0
2056-04-01,11987287.0,10570758.0,8932848.0,10147554.0,4240974.5,11667816.0,11867364.0,12808582.0,14722616.0,11709183.0,10950155.0,9256851.0,11862656.0,11412467.0,10952642.0,11930726.0,12901397.0
2056-05-01,10453154.0,9081033.0,7105465.0,7771781.0,2368697.5,9540388.0,9576743.0,10425616.0,13352854.0,9995732.0,8818308.0,7811667.0,10665267.0,10228452.0,9475794.0,9641010.0,11218856.0
2056-06-01,7230634.0,6775284.5,4153615.8,4075451.0,215770.81,6050042.0,6499986.5,7783987.5,11343077.0,8141446.5,4935883.5,5405061.5,6864825.0,7098641.0,5837100.5,7405847.0,9120534.0
2056-07-01,1507842.9,2649932.8,815936.25,124388.19,0.0,1883622.8,3311931.8,4468881.5,8414509.0,5691123.5,412864.25,2554533.8,2946676.5,3689470.0,2622942.8,4220093.0,7043881.0
2056-08-01,40552.633,159952.88,169183.5,8195.371,0.0,6965.468,884109.5,1135212.1,5153161.0,2789596.8,2172.2905,623949.75,1140600.0,1362366.6,178764.03,1311394.9,4861241.5
2056-09-01,13471.285,59725.418,96832.92,686.25006,0.0,14061.828,482350.75,232849.97,4349873.0,2083412.6,0.0,199115.61,843285.75,703498.4,8791.797,581800.7,4152367.0
2056-10-01,222192.34,126556.14,239716.73,31921.635,0.0,717480.25,2402747.5,2757072.8,7387620.0,4584826.5,62365.992,965639.0,2283831.8,2117759.5,64802.13,2653350.0,7110837.0
2056-11-01,2979467.8,1173932.2,792831.4,139090.27,17999.025,4097330.2,5410833.0,6142846.0,10299478.0,8508698.0,671892.75,2657122.8,4946397.0,5131832.0,1152655.6,6123123.0,9950257.0
2056-12-01,7609743.5,4484968.5,3054232.5,855092.3,746156.56,8382466.0,8611921.0,9133096.0,12019799.0,10102787.0,2680777.5,5616884.0,8304889.0,8053438.0,4994700.0,9267686.0,11371270.0
2057-01-01,10470324.0,8103657.5,6150811.5,4691982.0,2186999.5,10553548.0,10642260.0,12095131.0,13845078.0,11548741.0,8649908.0,8419003.0,10561469.0,9827982.0,8705106.0,11521414.0,13030290.0
2057-02-01,11865233.0,10294263.0,8204603.0,9028929.0,3970785.0,11945191.0,11940212.0,13429160.0,15074428.0,12487111.0,11095429.0,9372308.0,11840658.0,11193823.0,11174406.0,12514878.0,13790798.0
2057-03-01,12426958.0,11008438.0,9298692.0,10623397.0,5067039.0,11940024.0,12207244.0,13995315.0,15219566.0,12460719.0,11501421.0,10033755.0,12024656.0,11731085.0,11549170.0,12670798.0,13756645.0
2057-04-01,11986819.0,10811439.0,8376735.5,10349516.0,5262601.0,11737050.0,11631891.0,12909912.0,14409970.0,11731287.0,10560952.0,9680930.0,11900438.0,11380908.0,11118919.0,11650330.0,13204160.0
2057-05-01,10555648.0,9360207.0,6623490.5,8249517.5,2605261.8,9582172.0,9563880.0,10613134.0,12860015.0,9570892.0,8910287.0,8031611.0,10666059.0,9940192.0,9529152.0,9622044.0,11490474.0
2057-06-01,7907588.0,7062094.5,3399508.2,4122451.0,319054.53,6171571.0,6218734.0,7837905.0,10625892.0,7349906.5,5850939.5,5163680.5,7064192.5,7039042.0,6026550.5,7234473.5,9408372.0
2057-07-01,1943394.2,2900234.2,641446.25,76176.55,0.0,2509327.8,2278065.0,4062892.0,8076394.0,4975379.0,1207646.0,2382665.0,2653567.2,3544717.0,2591209.0,4139018.0,6947071.5
2057-08-01,120682.125,63128.17,79359.16,5748.0254,0.0,6641.2485,61933.04,675071.56,5231014.0,2576248.0,51785.703,578533.1,537483.7,1089018.0,267023.94,755536.75,4132293.0
2057-09-01,12976.602,22350.281,63712.6,0.0,0.0,9840.804,6369.4233,104055.0,4718124.5,1791918.8,11172.089,196395.88,251248.83,662982.8,15422.581,411487.7,3311902.0
2057-10-01,341127.94,27566.482,251106.81,12802.612,0.0,1024348.25,1075320.1,1816879.8,7415488.0,3306780.0,142892.48,975986.9,1510192.2,1635431.5,127546.305,2096678.9,6183503.0
2057-11-01,2338203.5,1170131.0,903639.9,117516.164,21210.078,5077744.5,4585671.0,6048346.5,9955712.0,7222063.5,1036119.25,2687281.5,5202479.0,5062654.0,1078674.9,6889342.0,9314974.0
2057-12-01,6769882.0,5949892.0,3792557.0,1049938.2,589470.2,8215386.0,8307966.5,9359138.0,11527732.0,9858293.0,4160962.8,5821022.0,8712345.0,8102745.5,6048462.0,9634772.0,11354873.0
2058-01-01,9907282.0,9229004.0,6705770.5,4025386.2,2208706.0,10553231.0,10467776.0,12065808.0,13382193.0,11211298.0,9136370.0,8435608.0,11049204.0,9778603.0,9388269.0,11650383.0,13204705.0
2058-02-01,11368926.0,10576866.0,9132486.0,7757057.0,3901262.8,11818201.0,11491345.0,13499874.0,15072062.0,12398852.0,11014866.0,9518942.0,12258354.0,11469731.0,10844287.0,12500516.0,13907212.0
2058-03-01,12128089.0,11257993.0,9787826.0,9971820.0,5539769.0,12048367.0,11807090.0,13800525.0,15135874.0,12375516.0,11410376.0,9728204.0,12561117.0,11858873.0,11122552.0,12701241.0,13827502.0
2058-04-01,11817228.0,11048748.0,8797176.0,10258338.0,5866573.0,11247667.0,11127443.0,12772314.0,14389460.0,11350465.0,10523248.0,9278925.0,12017082.0,11377645.0,10524018.0,11834777.0,12951737.0
2058-05-01,10232254.0,9678961.0,6839020.5,8037093.0,3485477.5,9492813.0,9203212.0,10358520.0,12773956.0,9403378.0,8648820.0,7768385.0,10660452.0,10052549.0,8789791.0,9840081.0,11258627.0
2058-06-01,7214915.0,7456841.5,4010973.8,3321246.2,340539.7,6371244.0,5949544.0,7659200.0,10771786.0,7480261.0,5764533.0,5398043.0,6595986.0,6835230.0,5390831.0,7713779.5,8945866.0
2058-07-01,1428949.2,3360382.8,721964.1,66738.16,0.0,1702109.2,2276455.8,3743930.5,8530513.0,4981130.5,1257613.2,2528821.5,2178471.8,3127861.5,2078340.4,4785104.5,6423130.5
2058-08-01,54443.008,380167.03,92480.28,109.279854,0.0,86362.89,45584.766,911924.94,6035004.5,2488099.2,93201.9,610142.4,114281.35,616600.4,291284.84,1693540.1,3232783.2
2058-09-01,16245.547,163034.03,44889.15,0.0,0.0,36555.824,9694.95,273004.88,5258808.5,1859874.5,35666.28,229351.17,17601.672,149634.9,88160.336,790935.56,2257243.8
2058-10-01,142943.75,402062.3,104885.75,173.44244,0.0,898828.7,789955.1,2089704.9,7705030.5,3727494.5,352198.53,1092776.6,564949.0,1058399.9,234221.8,3213169.0,5970937.0
2058-11-01,2357468.0,1695187.0,752863.75,53938.77,48210.656,4431594.5,4529610.0,5462803.0,10065906.0,7874723.0,1619482.5,4329494.5,3026197.5,4186123.5,1091982.9,7790322.0,8694122.0
2058-12-01,6380401.0,5569038.0,3264434.0,659055.0,724501.0,8507123.0,7699866.0,9086850.0,12088308.0,10004320.0,4858387.0,7362304.5,7296398.0,7846138.5,3943103.0,10015854.0,11026666.0
2059-01-01,9938259.0,8968134.0,6680295.0,3534553.8,1936997.8,10754349.0,9738016.0,11633610.0,14108042.0,11388639.0,9151784.0,8566729.0,10310834.0,10248037.0,8088672.0,11903170.0,12734422.0
2059-02-01,11314624.0,10710870.0,8950048.0,7219596.0,3433576.8,11763750.0,11367204.0,13181694.0,14857520.0,12366440.0,11061008.0,9703771.0,11756340.0,11144356.0,10485409.0,12817360.0,13718059.0
2059-03-01,12154639.0,11265413.0,9452522.0,8808004.0,4158321.0,11812408.0,11518163.0,13456322.0,15104314.0,12387426.0,11641134.0,10130707.0,12551415.0,11336988.0,11131642.0,12762748.0,13674700.0
2059-04-01,11990163.0,10759300.0,8313060.0,8726770.0,3697572.0,11247390.0,11167949.0,12562284.0,14428302.0,11534742.0,11105624.0,9729222.0,12015134.0,11310979.0,10688096.0,11802748.0,12866642.0
2059-05-01,10444062.0,9173713.0,6462417.5,6706199.0,2064084.9,9073358.0,9069820.0,10526085.0,12888290.0,9776686.0,9293222.0,7989089.0,10446378.0,9911863.0,8937755.0,9740800.0,10985290.0
2059-06-01,7621141.0,6876080.5,3098553.0,2901140.5,260627.06,5331697.0,5807781.5,7878720.5,10683231.0,7819096.5,5937016.0,5531410.0,7539733.0,6783000.0,5228234.0,7441722.0,8510596.0
2059-07-01,1599185.5,2626333.8,407527.44,38828.58,0.0,1131942.4,2563954.2,4114631.2,7949123.5,5125212.5,1348753.8,2584802.0,3476221.5,3321050.5,1655241.4,3850725.0,5237922.0
2059-08-01,32873.1,334682.8,56883.406,121.61914,0.0,9340.52,96157.32,776805.6,5548942.5,1999149.5,78205.06,875882.7,787966.56,765043.3,126324.336,1244838.2,2274789.2
2059-09-01,3413.9912,169791.0,37883.47,0.0,0.0,6237.8486,10481.772,199528.27,5102547.0,1363514.4,23135.203,459248.38,529941.1,134389.81,17173.193,698830.3,1772096.6
2059-10-01,193485.95,352265.4,137437.98,295.61746,0.0,126583.984,1522614.4,1814305.4,7507731.0,3296253.0,272886.12,1428818.2,1600488.4,1253523.4,93695.51,2332483.2,5311528.5
2059-11-01,1881607.2,1557346.0,558133.5,79149.76,10102.453,1730688.0,4544580.0,5688094.0,9840204.0,7594680.5,1122905.2,3928886.0,5147109.0,4411754.0,820678.4,5608521.0,8769912.0
2059-12-01,7020948.0,5100984.5,2244899.0,669318.94,645601.75,5841236.5,7910584.0,9304730.0,11709576.0,9808282.0,4796852.0,6955174.5,8786013.0,7093362.0,3583306.5,9326516.0,10841593.0
2060-01-01,10341653.0,8592311.0,4860630.0,3186231.5,2229960.2,9932032.0,10311986.0,12232532.0,13933996.0,11091400.0,9224638.0,8298719.0,10715630.0,9111782.0,8460913.0,11595487.0,12818660.0
2060-02-01,11563522.0,10564595.0,7004647.0,6263991.0,3494115.0,11412030.0,11657844.0,13671057.0,14706597.0,11926031.0,11443304.0,9378441.0,11998300.0,10864079.0,10697638.0,12688486.0,13538985.0
2060-03-01,12370677.0,10877718.0,8457630.0,8708122.0,3868667.5,11755324.0,11867886.0,13973832.0,14706081.0,12287856.0,11639572.0,9914798.0,12677129.0,11498025.0,11310898.0,12696620.0,13731010.0
2060-04-01,12234250.0,10275522.0,7981576.0,8832566.0,3461055.0,11214104.0,11145588.0,13118064.0,14099182.0,11758243.0,10899535.0,9796805.0,12172362.0,11099036.0,10626802.0,11559528.0,13120408.0
2060-05-01,10794844.0,9059140.0,6364247.0,6981827.0,1957919.6,8820868.0,8752276.0,10507415.0,12660656.0,9791360.0,8974376.0,8292122.5,10686765.0,9660354.0,8877201.0,9260225.0,11236676.0
2060-06-01,7965775.0,7083560.0,2736641.2,3054572.5,362620.0,5350634.0,5364769.5,7954370.0,10623409.0,7347464.0,5752530.0,5959010.5,6412269.0,6773274.0,5629086.0,7055082.0,9103595.0
2060-07-01,2005551.5,3160840.5,507878.78,1494.6044,0.0,1715447.2,1675493.0,4224659.0,8293616.5,5175667.0,783019.56,3354988.2,1879975.8,3098106.8,2244549.0,4049076.0,6277501.0
2060-08-01,80680.75,74463.47,121185.3,0.0,0.0,13003.453,4642.633,629476.5,6202773.0,2888349.0,2742.8188,1517638.0,175042.0,728262.9,13245.65,899381.5,2776758.2
2060-09-01,16999.648,18026.791,57211.35,0.0,0.0,4669.2783,0.0,185175.95,5801274.0,2052423.5,0.0,1169915.2,64832.28,312465.84,6856.537,376594.7,2179354.0
2060-10-01,245742.75,26663.254,244030.55,0.0,0.0,349951.75,1008084.2,1630388.1,8043314.5,3604081.0,35025.84,2149027.0,716776.9,1493209.8,8807.57,2755235.5,5568299.0
2060-11-01,3822407.0,1958761.4,629155.56,31006.92,35720.242,3459489.5,4770494.0,5549474.0,10107268.0,7407817.5,919053.25,4262127.5,2756932.0,4440681.0,272510.53,6691077.5,9200736.0
2060-12-01,8109636.5,5890771.5,1869470.0,476083.94,897699.5,8040894.0,7864425.0,8843765.0,11821917.0,9996013.0,4343099.0,7186472.5,6770895.5,7585674.5,4088917.8,8912910.0,11127108.0
2061-01-01,10489334.0,8885965.0,4557710.5,3207191.0,2423511.0,10590137.0,10305948.0,11465075.0,13744619.0,11202707.0,10048318.0,8433333.0,10489757.0,9635289.0,8392479.0,11303568.0,12636372.0
2061-02-01,11910185.0,10337058.0,7003847.0,6490880.0,3763261.0,12165388.0,11412058.0,13098840.0,14579424.0,12038690.0,11269938.0,9605713.0,12205514.0,10850602.0,10739808.0,12533705.0,13541800.0
2061-03-01,12711567.0,11045316.0,8437464.0,8554934.0,4432974.0,12342839.0,11865897.0,13650219.0,14638240.0,11922522.0,11366828.0,9989742.0,12786686.0,11266742.0,11046053.0,12702887.0,13613254.0
2061-04-01,12395554.0,10734864.0,8211035.0,8765486.0,4213766.0,11833752.0,11297532.0,12776228.0,13884442.0,11018031.0,10739874.0,9672978.0,12405886.0,10937920.0,10682390.0,11987578.0,12810360.0
2061-05-01,10777697.0,9462964.0,6496981.5,6757200.0,2457856.0,9685936.0,8744128.0,10313628.0,12347668.0,9261127.0,8874526.0,8174440.0,10669333.0,9784194.0,8994696.0,9828408.0,11147660.0
2061-06-01,7823977.0,7457690.5,2746932.0,3275970.0,244382.31,6193079.0,5810862.5,7222114.0,10470340.0,7141726.0,5451177.0,5856829.0,7084194.0,6654762.0,5822722.5,7312130.0,8799802.0
2061-07-01,2163321.5,4373429.0,241348.1,729.095,737.4263,2648396.5,2152575.0,3140086.8,7821770.0,4824282.0,392662.2,3198843.0,2242527.0,3223717.0,2696330.8,4194173.0,5824394.0
2061-08-01,90202.61,899101.0,44317.438,0.0,0.0,115439.31,45562.254,405393.2,5518488.0,2168076.8,6490.3916,1087377.2,304248.16,653577.94,55853.86,1411976.6,2705148.8
2061-09-01,30077.402,50345.51,34960.34,0.0,0.0,61631.48,31847.004,145840.02,4904072.0,1188579.4,1042.6293,581890.3,114468.64,110726.91,15417.109,498219.1,2089321.5
2061-10-01,143868.6,615490.9,171286.66,0.0,0.0,1829637.1,875447.9,1377045.4,7301294.0,2929935.5,41525.227,1852261.2,1075050.8,1142024.8,35121.45,2079119.9,5696448.0
2061-11-01,2200691.8,3124585.2,559681.6,5419.665,6131.938,4887194.5,4138301.0,4613898.5,9605458.0,6287775.5,598205.8,4220116.0,3428773.8,3822670.5,462583.4,6612425.0,8901608.0
2061-12-01,6832078.0,6435730.0,2099027.0,598116.9,322502.38,8912364.0,7810122.0,8477749.0,11304604.0,9014171.0,2931347.5,7046105.0,7520616.5,7087009.0,3571314.8,9238600.0,10364710.0
2062-01-01,10029984.0,8904164.0,5164341.0,2836317.8,1572090.9,10806865.0,9803744.0,11085472.0,13661520.0,10796813.0,7852360.5,8373020.0,10127140.0,9410725.0,7342190.0,11168982.0,12477633.0
2062-02-01,11579660.0,10316572.0,7941799.5,6205394.0,3076703.0,12155148.0,11409430.0,12800634.0,14897354.0,11670101.0,10327977.0,9265660.0,11728521.0,10883889.0,10048666.0,12645490.0,13752680.0
2062-03-01,12184192.0,10982524.0,9004768.0,8792031.0,3803134.2,12514051.0,11877549.0,13563979.0,14761875.0,11962214.0,11017840.0,9894982.0,12273950.0,11203289.0,10923240.0,12841604.0,13506975.0
2062-04-01,12086157.0,10866593.0,8114973.5,8727959.0,3584762.5,11982734.0,11537481.0,12610602.0,14084275.0,11085529.0,10509772.0,9621791.0,11705513.0,10654426.0,10787112.0,12169684.0,12844160.0
2062-05-01,10505975.0,9573587.0,6078873.0,6946270.0,2001166.9,9663298.0,9550870.0,9798946.0,12205028.0,9280320.0,8856567.0,7973759.0,10022606.0,9012266.0,9493820.0,9965415.0,11295282.0
2062-06-01,7692526.0,7240360.5,2869926.5,3362911.8,184756.53,6186457.0,6081971.0,7279368.0,10303590.0,7045672.0,5752453.0,5113570.0,7048140.0,5888434.0,5571429.5,7675169.5,8834714.0
2062-07-01,1965812.8,3388893.5,211380.36,11560.3,0.0,1861002.0,2213489.0,3601709.8,7738335.5,4539092.5,537720.5,1939596.0,2188217.2,2495356.0,1708559.2,4277089.0,5945867.0
2062-08-01,53322.734,530068.75,23719.004,0.0,0.0,31263.916,92246.445,437056.9,5084214.5,1684647.0,27789.578,269009.94,50514.68,396912.5,84474.73,1061957.8,2814575.8
2062-09-01,5525.9326,145379.12,0.0,0.0,0.0,40708.645,91811.086,117428.766,4533818.5,711991.8,4631.6973,79564.86,0.0,19933.926,19636.283,296626.2,1500479.6
2062-10-01,190709.22,525181.56,25619.414,0.0,0.0,1125631.5,1568803.1,1325182.8,6679227.5,2357761.5,31213.184,749825.6,650851.8,546918.9,75464.766,2628920.0,4470867.0
2062-11-01,2999977.8,1843593.1,279727.1,44809.14,20251.74,4810464.5,4346737.5,5482568.5,9341604.0,6271278.0,562856.94,2778927.5,3676913.0,3197251.0,797514.2,6737582.0,8702978.0
2062-12-01,7284539.0,5446772.0,1859306.2,523462.88,515886.03,9241057.0,8092303.0,8501106.0,11525876.0,9479387.0,2887944.5,6435336.5,7527464.5,6518355.0,3511431.0,9600711.0,10830540.0
2063-01-01,9897928.0,9082368.0,5071776.0,2491925.0,1535439.2,11396350.0,10356944.0,11402417.0,13738164.0,10948686.0,8769758.0,8453642.0,10322444.0,9112831.0,8186783.0,11763063.0,12481791.0
2063-02-01,11409772.0,11096502.0,7668022.5,6077305.0,2945695.8,12293744.0,11670366.0,13176950.0,14852502.0,11705823.0,11033706.0,9495310.0,11760023.0,10998000.0,10467442.0,12786676.0,13114495.0
2063-03-01,12046298.0,11422967.0,8350168.5,8390950.0,3881506.2,12733940.0,12125320.0,13624786.0,14903499.0,11779343.0,11375809.0,9908951.0,12331690.0,11441373.0,11020807.0,12659268.0,13288147.0
2063-04-01,11847293.0,10932206.0,7691896.0,8768414.0,3575389.0,11688899.0,11615109.0,12795772.0,14181848.0,11188027.0,10862754.0,9412185.0,11821489.0,10847556.0,10751470.0,11967807.0,12485468.0
2063-05-01,10343202.0,9606971.0,5544861.0,6780488.0,1890716.2,9284266.0,9490142.0,10590899.0,12595310.0,9435614.0,8703458.0,7581773.0,9885638.0,9585156.0,8934069.0,10066928.0,10712731.0
2063-06-01,7219737.5,7360821.0,2275639.5,3100699.2,287956.7,5762086.5,6218342.0,7522786.5,10475263.0,7279274.0,4774495.0,4929283.5,6165999.0,6319342.0,5069851.0,7532207.5,8433103.0
2063-07-01,1782998.4,3177040.8,339764.44,63275.234,628.6818,1957071.8,2750359.5,4066540.0,7823044.0,5070722.0,344099.06,1971092.2,1889201.4,2521327.0,1308900.2,3914911.5,5540756.5
2063-08-01,40784.86,164933.38,50596.164,443.8536,0.0,2740.9382,48809.055,742922.25,5073578.5,2013093.0,288.92685,116716.13,89783.32,100201.41,84519.47,758118.25,1651818.0
2063-09-01,2102.4966,41906.46,17967.709,0.0,0.0,413.52155,4634.3066,121703.18,4213077.5,1100437.2,0.0,39594.824,0.0,0.0,16570.002,477755.62,1069490.2
2063-10-01,209454.7,82161.94,107962.45,0.0,0.0,524105.56,1258690.2,1502389.5,6611464.5,3192251.5,48742.1,616130.9,209583.17,554498.06,53724.336,1552049.6,4418413.0
2063-11-01,2102899.5,1600856.5,536891.94,37958.957,14977.313,3599505.0,4979648.0,5496862.0,9226034.0,7746337.0,610078.3,2549570.2,2754485.0,3824724.0,762428.5,6111621.0,7881824.0
2063-12-01,6028180.0,5786460.0,1672779.4,531154.1,678485.5,7689928.0,8001514.0,8727451.0,11501655.0,9526819.0,2423484.0,6172762.5,6923791.5,7550229.5,4216368.0,8931769.0,10674734.0
2064-01-01,9935139.0,9055334.0,4228090.0,2870513.2,1850391.6,10159860.0,10290950.0,11551293.0,13573009.0,10832428.0,7396800.0,8141983.0,9880051.0,9954950.0,9110198.0,11286144.0,12229608.0
2064-02-01,11612610.0,10476697.0,6433555.0,6453432.5,3154906.0,11963674.0,11382936.0,13392206.0,14912010.0,11705836.0,11317243.0,8977988.0,11435304.0,11116568.0,11291091.0,12589795.0,13451581.0
2064-03-01,12111927.0,10975737.0,8088955.5,8585785.0,3912708.0,12703755.0,11734098.0,13518001.0,15175145.0,11722629.0,12059326.0,9576498.0,12019821.0,11569098.0,11576126.0,13163081.0,13307880.0
2064-04-01,11622046.0,10762832.0,7683793.5,8474716.0,3404960.5,12139062.0,10986090.0,12380114.0,14415054.0,10783684.0,11230144.0,9226487.0,11717857.0,10911713.0,10727158.0,12157370.0,12614400.0
2064-05-01,10075163.0,9243504.0,5711335.0,6821982.0,1855820.5,9849790.0,9177542.0,10257892.0,12764322.0,9129529.0,9355310.0,7729468.0,10466465.0,9594143.0,9443707.0,9809239.0,10635560.0
2064-06-01,7449443.5,6381525.0,1731241.8,2470998.5,167284.6,6373889.0,5655628.0,7248796.0,10408515.0,6982396.0,5283372.5,5187916.5,6985596.0,6542523.0,6230099.0,7405907.0,8391468.0
2064-07-01,1579297.5,2346915.5,124132.055,22290.172,0.0,2054607.9,2164233.2,3415064.0,7797156.0,4837333.0,416239.47,2032589.1,2535736.2,3252717.5,2588244.8,3961145.5,5679621.5
2064-08-01,85673.1,287895.3,16730.05,0.0,0.0,14378.2705,36755.332,571485.06,4999758.5,2230280.2,3930.0728,369450.2,92674.15,660344.0,368447.72,1388334.1,2701523.2
2064-09-01,27461.512,107620.75,4597.7725,0.0,0.0,227.1134,49722.906,169600.89,4010362.5,1383526.5,599.71936,89548.48,0.0,166816.52,184544.4,590378.8,1954419.9
2064-10-01,92895.64,242291.42,45809.08,0.0,0.0,806680.44,787227.3,1550959.1,6704596.5,3395562.5,7262.8926,879584.75,495177.25,888254.25,467328.6,2025554.6,4638077.5
2064-11-01,2789856.5,1167869.1,257652.5,42243.406,7012.079,4234629.0,3613571.0,4706285.5,9247464.0,6933567.5,460342.3,2907658.0,3615515.2,4148311.0,1234955.0,5944249.0,8775252.0
2064-12-01,7800487.0,5177350.0,1543472.8,651733.25,476772.94,8307954.0,7859171.0,8060503.0,11256507.0,9386758.0,3556186.5,6606659.5,7268080.0,7718294.0,5333536.0,9373230.0,10627434.0
2065-01-01,10259840.0,8728834.0,4256195.5,2637568.5,1714254.9,10575600.0,10130444.0,11491539.0,13926736.0,10788916.0,8993571.0,8160445.0,10125833.0,9533992.0,9708931.0,11457630.0,12425404.0
2065-02-01,11462255.0,10213619.0,6699573.0,5373867.5,2914593.0,12209694.0,11209918.0,13214558.0,14904838.0,11637879.0,11143170.0,8794142.0,11672634.0,10951818.0,11321230.0,12715364.0,13418200.0
2065-03-01,12387620.0,11048680.0,8015935.0,7979531.5,3728523.5,12641830.0,11749935.0,13596536.0,15228178.0,11802381.0,11201882.0,9609817.0,12042670.0,11115161.0,11689222.0,12808238.0,13438086.0
2065-04-01,12271957.0,10573128.0,8004914.0,8106643.0,3356424.0,12270379.0,11029052.0,12592016.0,14345012.0,10693293.0,10620287.0,9357310.0,11472684.0,10668518.0,11122842.0,12134833.0,12373436.0
2065-05-01,10746759.0,8900276.0,5988656.0,6354162.0,1724721.2,10089263.0,8896151.0,10078152.0,12602557.0,8802984.0,8664471.0,7834766.5,9771618.0,9273036.0,8944227.0,10276189.0,10833236.0
2065-06-01,8157793.5,6258202.0,1824849.5,2588280.0,71264.94,6444659.5,5425240.0,6699607.0,10653354.0,6262653.5,4776638.0,5295260.0,6086052.0,6199129.5,5390154.5,7694073.0,8674666.0
2065-07-01,3382587.0,1878491.5,107036.55,34158.86,0.0,2046460.0,1471795.8,2194756.0,8337051.5,3822226.8,506841.38,2060514.2,1841241.9,2121215.2,2161922.5,4033497.0,5634407.0
2065-08-01,204948.83,178128.25,8876.454,0.0,0.0,40531.83,690.1623,162625.03,5606250.0,1788944.5,10233.695,373305.34,134924.36,1393.3367,113210.97,547977.1,2711908.0
2065-09-01,101597.3,82523.53,4888.649,0.0,0.0,1236.0967,0.0,34953.848,4775752.5,1020862.1,1325.3595,153534.97,965.9649,0.0,35657.832,307880.12,1855170.9
2065-10-01,548004.5,97792.875,53013.492,0.0,0.0,559019.4,67184.055,595596.94,7582868.0,2876951.0,19481.61,784789.1,509002.1,104177.2,137305.34,1910902.6,4385371.5
2065-11-01,4214022.5,701148.6,144827.38,34790.598,8856.188,4258531.5,2617458.0,4814675.0,9980255.0,6999423.0,526268.4,3404207.0,2982545.2,2797644.5,1016763.5,6755587.0,8312475.5
2065-12-01,8100427.5,4325482.5,1275423.0,593051.25,381090.88,8650699.0,6899383.0,8663164.0,11656011.0,9744037.0,3495686.5,7031418.0,6648124.5,6925227.0,3712423.0,9566129.0,10254490.0
2066-01-01,10533041.0,8315097.5,3491901.2,2526226.0,1309980.8,10967820.0,9705532.0,10904189.0,13846140.0,10922856.0,8614048.0,8288569.0,9673781.0,9003728.0,8438776.0,11147998.0,12025180.0
2066-02-01,11894052.0,9809654.0,6012697.0,4828304.0,2429829.5,12131202.0,11503258.0,12881735.0,14735698.0,11701451.0,10365172.0,9264782.0,11535450.0,10579475.0,10565130.0,12747195.0,13106826.0
2066-03-01,12462881.0,10650764.0,7541851.5,7527121.5,3103457.0,12443274.0,11525762.0,13255690.0,14798885.0,11670006.0,11315061.0,10073478.0,11913736.0,10921011.0,11304218.0,12896699.0,13309618.0
2066-04-01,11808022.0,10306209.0,7532377.0,8639736.0,2727566.5,12127007.0,10904710.0,12449467.0,14040380.0,10839397.0,10650392.0,9497966.0,11381304.0,10675910.0,10923232.0,11960063.0,12695940.0
2066-05-01,10170231.0,8962904.0,5158614.0,6619827.0,1302576.0,10406691.0,8739056.0,10180836.0,12557420.0,9097637.0,8493736.0,7624020.0,10082959.0,9286608.0,9597787.0,9739444.0,10718038.0
2066-06-01,7416980.5,6782948.5,1520041.4,2038423.8,80544.8,6981758.0,4965427.5,7179007.0,10580402.0,6778360.0,4563672.0,5379696.5,5927417.5,6378226.5,6181642.0,7402719.5,8327172.5
2066-07-01,1749349.5,2761870.0,133445.48,11939.551,0.0,3386746.0,1071454.6,2808523.2,7928722.0,4133254.8,158966.4,1717314.0,1691716.4,2900379.8,2201882.8,4180865.2,4715095.0
2066-08-01,118303.94,313608.7,23209.951,0.0,0.0,416649.1,357.3217,335602.94,5071660.0,1294970.6,224.61949,77841.445,60701.848,356422.5,121834.76,1133402.6,1672489.8
2066-09-01,51316.92,64026.42,16872.89,0.0,0.0,38421.2,629.68634,81589.69,4164054.5,362897.47,0.0,1808.5526,210.19785,29860.215,6271.854,619877.06,1009112.5
2066-10-01,89160.64,155004.75,107085.3,0.0,0.0,1485806.5,238867.34,952698.44,6796518.0,1984362.5,22404.238,471456.75,548725.44,360841.12,10888.723,1934486.6,4191313.8
2066-11-01,2458695.8,1754261.2,349826.53,24669.29,0.0,4967058.5,1879963.5,4976464.0,9997668.0,6227827.0,576490.06,2439855.0,3303865.5,3785441.8,916614.8,5895340.0,7406795.5
2066-12-01,7037056.5,5078318.0,1258524.5,584409.4,386652.25,8653448.0,5683161.5,8454634.0,11444101.0,9810724.0,2411659.0,6304347.0,7530301.0,7319114.0,5306453.5,9116982.0,10151191.0
2067-01-01,9828478.0,8725538.0,3091275.0,2587994.0,1241517.2,10695968.0,9381478.0,10787048.0,13534880.0,11192327.0,6916285.0,8236291.0,10340668.0,9594557.0,9156405.0,11284782.0,11941718.0
2067-02-01,11126422.0,10079300.0,4960464.5,5266187.0,2453054.2,11775057.0,10930936.0,13069662.0,14805044.0,11843627.0,9734191.0,8915569.0,11478775.0,10924663.0,10952126.0,12811802.0,13216137.0
