time,ACCESS-CM2,ACCESS-ESM1-5,CanESM5,CESM2,CESM2-FV2,CESM2-WACCM-FV2,CIESM,EC-Earth3,EC-Earth3-Veg,EC-Earth3-Veg-LR,FGOALS-f3-L,FGOALS-g3,GFDL-ESM4,IPSL-CM6A-LR,MIROC6,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0
1872-03-01,15802288.0,15043368.0,15800442.0,14049136.0,14319660.0,14801390.0,13648236.0,16440314.0,16858958.0,17819624.0,16818716.0,17258012.0,14148364.0,16733574.0,12580384.0,14724499.0,14630820.0,14294344.0,14571904.0
1872-04-01,15299041.0,14545506.0,15425721.0,13725380.0,14187441.0,14302408.0,12914904.0,16118304.0,15879936.0,17296934.0,16014216.0,16588320.0,13321091.0,15483120.0,12124636.0,13987756.0,14215718.0,13547741.0,14025083.0
1872-05-01,13484881.0,12821573.0,13544416.0,12227539.0,13051105.0,12567812.0,11458814.0,14676694.0,14003257.0,15880365.0,13611748.0,14579448.0,11263317.0,12837309.0,10973901.0,12513826.0,12735757.0,11980693.0,12520385.0
1872-06-01,11038947.0,10399188.0,10730238.0,10261056.0,10966416.0,10391432.0,9152156.0,11772876.0,11113042.0,12840860.0,11130950.0,12338011.0,8347340.0,10376584.0,9071169.0,9934443.0,9912370.0,9835814.0,9828574.0
1872-07-01,7881564.0,7878592.5,8046937.0,7705481.0,8939266.0,8017897.5,4626102.5,8517336.0,8119901.0,9982876.0,8402018.0,10662402.0,6370227.0,7992219.0,6804180.5,7061390.0,6757325.0,7148094.5,7339237.0
1872-08-01,5516396.0,5934959.5,6301986.0,5811270.0,7206872.5,6248681.5,633987.75,6956487.0,6744717.5,8082646.0,6058978.0,9141634.0,5154100.0,6284031.0,5502112.0,5548199.0,4924015.0,5706097.0,5663132.5
1872-09-01,5935795.5,5758890.0,6451668.0,5530307.5,6743691.0,5735673.0,351226.97,7757897.5,7832585.0,8871082.0,5383929.0,9499242.0,5379443.5,6902083.5,5740133.0,5352606.0,4839987.0,5738621.0,5817319.0
1872-10-01,8389018.0,6977933.0,8225071.0,6937238.0,8874006.0,7730133.0,1365731.1,9561768.0,9168035.0,11376134.0,8294059.0,11011513.0,7313462.0,8142289.5,7874465.0,6938552.0,6574883.0,7369019.0,7595096.5
1872-11-01,10553147.0,9020099.0,10419732.0,9274842.0,10822074.0,10083378.0,5172551.5,11875773.0,11810078.0,13732524.0,11281730.0,12347124.0,9589736.0,10214355.0,9124375.0,9426813.0,9368960.0,9815971.0,10058346.0
1872-12-01,12409010.0,11597060.0,12700719.0,11623221.0,12496721.0,12107484.0,9290356.0,14283272.0,14093566.0,16102008.0,14041414.0,14540440.0,11663552.0,12974568.0,10262855.0,11281179.0,11521952.0,11913185.0,12081451.0
1873-01-01,14036014.0,14089905.0,14796523.0,13507035.0,13709846.0,13551913.0,12303750.0,15565170.0,15633873.0,17911232.0,16189630.0,16416222.0,13108324.0,14751814.0,11601841.0,12937017.0,13213547.0,13105918.0,14141883.0
1873-02-01,15230032.0,15233329.0,15731182.0,14372268.0,14302037.0,14034550.0,13169461.0,16087717.0,16401227.0,18784928.0,17048760.0,17053932.0,13801683.0,15845919.0,12340874.0,13900660.0,14337399.0,13988485.0,14691006.0
1873-03-01,15744415.0,15546665.0,16041091.0,14358418.0,14508017.0,14381061.0,13461998.0,16191236.0,16585854.0,18763692.0,17031600.0,17353628.0,13871537.0,16242593.0,12363805.0,13967833.0,14524693.0,14133302.0,14946368.0
1873-04-01,15334145.0,14894527.0,15467905.0,13833117.0,14190695.0,13950104.0,12860725.0,15627127.0,15907200.0,17854434.0,15889474.0,15985344.0,13206593.0,15319485.0,12020176.0,13166131.0,13990277.0,13703300.0,14375444.0
1873-05-01,13948571.0,13030758.0,13560882.0,12314962.0,12691058.0,12586236.0,11356660.0,14144564.0,14013175.0,15681935.0,13960390.0,14333812.0,11474636.0,13004087.0,11040696.0,11852861.0,12456760.0,12248915.0,12789039.0
1873-06-01,11040858.0,10684380.0,10400558.0,10421716.0,11063622.0,10612734.0,9153046.0,11727454.0,11397532.0,12719154.0,11309622.0,12712617.0,8436789.0,10361766.0,9152396.0,9521717.0,9566714.0,9848692.0,9953218.0
1873-07-01,8045831.0,8181527.0,7872734.0,7821579.0,9130698.0,8183820.5,4769065.0,8827920.0,8623908.0,9629728.0,8599836.0,11180208.0,6338974.0,8081240.0,7177024.5,7014812.5,6676970.5,7023791.0,7210882.0
1873-08-01,5963190.5,6286132.5,6355778.0,5799708.0,7392392.0,6356423.0,492113.53,7280908.0,6692313.5,7601562.5,6529091.5,10142940.0,4725211.5,6278428.0,5826472.0,5371498.0,4937465.5,5393495.5,5357066.0
1873-09-01,6015578.0,5881279.0,7093104.0,5375124.5,6757421.5,6051531.0,271922.75,8349911.5,7605259.5,9096937.0,6209461.5,10337192.0,4747342.0,6932134.0,6035514.0,5154988.5,4951265.5,5118565.5,5099036.0
1873-10-01,7622026.0,7171200.5,9090550.0,7561907.5,8596976.0,7713144.0,1243638.2,10507694.0,10263950.0,11574805.0,8767959.0,11505846.0,7557216.0,8765224.0,8048155.0,7268711.5,6809039.5,6663233.0,6905140.0
1873-11-01,9939009.0,9304638.0,10801816.0,9958748.0,10952170.0,10194182.0,5352309.0,12294502.0,12005656.0,13594896.0,11260506.0,12781904.0,9979717.0,10663512.0,9352193.0,9522497.0,9321855.0,9130580.0,9975858.0
1873-12-01,11930302.0,11704172.0,13095622.0,11934534.0,12805784.0,12037262.0,9440783.0,14633524.0,14397624.0,15751250.0,13884214.0,14774268.0,11705172.0,13010400.0,10523585.0,11316509.0,11168181.0,11206792.0,12429545.0
1874-01-01,14155234.0,14234363.0,14807315.0,13360394.0,14043236.0,13511716.0,12255962.0,15919883.0,15822301.0,17216900.0,16115467.0,16429924.0,13225110.0,15225722.0,11760815.0,12707115.0,13238823.0,12592814.0,13835377.0
1874-02-01,15574536.0,15481055.0,15842863.0,14002947.0,14317792.0,14141536.0,13437619.0,16385198.0,16168929.0,18282240.0,17130146.0,17388178.0,13942303.0,16281816.0,12285493.0,13510107.0,14103197.0,13488476.0,14336631.0
1874-03-01,15905356.0,15853111.0,16092325.0,14372572.0,14599750.0,14448918.0,13744256.0,16511379.0,16188718.0,18498464.0,17171990.0,17580824.0,13654150.0,16403960.0,12374839.0,13876128.0,14514025.0,13763877.0,14573858.0
1874-04-01,15621122.0,15194666.0,15116975.0,13980516.0,14329440.0,14098155.0,13336478.0,15743658.0,15610764.0,17483468.0,16062505.0,16368215.0,12864015.0,15049477.0,12152102.0,13580780.0,13942294.0,13195758.0,13901392.0
1874-05-01,13793169.0,13485458.0,13292851.0,12419318.0,13017402.0,12639764.0,11587205.0,13835677.0,13674055.0,15367196.0,13751174.0,14641806.0,11367415.0,12656363.0,11189594.0,12107019.0,12662582.0,11767463.0,12120151.0
1874-06-01,10696427.0,10924519.0,10912898.0,10414533.0,11151174.0,10471363.0,8951732.0,10818918.0,10842110.0,12703690.0,11287320.0,12311828.0,8918038.0,9944309.0,9324018.0,9498230.0,9975989.0,9423216.0,9212510.0
1874-07-01,7872143.0,8226049.5,8480420.0,7775870.0,8981940.0,8087668.5,3930434.2,8752166.0,8326214.0,10017686.0,8508702.0,9536136.0,6600539.0,7752586.5,6977629.0,6984083.0,6827824.5,6725868.0,6680152.0
1874-08-01,5986140.5,6265431.0,6572978.0,5238511.0,7104562.0,6232419.0,305037.88,7485424.0,6528253.0,8457426.0,6241104.5,8144106.0,4864715.0,6313339.0,5647638.0,5395186.0,4970129.0,5180049.0,4843490.0
1874-09-01,6318149.0,5828216.0,6817243.5,4631024.0,6696255.0,5807202.0,127002.914,8568568.0,8086583.0,8791240.0,5979075.0,9416450.0,4743711.5,6566467.0,5698607.0,5138355.0,5047624.0,5101420.0,5044810.0
1874-10-01,8232135.0,6730785.0,8655636.0,7230343.0,8602333.0,7338286.5,936302.94,10649720.0,10225830.0,10680714.0,8491286.0,11293564.0,6985089.0,8556316.0,7603757.0,6693307.0,7095923.0,6520072.0,6584539.0
1874-11-01,10361162.0,8684544.0,10589482.0,9737390.0,10605030.0,9738946.0,4214342.0,12301198.0,11613836.0,13212588.0,11194331.0,12874542.0,9599213.0,10828858.0,9198390.0,9310823.0,9655516.0,9164098.0,9450536.0
1874-12-01,12449608.0,11249876.0,12804940.0,11530898.0,12619636.0,11958072.0,9286470.0,14303078.0,13486752.0,15415312.0,14190077.0,15139664.0,11306466.0,13239456.0,10554016.0,11552263.0,11544756.0,11097769.0,12256996.0
1875-01-01,14479366.0,13464900.0,14742678.0,13371624.0,14003540.0,13363750.0,12316340.0,15867280.0,15133508.0,16962212.0,16392466.0,16693646.0,12733944.0,15198784.0,11766920.0,13130974.0,13587540.0,12779883.0,13567152.0
1875-02-01,15468552.0,14747104.0,15732134.0,14073042.0,14633575.0,14188866.0,13297560.0,16738592.0,16083250.0,18151534.0,17433318.0,17469048.0,13731002.0,16281517.0,12315362.0,14090014.0,14540563.0,13919090.0,14663781.0
1875-03-01,15950708.0,15055880.0,15950234.0,14258215.0,14596570.0,14359012.0,13551159.0,17012772.0,16181530.0,18527388.0,17259544.0,17197792.0,13793672.0,16451879.0,12435141.0,14512500.0,14627685.0,14380591.0,14618686.0
1875-04-01,15653596.0,14580260.0,15208845.0,13876598.0,14281932.0,13800376.0,13111226.0,16248726.0,15655347.0,18076460.0,15892696.0,16167338.0,13056467.0,15461371.0,11880190.0,13998605.0,14220581.0,13911281.0,13898090.0
1875-05-01,14001837.0,13011765.0,13090665.0,12628020.0,12834785.0,12130850.0,11700076.0,14088752.0,13923247.0,16586615.0,13895093.0,14523814.0,11394019.0,13028015.0,10708911.0,12380340.0,12807219.0,12091404.0,12371476.0
1875-06-01,11084398.0,10712096.0,10381965.0,10767640.0,10800348.0,10399634.0,9192316.0,11043444.0,10859352.0,13190316.0,10902720.0,12854074.0,8753115.0,10290391.0,8933887.0,9958517.0,9936800.0,9559486.0,9614362.0
1875-07-01,8056176.0,8154503.0,8021358.5,8339347.0,8554384.0,7969977.5,4306594.0,8352359.0,8052943.0,9921544.0,8226874.5,11391124.0,6853422.5,7836340.0,6624074.5,7520752.0,6664141.5,6659049.0,7337572.0
1875-08-01,5848942.0,6114688.5,6479662.0,6203086.5,6779254.0,6094471.0,282941.66,6888309.5,6557468.0,8260718.5,5970336.0,9890479.0,5549077.0,6067673.5,5228771.5,5985905.5,4700433.5,5044747.0,5546493.0
1875-09-01,5540039.0,5616257.5,6629379.0,5420186.0,6411640.5,5491824.5,106491.64,8229384.5,7138015.0,8946978.0,5325850.0,10125084.0,5593955.0,6203992.5,5330871.0,6051495.5,4536966.5,4839528.5,5518387.0
1875-10-01,8105887.5,6815100.0,8169633.0,7581487.0,8353766.0,6922983.5,792798.44,10028979.0,9296618.0,11013187.0,7866368.5,11410104.0,8098836.0,7876984.0,7422886.0,7412976.0,6320130.0,6634081.0,7289421.0
1875-11-01,10723322.0,9205101.0,10209139.0,9869418.0,10074714.0,9226182.0,4917464.5,11669354.0,11626968.0,13543974.0,10971618.0,12842256.0,9909555.0,10772430.0,9177207.0,9613331.0,9418954.0,9504171.0,9520689.0
1875-12-01,12768357.0,11469243.0,12585964.0,12107566.0,12007018.0,11680537.0,9622726.0,14307958.0,13802390.0,16125047.0,13638496.0,15027089.0,11434782.0,13256333.0,10293691.0,11636036.0,11816832.0,11095861.0,11796880.0
1876-01-01,14262143.0,13543374.0,14608688.0,13556592.0,13852459.0,13662672.0,12225294.0,16071103.0,15369104.0,17642934.0,15964354.0,16137346.0,13100700.0,15830067.0,11524423.0,13452982.0,13650319.0,12692949.0,13795693.0
1876-02-01,15324632.0,14513674.0,15396128.0,14238316.0,14245217.0,14457422.0,13241394.0,16741666.0,16326574.0,18562092.0,17093480.0,16921272.0,13796603.0,17366184.0,12109238.0,14578808.0,14220171.0,13702015.0,14752454.0
1876-03-01,15709790.0,14900397.0,15798958.0,14217929.0,14477472.0,14623615.0,13455013.0,17059860.0,16787704.0,18546684.0,17344446.0,17110944.0,13649901.0,17529224.0,12323650.0,14433031.0,14676858.0,14107881.0,14917732.0
1876-04-01,15320804.0,14374494.0,15257652.0,13619546.0,14021358.0,14315790.0,12826862.0,16094874.0,16236159.0,17670358.0,16177534.0,16067950.0,13002795.0,16010662.0,11962486.0,13640819.0,14030890.0,13328388.0,14235930.0
1876-05-01,13614480.0,12626850.0,13343244.0,11908479.0,12603994.0,12578186.0,11141974.0,13937637.0,13949090.0,14827089.0,13783804.0,14362225.0,11359114.0,13636699.0,10979942.0,12228259.0,12485274.0,11880281.0,12488836.0
1876-06-01,10865284.0,9906094.0,10449386.0,10089258.0,10607994.0,10515603.0,8611904.0,10736516.0,11033713.0,11689322.0,11511771.0,12755558.0,8789110.0,10659968.0,8972452.0,9865878.0,10004933.0,9163695.0,9462563.0
1876-07-01,8080813.0,7326799.5,7739407.0,7072823.0,8278070.0,8017240.0,3656990.0,8028566.5,8443366.0,9189270.0,8771452.0,11299955.0,7010241.0,8279527.5,6943675.0,7297332.0,6682575.0,6522833.5,7066860.0
1876-08-01,6162908.5,5533871.0,6361806.5,4746500.0,6374586.5,5877005.0,153541.12,6525864.0,6939744.0,7792526.0,6192236.0,9957292.0,5331480.5,6304863.0,5533243.5,5807261.0,5052142.5,5164301.0,5087462.5
1876-09-01,6538838.0,5320690.5,6824347.0,3999300.0,5955102.0,5412546.0,55489.87,7612367.0,8308395.0,8681336.0,5774302.0,9794513.0,5506556.5,6610420.0,5796420.0,5839799.5,5086707.5,5015220.5,4928741.0
1876-10-01,8615882.0,6627877.0,8242590.5,5551546.0,7609286.0,7333371.0,776536.44,9607293.0,10206666.0,10617364.0,8629541.0,11317944.0,7862822.0,8324315.0,7838171.0,7401248.0,7006162.0,6442641.0,6643846.5
1876-11-01,10303092.0,8550183.0,10042123.0,8858858.0,10535074.0,10035014.0,4767626.5,11796080.0,11873132.0,12941381.0,11412169.0,12628764.0,9885005.0,10875624.0,9078702.0,9656678.0,9269228.0,9333288.0,10096344.0
1876-12-01,12623671.0,10955620.0,12077816.0,11066058.0,12322985.0,12085096.0,9116052.0,14092786.0,14453030.0,15615153.0,14253455.0,14715808.0,11322761.0,13425586.0,10124827.0,11272494.0,11515155.0,11325893.0,12107497.0
1877-01-01,14601590.0,13001096.0,13952636.0,13094244.0,13653807.0,13381118.0,12013786.0,15625227.0,16114097.0,17481168.0,16294960.0,16113123.0,13041309.0,15107289.0,11386990.0,13264080.0,13666381.0,12811768.0,13970802.0
1877-02-01,15648727.0,14263863.0,15044932.0,13849653.0,14281629.0,14109908.0,13087434.0,16521095.0,16892176.0,18355020.0,17459340.0,16961016.0,13939894.0,16172531.0,11857200.0,14143928.0,14900280.0,13680784.0,14749192.0
1877-03-01,15693772.0,14782567.0,15616726.0,14153742.0,14476499.0,14488701.0,13118842.0,16737190.0,17061296.0,18568886.0,17131096.0,17114686.0,13662001.0,16097769.0,11923690.0,14767673.0,15075050.0,14212748.0,14885340.0
1877-04-01,15294078.0,14182702.0,14581136.0,13782522.0,14126018.0,14180512.0,12584476.0,16066920.0,16443296.0,17478020.0,16040668.0,15979544.0,12885439.0,14562414.0,11449652.0,14463558.0,14474844.0,13611316.0,14322398.0
1877-05-01,13552636.0,12473283.0,12283738.0,12370580.0,12802210.0,12507710.0,11020944.0,14225269.0,14169154.0,15732510.0,13801590.0,14154741.0,10851937.0,12601582.0,10514144.0,12666647.0,13073139.0,12087919.0,12373126.0
1877-06-01,11086957.0,9868909.0,10040804.0,9984729.0,10961190.0,10506651.0,8151025.0,11541522.0,11055200.0,12887412.0,11096990.0,12333953.0,8489017.0,10265382.0,8722053.0,10485825.0,10535001.0,9851672.0,9565623.0
1877-07-01,8085708.0,7553458.0,7819429.0,7710626.0,8334885.0,8049655.0,3689537.8,8573887.0,8294069.0,9917710.0,8180821.0,9369765.0,6778891.0,8131229.0,6602177.0,7624137.5,7273921.0,7183572.5,7300420.5
1877-08-01,5810407.0,5887922.5,6374981.0,5501239.5,6261845.0,5842558.0,227759.88,6904964.5,6605865.0,8100588.0,6028020.0,7542859.0,5422214.5,6676353.0,5139999.0,5929601.0,5286043.0,5531921.0,5734912.0
1877-09-01,5491057.0,5591748.5,6888930.5,4922672.0,5937526.5,5264682.0,76220.484,7839093.5,7450682.0,8936820.0,5715523.0,8786020.0,5211817.0,7583126.0,5324689.0,5926239.0,4996392.0,5306149.0,5291478.0
1877-10-01,7272644.0,6808411.0,8758603.0,7581288.5,7935606.5,6600920.0,766093.4,10265202.0,9716202.0,10974394.0,8664286.0,11082572.0,7941095.0,9192471.0,7484445.5,7571065.0,6842843.5,7167323.0,6915792.0
1877-11-01,10087423.0,8478349.0,10259376.0,9960187.0,10679404.0,9539838.0,4249723.5,12376564.0,11656898.0,13337920.0,11117960.0,12688097.0,9962628.0,11056514.0,9145934.0,9900204.0,9679541.0,9120023.0,9837399.0
1877-12-01,12222353.0,10847282.0,12002642.0,11494440.0,12789842.0,11669825.0,8749446.0,14357966.0,14126344.0,15704763.0,13522295.0,14571664.0,11510083.0,13119476.0,9958810.0,11622522.0,11629169.0,11140860.0,11945396.0
1878-01-01,13960090.0,13209026.0,14099520.0,13114587.0,14172996.0,13321412.0,12205634.0,15630874.0,15548034.0,17108208.0,15803252.0,16122113.0,12831853.0,15016556.0,11172758.0,13200877.0,13234526.0,13010263.0,13444042.0
1878-02-01,15140437.0,14431311.0,15227017.0,13921314.0,14427900.0,13898200.0,13123104.0,16623796.0,16363288.0,18438608.0,17134364.0,16940246.0,13642134.0,16204531.0,11702662.0,14287281.0,14588168.0,13766975.0,14247074.0
1878-03-01,15504463.0,15069635.0,15436008.0,14142376.0,14473498.0,14351160.0,13585388.0,16819644.0,16570817.0,18690260.0,17253352.0,17033820.0,13552478.0,16213901.0,11932192.0,14376624.0,14976854.0,14036621.0,14550782.0
1878-04-01,14920249.0,14534374.0,14778080.0,13810679.0,13902557.0,14008388.0,13229272.0,16137414.0,15952542.0,17869640.0,16340368.0,16297575.0,12822945.0,15168860.0,11715603.0,13755045.0,14492619.0,13407697.0,13849485.0
1878-05-01,13328011.0,12819426.0,12973650.0,12345373.0,12471896.0,12452722.0,11699200.0,14634538.0,13669472.0,16166877.0,13806980.0,14745658.0,11143051.0,12751542.0,10726953.0,12375864.0,13197143.0,12042947.0,12322138.0
1878-06-01,11057974.0,10359661.0,10447198.0,10189874.0,10494284.0,10439850.0,9327597.0,11770474.0,10757376.0,12861352.0,11447094.0,12049694.0,8377345.0,10123997.0,8721848.0,9983734.0,10365160.0,9465496.0,9830658.0
1878-07-01,8285390.0,7799373.0,8018059.0,7800032.0,8068295.0,7847238.0,4616164.5,8514110.0,8276236.0,9830640.0,8996736.0,9429477.0,6439115.0,7651613.0,6571717.0,7532971.0,6788990.0,6796818.0,7473889.5
1878-08-01,5894765.5,5881625.0,6295496.0,5999705.0,6083051.5,5545056.0,305617.16,6639110.5,6891465.5,8204785.5,6521657.5,7916077.0,5343182.5,6197830.0,5209763.5,5982828.0,4745694.5,5340487.5,5721472.5
1878-09-01,6160718.0,5424810.0,6397290.5,5773322.0,5520657.0,5294271.0,118425.42,7374249.0,7714552.0,9031220.0,6235852.0,8963401.0,5540282.0,6691233.0,5283507.0,5709416.0,4570197.0,5285941.0,5752093.5
1878-10-01,8122631.0,6621582.0,7905511.0,7770480.5,7661509.5,7361613.0,695684.6,9561288.0,9333344.0,10844211.0,9425428.0,11486106.0,7697849.5,8404193.0,7463622.5,7516358.0,6428734.0,7062632.0,7845518.0
1878-11-01,10452515.0,8258124.0,10277727.0,10177616.0,10220230.0,9927280.0,4226983.0,12567715.0,11926555.0,13423554.0,11517721.0,12829682.0,9906329.0,10861037.0,9063458.0,9923860.0,9583938.0,9092362.0,9911010.0
1878-12-01,12361641.0,10377536.0,12613238.0,11890870.0,12006988.0,11914556.0,9136410.0,14752729.0,13962340.0,15882220.0,14010860.0,14978282.0,11288316.0,13095018.0,9908415.0,11608937.0,11988487.0,11187386.0,12361109.0
1879-01-01,14019452.0,13047580.0,14394698.0,13545657.0,13605872.0,13709004.0,12337894.0,16415162.0,15267744.0,17493058.0,16148542.0,16867792.0,12836774.0,15345235.0,11215288.0,13270671.0,13705922.0,13041765.0,13799342.0
1879-02-01,15000041.0,14360859.0,15507791.0,14057822.0,14236290.0,14304934.0,13368734.0,16982340.0,16194171.0,18509856.0,17181784.0,17697048.0,13392748.0,16762825.0,11666855.0,14089541.0,14409019.0,14025573.0,14524817.0
1879-03-01,15691001.0,14755671.0,15555674.0,14247826.0,14328418.0,14429332.0,13505408.0,16822634.0,16440472.0,18703152.0,17418932.0,17306510.0,13556567.0,16989216.0,11748688.0,14552818.0,14518873.0,14405891.0,14656259.0
1879-04-01,15376646.0,14192970.0,15120047.0,13969218.0,13951478.0,14068836.0,12684571.0,16258282.0,15702515.0,17831592.0,16476232.0,16562282.0,12643784.0,16087768.0,11556225.0,13791405.0,14018820.0,13763620.0,14297383.0
1879-05-01,13662682.0,12524942.0,12852060.0,12434962.0,12555600.0,12553668.0,11043052.0,14536076.0,13646904.0,15834465.0,14052297.0,14639886.0,10969393.0,12955692.0,10611196.0,11849133.0,12868389.0,12059301.0,12647467.0
1879-06-01,11082975.0,10157119.0,9941868.0,10730230.0,10894050.0,10240276.0,8435332.0,12120452.0,10873307.0,12783560.0,11856362.0,12834825.0,8591787.0,10248158.0,8767594.0,9343926.0,10383801.0,9477464.0,9702821.0
1879-07-01,8144440.0,7689262.5,7906826.5,8591108.0,8376208.0,7829703.0,3820502.5,9492075.0,8422865.0,9649603.0,9119850.0,11288642.0,6540810.0,7754809.0,6728711.0,6843909.0,6218311.0,6906010.0,7247950.0
1879-08-01,5909520.5,5718431.5,6503784.0,6353737.0,6102583.0,6095413.0,583441.5,7332110.5,6777822.5,7928600.0,6487810.5,9874224.0,5130407.5,5866302.5,5418499.0,5371156.0,4323733.0,5240911.0,5702540.0
1879-09-01,6050226.5,5616820.5,6712541.5,5744607.0,5623073.0,5620270.5,248850.89,8161947.5,7623388.5,8461757.0,6253058.5,9967418.0,5145240.0,5944493.0,5509561.0,5134925.0,4292903.0,5124642.0,5995977.5
1879-10-01,7749722.5,6659350.0,8162258.0,8035461.0,8307480.5,7741755.5,1678586.5,10769303.0,9558289.0,10649162.0,8893927.0,11567940.0,7704359.0,8013274.5,7288074.0,6825703.0,5946614.5,6844885.0,7247723.0
1879-11-01,10297737.0,8572009.0,9940935.0,10256938.0,10759462.0,9953555.0,4556349.5,12720406.0,11670140.0,13697394.0,11590766.0,13025245.0,9729533.0,10964898.0,8876123.0,9160660.0,9367496.0,9247525.0,9490674.0
1879-12-01,12765960.0,11122799.0,12118739.0,12176067.0,12528307.0,11873350.0,8519757.0,14509546.0,13528304.0,16226720.0,14534417.0,14935794.0,11370715.0,12896500.0,10020166.0,11025846.0,12024106.0,11647008.0,12145437.0
1880-01-01,14708227.0,13540338.0,14108399.0,13368110.0,13963244.0,13458792.0,11799726.0,15798336.0,15022732.0,17905972.0,16575066.0,16699391.0,12949137.0,14881727.0,11187557.0,12840302.0,13681358.0,12995782.0,13743748.0
1880-02-01,15686573.0,14582045.0,15269268.0,14028483.0,14237680.0,14106446.0,13268668.0,16549101.0,15743413.0,18751394.0,17545592.0,17528726.0,13514889.0,16462430.0,11689786.0,13889870.0,14509973.0,14179464.0,14871174.0
1880-03-01,15984519.0,14938984.0,15196872.0,14335620.0,14132152.0,14392210.0,13408286.0,16718880.0,15785414.0,18942034.0,17695236.0,17689772.0,13372203.0,16450626.0,11828275.0,14665157.0,15065996.0,14488875.0,15099924.0
1880-04-01,15684358.0,14463525.0,14383380.0,13868822.0,13662147.0,13936598.0,13021366.0,15768515.0,14775142.0,18012102.0,16438628.0,16494859.0,12563617.0,14921190.0,11488077.0,13964521.0,14565974.0,13617246.0,14324971.0
1880-05-01,13827506.0,12723757.0,12711360.0,12523444.0,12214814.0,12666295.0,11528556.0,14392684.0,12862033.0,15648836.0,13954840.0,14724916.0,10796987.0,12560550.0,10564392.0,12125368.0,13229806.0,11983472.0,12410512.0
1880-06-01,11075145.0,10417596.0,10472365.0,10851731.0,10266754.0,10771136.0,8658434.0,11724502.0,10461662.0,12866476.0,11194604.0,12978154.0,8594745.0,9989554.0,8822934.0,9531938.0,10730451.0,9580593.0,9471224.0
1880-07-01,8064486.5,7962030.0,8009502.0,8398674.0,8063455.5,8550166.0,3572273.0,9018528.0,8013411.0,10306428.0,8332399.0,10427126.0,6868843.0,7916809.0,6519458.5,6770264.0,7203419.0,6409483.0,7046466.0
1880-08-01,5821760.0,6078905.0,6154065.0,6392581.0,6304163.5,6873681.5,148788.66,7144104.0,6515447.0,8770972.0,5465607.5,8253171.0,5578401.0,6166983.0,5059459.0,5073446.0,5314226.5,4764566.5,5321901.5
1880-09-01,5871886.5,5685631.5,6277342.0,6108029.0,5748950.0,6402207.5,80423.79,7658893.5,7632543.0,9622619.0,4723039.0,9286027.0,5893278.5,6263795.0,5112025.0,4957328.0,5374624.0,4568190.5,5191402.0
1880-10-01,8053413.0,6614699.0,7903555.5,7978015.0,7229037.0,7968422.0,797479.4,9812413.0,9248199.0,11555896.0,8293456.0,11361640.0,7784278.0,8194611.5,7131531.0,6913519.0,7407554.0,6462121.0,7115273.5
1880-11-01,10671066.0,8702780.0,10189754.0,10005908.0,9703578.0,10370574.0,4064453.5,12616592.0,11123106.0,13679107.0,10819410.0,12820341.0,9372792.0,10296309.0,8984446.0,9190631.0,10503918.0,9257584.0,9674720.0
1880-12-01,12703262.0,11024997.0,12200814.0,12104942.0,11668128.0,12337896.0,8904168.0,14714151.0,13439108.0,15699520.0,13549918.0,14713580.0,11296918.0,13091627.0,10205121.0,11228892.0,12644416.0,11195712.0,12087444.0
1881-01-01,14928241.0,13348052.0,14214254.0,13482028.0,13379034.0,13730640.0,12226572.0,15957339.0,14788952.0,17077220.0,16098605.0,16165734.0,12922057.0,14719916.0,11126479.0,13152613.0,14159376.0,12955312.0,13557197.0
1881-02-01,16102880.0,14732370.0,14966678.0,14312297.0,14297063.0,14370714.0,13393002.0,16514455.0,15599829.0,17934440.0,17143434.0,16799082.0,13589329.0,15998044.0,11785371.0,14170401.0,14892126.0,13763506.0,14171456.0
1881-03-01,16690094.0,14866872.0,15305766.0,14394402.0,14525806.0,14553274.0,13555018.0,16702802.0,15666442.0,18374408.0,17361868.0,16996754.0,13762523.0,16181189.0,11978765.0,14245912.0,15319727.0,13764265.0,14485784.0
1881-04-01,16266107.0,14483838.0,14483741.0,13857403.0,13901860.0,14017655.0,12899270.0,16032669.0,15139116.0,17576720.0,16251168.0,16061270.0,12785982.0,15137258.0,11589982.0,13364120.0,14818622.0,13645720.0,14152064.0
1881-05-01,14372485.0,12788740.0,12701964.0,12526180.0,12169192.0,12700704.0,11433964.0,14166866.0,13330826.0,15631194.0,13926551.0,14366452.0,10984411.0,12787662.0,10516769.0,11706537.0,13207392.0,12219895.0,12322788.0
1881-06-01,11447818.0,10344269.0,10430869.0,10688654.0,10094648.0,10874306.0,8701392.0,11156595.0,10565268.0,12627871.0,11186384.0,12480584.0,8436490.0,10060056.0,8822974.0,9564820.0,10594184.0,9906726.0,9491332.0
1881-07-01,8437640.0,7848536.5,7898581.0,8280053.0,7646826.0,8119696.0,4268772.0,8284125.5,7873183.0,9961278.0,8358375.0,9720117.0,6396202.0,7848606.0,6453281.5,7061603.0,7366561.0,7141199.0,7049035.0
1881-08-01,6232440.0,5742004.0,6144045.5,6375707.0,5810299.0,6046708.5,901253.9,6570158.0,6384952.5,8679854.0,5949845.0,8171192.0,4911922.0,5858159.0,4936335.0,5427883.5,5358180.0,5380306.5,5356494.5
